a2610610.330428
Narit-cm 06/01/2026 10:03:04 06/01/2026 10:33:04 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 01600 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 S2A0
1 1 1 01600 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 01600 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
32.7265	0.141055	174.277	0.844042	0
61.9059	0.265363	181.674	0.83248	0
182.387	1.4476	99.6418	1.27558	0
441.093	1.07839	1.21616	0.15711	1
473.705	0.0431424	11.6451	0.484593	1
473.457	1.79669E-5	114.569	1.22457	0
473.457	0	110.354	1.20383	0
473.457	6.3565E-6	19.3086	0.633882	0
473.457	0	7.197	0.354348	0
473.457	0	19.7085	0.553626	0
473.457	0	52.5781	0.843702	0
473.457	0	101.741	0.981428	0
473.457	0	129.096	0.955583	0
473.457	0	105.04	0.932799	0
473.457	0	84.8313	0.862405	0
473.457	6.3565E-6	85.9475	0.882129	0
473.584	0.033596	92.3948	0.905254	1
474.145	0.0849711	102.691	0.88621	1
474.242	0.0917812	109.254	0.883149	1
474.242	0.0917812	119.817	0.929058	1
474.249	0.0918238	135.327	0.900493	1
482.54	0.242028	157.234	0.903553	1
494.178	0.215649	172.561	0.905254	1
499.715	0.0494474	182.041	0.88859	1
498.839	0.147938	186.855	0.894372	1
497.816	0.261783	188.671	0.877368	1
496.909	0.365122	189.171	0.868186	1
495.438	0.459424	188.155	0.857304	1
483.075	0.581443	187.305	0.88791	1
459.739	0.74084	188.638	0.88621	1
431.222	0.762478	187.688	0.848123	1
403.405	0.732614	186.139	0.851863	0
376.869	0.71	186.006	0.854244	0
352.416	0.683981	185.256	0.857644	0
329.398	0.663681	184.89	0.860365	0
307.389	0.641667	185.523	0.883829	0
287.134	0.622193	181.908	0.840301	0
268.017	0.605508	182.974	0.863426	0
249.839	0.589115	182.874	0.843362	0
232.921	0.575836	181.691	0.873628	0
216.726	0.564838	181.891	0.851183	0
201.182	0.5564	180.458	0.845402	0
186.424	0.548987	180.242	0.844042	0
172.171	0.543054	180.358	0.857644	0
158.356	0.536168	178.726	0.828059	0
145.171	0.529728	179.159	0.845062	0
132.538	0.525154	179.142	0.874308	0
120.277	0.516488	179.259	0.840641	0
108.419	0.504665	179.125	0.874988	0
97.0287	0.492269	179.425	0.823638	0
86.2647	0.474005	178.892	0.83452	0
76.3107	0.450077	177.293	0.829759	0
67.258	0.42163	178.276	0.825678	0
59.0986	0.383039	177.709	0.848463	0
51.9269	0.339337	177.993	0.845062	0
45.8542	0.294167	176.993	0.859345	0
40.8124	0.246525	175.227	0.838601	0
36.6291	0.202878	175.893	0.857985	0
33.2721	0.167169	174.111	0.840981	0
30.6653	0.135174	173.511	0.816837	0
28.5892	0.109884	173.861	0.853904	0
26.9209	0.0918269	172.345	0.864446	0
25.5891	0.0770943	171.562	0.83418	0
24.5259	0.0647868	171.579	0.819897	0
23.7007	0.0562651	170.679	0.839961	0
23.0201	0.0496978	168.48	0.837581	0
22.4373	0.0464386	167.93	0.830779	0
21.948	0.0427095	166.98	0.83486	0
21.5273	0.0397625	166.98	0.83452	0
21.1646	0.0384249	164.748	0.828399	0
20.8331	0.0363525	165.481	0.842342	0
20.5431	0.0341909	164.348	0.842682	0
20.304	0.0339428	163.549	0.820237	0
20.1232	0.0330993	164.148	0.83452	0
19.9281	0.0327497	164.715	0.838601	0
19.7064	0.0315728	163.149	0.846422	0
19.5097	0.030695	162.316	0.83316	0
19.3474	0.0306601	162.149	0.821257	0
19.2054	0.030609	161.233	0.817857	0
19.0952	0.0299303	161.783	0.817857	0
18.9642	0.0292757	161.016	0.850163	0
18.8146	0.0288736	158.334	0.829759	0
18.752	0.0294832	160.783	0.83554	0
18.6648	0.0287301	161.866	0.816497	0
18.4775	0.0281976	159.7	0.857985	0
18.3693	0.0271427	161.583	0.849143	0
18.3022	0.0282383	159.5	0.83554	0
18.1831	0.0280664	160.533	0.838941	0
18.0809	0.0277458	160.766	0.805274	0
17.9939	0.0268774	160.75	0.819217	0
17.9485	0.0265383	159.234	0.814456	0
17.9274	0.0271526	159.617	0.845742	0
17.8409	0.0266493	159.267	0.804254	0
17.7635	0.0267314	159.717	0.814796	0
17.71	0.0267161	158.317	0.840301	0
17.5985	0.0265172	158.667	0.825678	0
17.5141	0.0255826	159.434	0.831119	0
17.4987	0.0262108	158.034	0.826358	0
17.4229	0.0266611	158.284	0.8352	0
17.3428	0.0259637	156.285	0.823638	0
17.2971	0.0260089	158.501	0.826358	0
17.2525	0.0249726	159.384	0.840981	0
17.2249	0.0255517	158.001	0.804254	0
17.1678	0.025296	158.251	0.848123	0
17.0941	0.0258247	158.451	0.823978	0
17.1098	0.0253499	159.15	0.850503	0
17.11	0.025071	158.117	0.806635	0
17.044	0.0259268	157.668	0.839621	0
16.9949	0.0255478	158.084	0.847783	0
16.9711	0.0250082	158.917	0.841321	0
16.9129	0.0254566	157.284	0.838601	0
16.8362	0.0252236	155.785	0.830439	0
16.8002	0.0249036	157.001	0.820917	0
16.8056	0.0241285	157.484	0.825338	0
16.7778	0.0245508	158.401	0.816497	0
16.7088	0.0249932	157.501	0.859005	0
16.6952	0.0245262	157.751	0.814116	0
16.6764	0.0242612	157.501	0.820237	0
16.6046	0.0246306	157.618	0.817857	0
16.5864	0.0249237	157.384	0.820917	0
16.5857	0.0245899	158.051	0.827039	0
16.5173	0.0247756	156.835	0.839621	0
16.4563	0.0244033	156.951	0.813436	0
16.4039	0.0243282	155.902	0.839621	0
16.3348	0.024821	155.152	0.83656	0
16.3274	0.0250307	157.534	0.821257	0
16.2993	0.0246724	156.118	0.815816	0
16.2361	0.0243097	157.085	0.830099	0
16.2201	0.0244313	156.385	0.828399	0
16.1594	0.0245059	155.985	0.830099	0
16.1489	0.0247404	154.652	0.826358	0
