time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
210.18056,0.029979246,22.555155,210.18056,0.029979246,18.96787,210.18056,30.5,210.18056,30.777779,210.18056,28.0,210.18056,79.0,210.18056,0.0,210.18056,218.0,210.18056,962.78735,210.18056,26.711956,210.18056,0.0,210.18056,0.0,210.18056,0.0,210.18056,1.8617319,210.18056,1.8811668,210.18056,24.53,210.18056,24.39,210.18056,24.24,210.18056,20250729,210.18056,042000,210.18056,2025.0,210.18056,7.0,210.18056,29.0,210.18056,4.0,210.18056,20.0,210.18056,0.0,210.18056,-1.0,210.18056,-999.0,210.18056,-999.0,210.18056,-999.0,210.18056,4.077,210.18056,2500.0,210.18056,0.029979246,1324.7615,210.18056,0.029979246,1052.2533,210.18056,,210.18056,,210.18056,,210.18056,,210.18056,,210.18056,,210.18056,,210.18056,,210.18056,0.11991698,0.16852364,210.18056,0.11991698,0.009650919,,,,,,,,,,,,,210.18056,0.0,0.0,1.1991699,210.18056,0.0,2.0385888,210.18056,0.11991698,,210.18056,0.11991698,,210.18056,0.11991698,-0.024358558,210.18056,0.11991698,0.054165523,210.18056,0.11991698,6.0,210.18056,0.0,WaterCloud,210.18056,,210.18056,
210.18056,0.05995849,9.137885,210.18056,0.05995849,2.9290495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.18056,0.05995849,465.80826,210.18056,0.05995849,64.53193,,,,,,,,,,,,,,,,,210.18056,0.14989623,0.17445324,210.18056,0.14989623,0.010400382,,,,,,,,,,,,,210.18056,0.0,1.0,1.7687755,210.18056,1.0,,210.18056,0.14989623,,210.18056,0.14989623,,210.18056,0.14989623,-0.024660343,210.18056,0.14989623,0.056262795,210.18056,0.14989623,6.0,210.18056,1.0,MixedCloud,,,,
210.18056,0.08993774,8.373762,210.18056,0.08993774,2.6004016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.18056,0.08993774,416.8903,210.18056,0.08993774,44.292755,,,,,,,,,,,,,,,,,210.18056,0.17987548,0.15993102,210.18056,0.17987548,0.0098032765,,,,,,,,,,,,,210.18056,0.0,2.0,1.948651,210.18056,2.0,,210.18056,0.17987548,,210.18056,0.17987548,,210.18056,0.17987548,-0.022300173,210.18056,0.17987548,0.057756606,210.18056,0.17987548,6.0,210.18056,2.0,Ice/dust/ash,,,,
210.18056,0.11991698,7.9515395,210.18056,0.11991698,2.3891566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.18056,0.11991698,389.86023,210.18056,0.11991698,31.283615,,,,,,,,,,,,,,,,,210.18056,0.20985472,0.14574946,210.18056,0.20985472,0.0075065535,,,,,,,,,,,,,210.18056,1.0,0.0,2.4882774,210.18056,3.0,,210.18056,0.20985472,,210.18056,0.20985472,,210.18056,0.20985472,-0.020107005,210.18056,0.20985472,0.048980482,210.18056,0.20985472,6.0,210.18056,3.0,Rain/Dust,,,,
210.18056,0.14989623,7.880857,210.18056,0.14989623,2.3392236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.18056,0.14989623,385.33524,210.18056,0.14989623,28.208586,,,,,,,,,,,,,,,,,210.18056,0.23983397,0.13589321,210.18056,0.23983397,0.0060087275,,,,,,,,,,,,,210.18056,1.0,1.0,2.7281113,210.18056,4.0,,210.18056,0.23983397,,210.18056,0.23983397,,210.18056,0.23983397,-0.018557565,210.18056,0.23983397,0.042344224,210.18056,0.23983397,6.0,210.18056,4.0,Molecular,,,,
210.18056,0.17987548,7.145114,210.18056,0.17987548,2.2694778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.18056,0.17987548,338.2341,210.18056,0.17987548,23.91342,,,,,,,,,,,,,,,,,210.18056,0.2698132,0.12674738,210.18056,0.2698132,0.0052342564,,,,,,,,,,,,,210.18056,1.0,2.0,,210.18056,5.0,,210.18056,0.2698132,,210.18056,0.2698132,,210.18056,0.2698132,-0.017162539,210.18056,0.2698132,0.039658975,210.18056,0.2698132,6.0,210.18056,5.0,CleanAerosol,,,,
210.18056,0.20985472,6.4578314,210.18056,0.20985472,2.162115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.18056,0.20985472,294.2353,210.18056,0.20985472,17.301683,,,,,,,,,,,,,,,,,210.18056,0.29979247,0.13764301,210.18056,0.29979247,0.0066815573,,,,,,,,,,,,,210.18056,2.0,0.0,3.8073642,210.18056,6.0,,210.18056,0.29979247,,210.18056,0.29979247,,210.18056,0.29979247,-0.018249981,210.18056,0.29979247,0.046295356,210.18056,0.29979247,6.0,210.18056,6.0,PollutedAerosol,,,,
210.18056,0.23983397,5.9364123,210.18056,0.23983397,2.0921018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.18056,0.23983397,260.85486,210.18056,0.23983397,12.990044,,,,,,,,,,,,,,,,,210.18056,0.3297717,0.13895287,210.18056,0.3297717,0.0063599115,,,,,,,,,,,,,210.18056,2.0,1.0,4.0471983,210.18056,7.0,,210.18056,0.3297717,,210.18056,0.3297717,,210.18056,0.3297717,-0.018143108,210.18056,0.3297717,0.04376705,210.18056,0.3297717,6.0,210.18056,7.0,Undetected,,,,
210.18056,0.2698132,5.406024,210.18056,0.2698132,2.050067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.18056,0.2698132,226.90019,210.18056,0.2698132,10.401404,,,,,,,,,,,,,,,,,210.18056,0.35975096,0.13462454,210.18056,0.35975096,0.005043503,,,,,,,,,,,,,210.18056,2.0,2.0,,210.18056,8.0,,210.18056,0.35975096,,210.18056,0.35975096,,210.18056,0.35975096,-0.01737571,210.18056,0.35975096,0.036110643,210.18056,0.35975096,6.0,,,,,,,
210.18056,0.29979247,5.4322624,210.18056,0.29979247,2.0712183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.18056,0.29979247,228.57994,210.18056,0.29979247,11.703968,,,,,,,,,,,,,,,,,210.18056,0.3897302,0.13476105,210.18056,0.3897302,0.006242135,,,,,,,,,,,,,210.18056,3.0,0.0,5.6660776,210.18056,9.0,,210.18056,0.3897302,,210.18056,0.3897302,,210.18056,0.3897302,-0.017154086,210.18056,0.3897302,0.04426946,210.18056,0.3897302,6.0,,,,,,,
