analog,analog_sterr,photon_counting,pc_sterr,overflow_info
12.082,0.0181099,74.9376,1.18354,0.0
12.1005,0.0182188,76.9026,1.21335,0.0
12.1104,0.0187026,77.0691,1.21719,0.0
12.0655,0.0187057,77.2689,1.19604,0.0
12.0886,0.0184442,76.3031,1.16912,0.0
12.1199,0.0183494,76.5695,1.17297,0.0
12.0867,0.0183354,75.9367,1.1797,0.0
12.0627,0.018649,75.4371,1.19412,0.0
12.0798,0.0191102,76.8693,1.21816,0.0
12.1019,0.0185339,75.7702,1.19508,0.0
12.0868,0.0181475,76.9026,1.22104,0.0
12.0731,0.0184297,75.2706,1.20181,0.0
12.0762,0.0185054,76.3364,1.17297,0.0
12.0766,0.0179184,76.3364,1.19604,0.0
12.1033,0.0182823,76.3031,1.17585,0.0
12.1179,0.018471,75.6037,1.13259,0.0
12.0904,0.0185902,76.836,1.18931,0.0
12.1125,0.019009,75.5704,1.19989,0.0
12.1198,0.0184981,74.8709,1.19412,0.0
12.1019,0.0182716,77.4355,1.20758,0.0
12.0943,0.0181843,76.5695,1.16816,0.0
12.084,0.0192597,74.2048,1.18739,0.0
12.0991,0.0186602,74.3381,1.14316,0.0
12.0996,0.0181234,74.7377,1.16432,0.0
12.0942,0.0185366,77.0358,1.19893,0.0
12.0942,0.0184891,76.4696,1.18451,0.0
12.0775,0.0186822,73.9051,1.16624,0.0
12.0652,0.0184163,75.7702,1.19508,0.0
12.0992,0.0183287,78.0017,1.20277,0.0
12.093,0.0184581,76.5029,1.18835,0.0
12.0618,0.0184552,76.8693,1.15566,0.0
12.0952,0.0189795,76.9359,1.19989,0.0
12.1082,0.0188612,76.8027,1.17105,0.0
12.0719,0.0185837,75.1041,1.15566,0.0
12.0746,0.0186384,77.5354,1.1797,0.0
12.0882,0.0189496,77.2356,1.18835,0.0
12.0791,0.0186366,75.4038,1.18066,0.0
12.0829,0.0186659,75.7369,1.18354,0.0
12.0779,0.0186459,77.1024,1.15278,0.0
12.0928,0.0184471,75.7702,1.14797,0.0
12.0977,0.0186422,79.1341,1.20085,0.0
12.103,0.018936,77.4355,1.19124,0.0
12.1153,0.0180396,75.5704,1.17201,0.0
12.0991,0.018133,77.2356,1.20085,0.0
12.094,0.0187761,76.3031,1.17681,0.0
12.0957,0.0181937,74.1382,1.19604,0.0
12.075,0.0185192,75.4371,1.1672,0.0
12.077,0.0187303,77.4355,1.23642,0.0
12.1086,0.0183961,77.2356,1.12682,0.0
12.0949,0.0180352,76.7027,1.2095,0.0
12.0771,0.0187794,76.7361,1.22489,0.0
