analog,analog_sterr,photon_counting,pc_sterr,overflow_info
14.2158,98.4517,75.5329,516174.0,0.0
14.2172,98.4517,75.6078,516174.0,0.0
14.2197,98.4517,76.0366,516174.0,0.0
14.2157,98.4517,75.6162,516174.0,0.0
14.2178,98.4517,76.4488,516174.0,0.0
14.2222,98.4517,74.9417,516174.0,0.0
14.2146,98.4517,76.0075,516174.0,0.0
14.2094,98.4517,75.6411,516174.0,0.0
14.2195,98.4517,76.1657,516174.0,0.0
14.2285,98.4517,75.5037,516174.0,0.0
14.2199,98.4517,75.8826,516174.0,0.0
14.2215,98.4517,75.7868,516174.0,0.0
14.2224,98.4517,75.9284,516174.0,0.0
14.2244,98.4517,75.6453,516174.0,0.0
14.2185,98.4517,75.791,516174.0,0.0
14.231,98.4517,76.1116,516174.0,0.0
14.218,98.4517,76.2739,516174.0,0.0
14.2227,98.4517,75.5204,516174.0,0.0
14.2231,98.4517,75.8951,516174.0,0.0
14.2137,98.4517,75.6619,516174.0,0.0
14.2268,98.4517,75.5704,516174.0,0.0
14.2258,98.4517,76.3947,516174.0,0.0
14.2184,98.4517,75.9908,516174.0,0.0
14.2236,98.4517,75.637,516174.0,0.0
14.2225,98.4517,76.2573,516174.0,0.0
14.2214,98.4517,75.8701,516174.0,0.0
14.2265,98.4517,75.3372,516174.0,0.0
14.2133,98.4517,76.1865,516174.0,0.0
14.2163,98.4517,76.2531,516174.0,0.0
14.2286,98.4517,76.149,516174.0,0.0
14.2154,98.4517,75.5454,516174.0,0.0
14.2205,98.4517,76.6195,516174.0,0.0
14.2166,98.4517,75.2998,516174.0,0.0
14.2101,98.4517,76.0949,516174.0,0.0
14.2273,98.4517,76.3614,516174.0,0.0
14.2209,98.4517,76.1865,516174.0,0.0
14.224,98.4517,75.2706,516174.0,0.0
14.223,98.4517,75.3372,516174.0,0.0
14.2246,98.4517,75.9034,516174.0,0.0
14.2233,98.4517,75.8826,516174.0,0.0
