time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
210.17708,0.029979246,22.401339,210.17708,0.029979246,18.943642,210.17708,30.38889,210.17708,30.555555,210.17708,28.0,210.17708,80.0,210.17708,0.0,210.17708,213.0,210.17708,962.889,210.17708,26.7099,210.17708,0.0,210.17708,0.0,210.17708,0.0,210.17708,2.0196252,210.17708,2.0325217,210.17708,24.45,210.17708,24.29,210.17708,24.17,210.17708,20250729,210.17708,041500,210.17708,2025.0,210.17708,7.0,210.17708,29.0,210.17708,4.0,210.17708,15.0,210.17708,0.0,210.17708,-1.0,210.17708,-999.0,210.17708,-999.0,210.17708,-999.0,210.17708,4.082,210.17708,2500.0,210.17708,0.029979246,1309.3657,210.17708,0.029979246,966.9293,210.17708,,210.17708,,210.17708,,210.17708,,210.17708,,210.17708,,210.17708,,210.17708,,210.17708,0.11991698,0.15830958,210.17708,0.11991698,0.009092902,,,,,,,,,,,,,210.17708,0.0,0.0,1.0492736,210.17708,0.0,1.349066,210.17708,0.11991698,,210.17708,0.11991698,,210.17708,0.11991698,-0.005622078,210.17708,0.11991698,0.054317605,210.17708,0.11991698,6.0,210.17708,0.0,WaterCloud,210.17708,,210.17708,
210.17708,0.05995849,8.876306,210.17708,0.05995849,2.996921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.17708,0.05995849,440.4881,210.17708,0.05995849,55.141586,,,,,,,,,,,,,,,,,210.17708,0.14989623,0.15518782,210.17708,0.14989623,0.009610802,,,,,,,,,,,,,210.17708,0.0,1.0,1.3790452,210.17708,1.0,,210.17708,0.14989623,,210.17708,0.14989623,,210.17708,0.14989623,-0.0055196546,210.17708,0.14989623,0.058318462,210.17708,0.14989623,6.0,210.17708,1.0,MixedCloud,,,,
210.17708,0.08993774,8.204552,210.17708,0.08993774,2.6615796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.17708,0.08993774,397.33316,210.17708,0.08993774,35.967724,,,,,,,,,,,,,,,,,210.17708,0.17987548,0.15230843,210.17708,0.17987548,0.00985984,,,,,,,,,,,,,210.17708,0.0,2.0,1.6188793,210.17708,2.0,,210.17708,0.17987548,,210.17708,0.17987548,,210.17708,0.17987548,-0.005424592,210.17708,0.17987548,0.060800057,210.17708,0.17987548,6.0,210.17708,2.0,Ice/dust/ash,,,,
210.17708,0.11991698,7.758233,210.17708,0.11991698,2.5215528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.17708,0.11991698,368.66068,210.17708,0.11991698,27.961395,,,,,,,,,,,,,,,,,210.17708,0.20985472,0.1458132,210.17708,0.20985472,0.0074326796,,,,,,,,,,,,,210.17708,1.0,0.0,2.4582982,210.17708,3.0,,210.17708,0.20985472,,210.17708,0.20985472,,210.17708,0.20985472,-0.0052377246,210.17708,0.20985472,0.048501663,210.17708,0.20985472,6.0,210.17708,3.0,Rain/Dust,,,,
210.17708,0.14989623,7.3930387,210.17708,0.14989623,2.464391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.17708,0.14989623,345.1998,210.17708,0.14989623,24.693047,,,,,,,,,,,,,,,,,210.17708,0.23983397,0.14910834,210.17708,0.23983397,0.00839496,,,,,,,,,,,,,210.17708,1.0,1.0,2.7281113,210.17708,4.0,,210.17708,0.23983397,,210.17708,0.23983397,,210.17708,0.23983397,-0.005303193,210.17708,0.23983397,0.05330022,210.17708,0.23983397,6.0,210.17708,4.0,Molecular,,,,
210.17708,0.17987548,7.06091,210.17708,0.17987548,2.4231594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.17708,0.17987548,323.86316,210.17708,0.17987548,22.335539,,,,,,,,,,,,,,,,,210.17708,0.2698132,0.15312,210.17708,0.2698132,0.00939953,,,,,,,,,,,,,210.17708,1.0,2.0,,210.17708,5.0,,210.17708,0.2698132,,210.17708,0.2698132,,210.17708,0.2698132,-0.005386058,210.17708,0.2698132,0.05783631,210.17708,0.2698132,6.0,210.17708,5.0,CleanAerosol,,,,
210.17708,0.20985472,6.623427,210.17708,0.20985472,2.3115127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.17708,0.20985472,295.75827,210.17708,0.20985472,15.951904,,,,,,,,,,,,,,,,,210.17708,0.29979247,0.15427403,210.17708,0.29979247,0.009218866,,,,,,,,,,,,,210.17708,2.0,0.0,3.6274889,210.17708,6.0,,210.17708,0.29979247,,210.17708,0.29979247,,210.17708,0.29979247,-0.005395394,210.17708,0.29979247,0.05638695,210.17708,0.29979247,6.0,210.17708,6.0,PollutedAerosol,,,,
210.17708,0.23983397,6.492771,210.17708,0.23983397,2.3147256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.17708,0.23983397,287.36465,210.17708,0.23983397,16.13561,,,,,,,,,,,,,,,,,210.17708,0.3297717,0.16017228,210.17708,0.3297717,0.009121994,,,,,,,,,,,,,210.17708,2.0,1.0,3.8673227,210.17708,7.0,,210.17708,0.3297717,,210.17708,0.3297717,,210.17708,0.3297717,-0.0055243154,210.17708,0.3297717,0.05388247,210.17708,0.3297717,6.0,210.17708,7.0,Undetected,,,,
210.17708,0.2698132,6.3016067,210.17708,0.2698132,2.3174028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.17708,0.2698132,275.08383,210.17708,0.2698132,16.288685,,,,,,,,,,,,,,,,,210.17708,0.35975096,0.18346329,210.17708,0.35975096,0.010594111,,,,,,,,,,,,,210.17708,2.0,2.0,,210.17708,8.0,,210.17708,0.35975096,,210.17708,0.35975096,,210.17708,0.35975096,-0.0060887546,210.17708,0.35975096,0.054592665,210.17708,0.35975096,6.0,,,,,,,
210.17708,0.29979247,6.024364,210.17708,0.29979247,2.2883534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.17708,0.29979247,257.27316,210.17708,0.29979247,14.627724,,,,,,,,,,,,,,,,,210.17708,0.3897302,0.19275874,210.17708,0.3897302,0.011629987,,,,,,,,,,,,,210.17708,3.0,0.0,4.4968867,210.17708,9.0,,210.17708,0.3897302,,210.17708,0.3897302,,210.17708,0.3897302,-0.0062954687,210.17708,0.3897302,0.05690131,210.17708,0.3897302,6.0,,,,,,,
