bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,photon_counting_shifted,pc_sterr_shifted,SNR_analog,SNR_Photon,photon_deadtime_corr_hz,photon_deadtime_corr,analog_bg_corr,photon_bg_corr,afterpulse_profile,photon_APcorr,analog_scaled_for_glue,weight_w,merged_sig,overlap_func,merged_counts_ovcorr,range2_corrected_counts,range2_corrected_counts_overlap,nrb,range2_norm
0,0.0,36.0474,0.0269643,152.721,0.856673,0.0,152.721,0.856673,1336.8565102746966,178.27222289018096,286706455.6251638,286.7064556251638,20.31836163836164,95.78015421336227,38.0,248.7064556251638,372.8296349350867,0.0,372.8296349350867,0.2,1864.1481746754334,0.0,0.0,0.0,0.0
1,3.75,36.1394,0.027032,151.379,0.83572,0.0,151.379,0.83572,1336.9118082272862,181.13602642033214,282012978.6441849,282.0129786441849,20.41036163836164,91.08667723238335,36.06328740122878,245.94969124295613,373.624468091369,0.0,373.624468091369,0.2,1868.122340456845,5254.094082534877,26270.47041267438,210163.76330139508,1.184269489632038e-07
2,7.5,34.6617,0.0274999,154.415,0.853238,0.0,154.415,0.853238,1260.4300379274107,180.97529645890125,292735351.81039417,292.73535181039415,18.93266163836164,101.8090503985926,34.23847134592593,258.49688046446823,360.8578924931258,0.0,360.8578924931258,0.2,1804.289462465629,20298.256452738326,101491.28226369162,811930.258109533,4.5752141914647693e-07
3,11.25,33.564,0.0242815,154.449,0.855986,0.0,154.449,0.855986,1382.2869262607335,180.43402579014145,292857570.0313353,292.8575700313353,17.834961638361637,101.93126861953374,32.51885340007681,260.3387166312585,351.37432340996173,0.0,351.37432340996173,0.2,1756.8716170498085,44470.81280657328,222354.0640328664,1778832.512262931,1.0023693135040628e-06
4,15.0,33.4819,0.0257137,156.143,0.855299,0.0,156.143,0.855299,1302.1035479141472,182.55954935057798,299008572.1931354,299.00857219313536,17.75286163836164,108.08227078133382,30.898139760816136,268.1104324323192,350.66502121288806,0.0,350.66502121288806,0.2,1753.3251060644402,78899.62977289982,394498.14886449906,3155985.1909159925,1.7783926746555085e-06
5,18.75,33.0259,0.0270364,157.702,0.862512,0.0,157.702,0.862512,1221.5346717758282,182.84035468492033,304778283.085302,304.778283085302,17.296861638361637,113.85198167350046,29.370416759027677,275.4078663262743,346.7254133947931,0.0,346.7254133947931,0.2,1733.6270669739656,121895.65314660696,609478.2657330348,4875826.125864278,2.7475203274367303e-06
6,22.5,32.7422,0.0287891,154.918,0.854955,0.0,154.918,0.854955,1137.3123855903796,181.20018012643942,294548396.2648074,294.5483962648074,17.013161638361634,103.62209485300588,27.930127845898994,266.61826841890843,344.27438984656163,0.0,344.27438984656163,0.2,1721.371949232808,174288.90985982184,871444.549299109,6971556.394392873,3.9284610265036174e-06
7,26.25,32.7113,0.0306945,155.488,0.860451,0.0,155.488,0.860451,1065.705582433335,180.70523481290627,296615808.3589619,296.6158083589619,16.98226163836164,105.68950694716034,26.572051973526886,270.043756385435,344.0074295799408,0.0,344.0074295799408,0.2,1720.0371478997038,237042.61944492793,1185213.0972246397,9481704.777797116,5.342925679314246e-06
8,30.0,32.5015,0.0320472,156.562,0.850146,0.0,156.562,0.850146,1014.1759654509599,184.15895622634233,300548867.09344476,300.54886709344476,16.772461638361637,109.62256568164321,25.29128328511626,275.2575838083285,342.19486440398396,0.0,342.19486440398396,0.2,1710.9743220199198,307975.37796358555,1539876.8898179277,12319015.118543422,6.941745578796425e-06
9,33.75,32.3039,0.034268,155.153,0.859764,0.0,155.153,0.859764,942.6841368040153,180.459986694023,295399086.82608,295.39908682608,16.574861638361636,104.47278541427846,24.083212035431963,271.315874790648,340.4877010161428,0.0,340.4877010161428,0.2,1702.4385050807139,387836.77193870017,1939183.8596935007,15513470.877548005,8.741816357859874e-06
10,37.5,32.099,0.0365243,155.556,0.846368,0.0,155.556,0.846368,878.8395670827365,183.79239290710424,296863365.90491915,296.86336590491914,16.369961638361634,105.93706449311759,22.943506666970173,273.91985923794897,338.7174693452488,0.0,338.7174693452488,0.2,1693.5873467262438,476321.4412667561,2381607.20633378,19052857.65067024,1.0736255219046763e-05
11,41.25,31.6461,0.0379558,153.778,0.852207,0.0,153.778,0.852207,833.7619020018021,180.44676938818853,290454437.7247991,290.4544377247991,15.917061638361638,99.52813631299756,21.868096971831555,268.58634075296754,334.8046439487243,0.0,334.8046439487243,0.2,1674.0232197436212,569691.0269690012,2848455.1348450053,22787641.078760047,1.2840799786954559e-05
12,45.0,31.0541,0.0378262,153.845,0.840872,0.0,153.845,0.840872,820.9680063025099,182.95888078090366,290693554.8206154,290.6935548206154,15.325061638361635,99.76725340881387,20.853158273520616,269.8403965470948,329.69006537786413,0.0,329.69006537786413,0.2,1648.4503268893206,667622.3823901749,3338111.911950874,26704895.295606993,1.5048166356371851e-05
13,48.75,30.4833,0.0378285,153.174,0.878656,0.0,153.174,0.878656,805.828938498751,174.32760943987182,288307145.75737476,288.30714575737477,14.754261638361637,97.38084434557322,19.895096566880543,268.4120491904942,324.7586440125822,0.0,324.7586440125822,0.2,1623.793220062911,771809.2149111524,3859046.0745557616,30872368.596446093,1.7396530984750727e-05
14,52.5,29.952,0.0376421,154.013,0.853925,0.0,154.013,0.853925,795.7048092428425,180.35893081945136,291293947.4870093,291.2939474870093,14.222961638361639,100.36764607520774,18.99053455811675,272.30341292889256,320.1684825350518,0.0,320.1684825350518,0.2,1600.8424126752589,882464.3799872365,4412321.899936182,35298575.19948946,1.9890691420617515e-05
15,56.25,29.4796,0.0366933,151.681,0.821293,0.0,151.681,0.821293,803.4055263494971,184.68561159050424,283062913.1169422,283.06291311694224,13.750561638361638,92.1366117051407,18.13629855037899,264.9266145665633,316.08718706735874,0.0,316.08718706735874,0.2,1580.4359353367936,1000119.6153303147,5000598.076651573,40004784.613212585,2.2542632998432983e-05
16,60.0,29.0109,0.0352767,152.419,0.846711,0.0,152.419,0.846711,822.3813451938531,180.01301506653394,285643949.1717602,285.6439491717602,13.281861638361637,94.71764775995865,17.329406123675696,268.3145430480845,312.0378577157335,0.0,312.0378577157335,0.2,1560.1892885786674,1123336.2877766406,5616681.438883203,44933451.511065625,2.5319929017497936e-05
17,63.75,28.5152,0.0347688,153.275,0.832628,0.0,153.275,0.832628,820.1375946250661,184.08581022977847,288665171.94199014,288.66517194199014,12.786161638361637,97.73887053018859,16.56705456099788,272.0981173809923,307.7552621117211,0.0,307.7552621117211,0.2,1538.7763105586055,1250736.6199259164,6253683.099629583,50029464.797036655,2.8191524462179877e-05
18,67.5,28.0423,0.0338816,153.157,0.861138,0.0,153.157,0.861138,827.6557187381943,177.8541882950236,288246924.876178,288.246924876178,12.313261638361638,97.32062346437647,15.846609975445318,272.4003149007327,303.66964689861345,0.0,303.66964689861345,0.2,1518.3482344930671,1383594.8286818075,6917974.143409037,55343793.147272296,3.1186140101054316e-05
