range_raw,range (m) for NRB,range (m),copol_raw,copol_snr,copol_nrb,pbls,Normalize copol nrb
0.029979246,29.979246,119.91698000000001,23.094673,73049.97,0.21000957,1.1991699,0.905847874440713
0.05995849,59.958490000000005,149.89623,9.327562,29499.68,0.2034618,,0.8776049541927134
0.08993774,89.93774,179.87548,8.529778,26971.76,0.21645975,,0.9336698534236708
0.11991698,119.91698000000001,209.85472,7.9531455,25167.559,0.2298665,,0.9914980561606128
0.14989623,149.89623,239.83397,7.379875,23338.846,0.2317072,,0.9994376666387592
0.17987548,179.87548,269.8132,7.51007,23730.66,0.23183757,,1.0
0.20985472,209.85472,299.79247,7.6101,24067.959,0.21219522,,0.9152753800861525
0.23983397,239.83397,329.7717,7.2976794,23097.148,0.21226054,,0.9155571290710129
0.2698132,269.8132,359.75096,6.8124943,21576.824,0.2080888,,0.8975628928477813
0.29979247,299.79247,389.7302,5.7921014,18332.357,0.19276395,,0.8314612252017651
0.3297717,329.7717,419.70944,5.3105907,16813.584,0.1924869,,0.8302662075003633
0.35975096,359.75096,449.6887,4.6958504,14880.906,0.19619542,,0.846262406908423
0.3897302,389.7302,479.66793,3.9349988,12455.061,0.19962978,,0.8610760542391814
0.41970944,419.70944,509.64719999999994,3.5442064,11214.335,0.19844373,,0.8559601879885129
0.44968867,449.68867,539.6264,3.2379146,10234.203,0.19697009,,0.8496038411720758
0.47966793,479.66793,569.60565,2.969582,9381.986,0.19726102,,0.8508587283760782
0.5096472,509.64719999999994,599.58494,2.646408,8362.579,0.20094243,,0.8667379924660183
0.5396264,539.6264,629.56417,2.365938,7479.442,0.20457703,,0.8824153479524479
0.56960565,569.60565,659.5434,2.1512718,6801.1553,0.2086146,,0.8998308600284243
0.59958494,599.58494,689.5227000000001,1.9924588,6298.0137,0.21296498,,0.9185956357289287
0.62956417,629.56417,719.5019,1.8501859,5849.874,0.21810524,,0.9407674519707915
0.6595434,659.5434,749.48114,1.7370222,5492.1597,0.21921481,,0.9455534320860938
0.6895226,689.5226,779.4604,1.6325747,5164.968,0.21369362,,0.9217385258135685
0.7195019,719.5019,809.43966,1.5439091,4885.131,0.20915274,,0.902152054129967
0.74948114,749.48114,839.4189,1.4329169,4531.778,0.21142787,,0.9119655196524015
0.7794604,779.4604,869.3981,1.304745,4126.538,0.20899329,,0.9014642881220676
0.80943966,809.43966,899.3774,1.1989588,3790.4124,0.20985293,,0.9051722289877349
0.8394189,839.4189,929.35663,1.1334077,3582.2002,0.20831126,,0.8985224439679902
0.8693981,869.3981,959.33586,1.0540682,3330.9248,0.2096921,,0.9044785105364933
0.89937735,899.37735,989.31515,0.9890674,3127.9932,0.20837513,,0.8987979385739766
0.92935663,929.35663,1019.2943999999999,0.9242303,2920.1736,0.20672433,,0.891677436060083
0.95933586,959.33586,1049.2736,0.8795775,2780.8938,0.2052408,,0.8852784300663608
0.9893151,989.3151,1079.2528,0.82256424,2599.808,0.2142627,,0.9241931754201875
1.0192944,1019.2943999999999,1109.2321,0.77826864,2460.0781,0.2198641,,0.9483540566785617
1.0492736,1049.2736,1139.2113,0.73444897,2321.5637,0.21582016,,0.9309110684691874
1.0792528,1079.2528,1169.1906000000001,0.7240964,2288.4026,0.18310742,,0.7898090891825686
1.1092321,1109.2321,1199.1699,0.70828503,2238.5317,0.16195719,,0.6985804328435637
1.1392113,1139.2113,1229.1491,0.66108876,2086.0225,0.15810567,,0.6819674222775887
1.1691905,1169.1905,1259.1283,0.53383905,1687.9106,0.1548396,,0.6678796710990371
1.1991699,1199.1699,1289.1075999999998,0.45342848,1433.6427,0.15185615,,0.6550109630634932
1.2291491,1229.1491,1319.0868,0.4195746,1324.5189,0.1498148,,0.6462058759501318
1.2591283,1259.1283,1349.066,0.39592445,1249.6382,0.14650545,,0.6319314423456044
1.2891076,1289.1075999999998,1379.0454000000002,0.37145618,1173.9711,0.14345261,,0.6187634299307054
1.3190868,1319.0868,1409.0246,0.35070652,1106.1475,0.14447236,,0.6231619836250009
1.349066,1349.066,1439.0038,0.32946602,1038.6965,0.14176756,,0.6114951946744438
1.3790452,1379.0452,1468.983,0.31051615,979.782,0.14286359,,0.6162227718311576
1.4090246,1409.0246,1498.9623000000001,0.3002231,946.24835,0.1415534,,0.6105714444815825
1.4390038,1439.0038,1528.9415,0.28389108,896.0885,0.13896544,,0.5994086290673251
1.468983,1468.983,1558.9207000000001,0.27190244,858.1653,0.1398841,,0.6033711447199865
1.4989623,1498.9623000000001,1588.9001,0.2612673,825.31104,0.13711384,,0.5914220029135053
1.5289415,1528.9415,1618.8792999999998,0.2472557,780.3996,0.13764851,,0.593728229639398
1.5589207,1558.9207000000001,1648.8585,0.24206458,764.0201,0.13580431,,0.5857735223846593
1.5889,1588.9,1678.8378,0.22900492,721.9638,0.13628176,,0.5878329383800909
1.6188793,1618.8792999999998,1708.817,0.22088352,696.6788,0.13510472,,0.5827559355457358
1.6488585,1648.8585,1738.7962,0.20996578,661.2287,0.1364773,,0.588676373721481
1.6788378,1678.8378,1768.7756,0.20403095,643.47687,0.1347594,,0.5812664444334885
1.708817,1708.817,1798.7548,0.19659379,620.0476,0.12933694,,0.5578773966618095
1.7387962,1738.7962,1828.7340000000002,0.18951361,597.03204,0.13384403,,0.5773181197508238
1.7687755,1768.7755,1858.7133000000001,0.1840696,579.7834,0.13393863,,0.577726164055291
1.7987547,1798.7547,1888.6925,0.17312211,544.1084,0.13539135,,0.5839922752813532
1.828734,1828.7340000000002,1918.6716999999999,0.16955228,534.6424,0.13346298,,0.5756745121163925
1.8587133,1858.7133000000001,1948.6509999999998,0.16718726,525.6541,0.13086367,,0.5644627400123284
