range_raw,range (m) for NRB,range (m),copol_raw,copol_snr,copol_nrb,pbls,Normalize copol nrb
0.029979246,29.979246,119.91698000000001,24.270058,74958.77,0.20983914,2.1285264,0.7951992716757302
0.05995849,59.958490000000005,149.89623,9.840055,30388.723,0.21106608,,0.799848841791152
0.08993774,89.93774,179.87548,8.993872,27775.096,0.22846535,,0.8657845239126543
0.11991698,119.91698000000001,209.85472,8.204937,25333.305,0.24830171,,0.940955719451759
0.14989623,149.89623,239.83397,7.899866,24370.01,0.26388246,,1.0
0.17987548,179.87548,269.8132,8.180083,25248.482,0.24965411,,0.9460807285182957
0.20985472,209.85472,299.79247,8.483698,26195.545,0.19767542,,0.7491040518570276
0.23983397,239.83397,329.7717,8.576409,26484.717,0.18970089,,0.7188840440550691
0.2698132,269.8132,359.75096,7.57223,23396.586,0.19229037,,0.7286970494363286
0.29979247,299.79247,389.7302,5.5722294,17197.465,0.18929368,,0.7173408948817591
0.3297717,329.7717,419.70944,4.9021716,15136.476,0.18010293,,0.6825119411119632
0.35975096,359.75096,449.6887,4.4814816,13837.09,0.18346182,,0.695240676473912
0.3897302,389.7302,479.66793,3.9899602,12319.886,0.1839558,,0.6971126462895639
0.41970944,419.70944,509.64719999999994,3.4246018,10570.913,0.1838342,,0.6966518350632324
0.44968867,449.68867,539.6264,3.126714,9649.575,0.18547963,,0.7028873006565121
0.47966793,479.66793,569.60565,2.825926,8723.65,0.18985927,,0.719484235519102
0.5096472,509.64719999999994,599.58494,2.531831,7816.6963,0.19344905,,0.7330879437761798
0.5396264,539.6264,629.56417,2.3007734,7102.4194,0.19415396,,0.7357592467494808
0.56960565,569.60565,659.5434,2.1381824,6598.5117,0.18952212,,0.7182065833401735
0.59958494,599.58494,689.5227000000001,1.9808121,6116.0884,0.18847387,,0.7142341707743667
0.62956417,629.56417,719.5019,1.813357,5600.389,0.18853249,,0.7144563151336395
0.6595434,659.5434,749.48114,1.6299123,5035.5684,0.18964063,,0.7186556848075466
0.6895226,689.5226,779.4604,1.4924291,4608.0483,0.19068965,,0.722631015339178
0.7195019,719.5019,809.43966,1.3787148,4254.5254,0.19013746,,0.7205384548863157
0.74948114,749.48114,839.4189,1.2806336,3951.6624,0.1890918,,0.7165758572964646
0.7794604,779.4604,869.3981,1.2027369,3712.842,0.1862433,,0.7057812785283266
0.80943966,809.43966,899.3774,1.1258814,3475.8438,0.18257684,,0.6918869863499074
0.8394189,839.4189,929.35663,1.0471663,3231.7502,0.1744554,,0.6611102534060052
0.8693981,869.3981,959.33586,0.97038525,2994.3826,0.16919848,,0.6411888080776571
