range_raw,range (m) for NRB,range (m),copol_raw,copol_snr,copol_nrb,pbls,Normalize copol nrb
0.029979246,29.979246,119.91698000000001,23.343985,73950.43,0.24712937,1.3190868,0.952333749648842
0.05995849,59.958490000000005,149.89623,9.807216,31066.46,0.25337532,,0.9764030417108062
0.08993774,89.93774,179.87548,9.123561,28903.34,0.25297442,,0.9748581399444388
0.11991698,119.91698000000001,209.85472,9.134032,28935.398,0.25032392,,0.9646442159440488
0.14989623,149.89623,239.83397,8.973211,28426.215,0.24140774,,0.93028496867229
0.17987548,179.87548,269.8132,8.585052,27195.91,0.2582065,,0.9950203989461218
0.20985472,209.85472,299.79247,8.114116,25701.363,0.2594987,,1.0
0.23983397,239.83397,329.7717,7.4465265,23587.477,0.24021499,,0.9256886065325182
0.2698132,269.8132,359.75096,7.429719,23529.82,0.23661245,,0.9118059165614316
0.29979247,299.79247,389.7302,6.9352527,21965.8,0.22724965,,0.8757255816695805
0.3297717,329.7717,419.70944,5.886226,18644.209,0.22494705,,0.8668523194913885
0.35975096,359.75096,449.6887,5.2296743,16565.61,0.22866055,,0.8811626031267208
0.3897302,389.7302,479.66793,4.541856,14389.245,0.22688396,,0.874316364590651
0.41970944,419.70944,509.64719999999994,4.056076,12847.181,0.22518007,,0.8677502816006399
0.44968867,449.68867,539.6264,3.6954634,11703.504,0.22618464,,0.8716214763310952
0.47966793,479.66793,569.60565,3.3049977,10468.112,0.22855224,,0.8807452214596835
0.5096472,509.64719999999994,599.58494,2.9405773,9314.386,0.2309698,,0.8900614916375302
0.5396264,539.6264,629.56417,2.660494,8426.375,0.23312327,,0.8983600688558362
0.56960565,569.60565,659.5434,2.4408448,7729.8057,0.23443021,,0.9033964717356965
0.59958494,599.58494,689.5227000000001,2.2428677,7103.065,0.23544152,,0.9072936396213159
0.62956417,629.56417,719.5019,2.0646734,6538.817,0.23749375,,0.91520208001042
0.6595434,659.5434,749.48114,1.9115723,6053.668,0.23938435,,0.9224876656414848
0.6895226,689.5226,779.4604,1.7676929,5598.207,0.23867488,,0.9197536635058287
0.7195019,719.5019,809.43966,1.6465268,5214.2354,0.23679045,,0.9124918544871322
0.74948114,749.48114,839.4189,1.5324855,4852.198,0.23773678,,0.9161386164940325
0.7794604,779.4604,869.3981,1.4271308,4518.1543,0.2345843,,0.9039902704714897
0.80943966,809.43966,899.3774,1.3291833,4207.6353,0.23286527,,0.8973658442219556
0.8394189,839.4189,929.35663,1.2479101,3950.7717,0.23042148,,0.8879484945396643
0.8693981,869.3981,959.33586,1.1584412,3667.788,0.22960506,,0.88480235161101
0.89937735,899.37735,989.31515,1.0747285,3401.3682,0.22723596,,0.8756728261066432
0.92935663,929.35663,1019.2943999999999,1.0011156,3169.4521,0.22535388,,0.8684200730099996
0.95933586,959.33586,1049.2736,0.9431057,2985.1812,0.22553727,,0.8691267817526639
0.9893151,989.3151,1079.2528,0.8783728,2780.2148,0.22865629,,0.8811461868595102
1.0192944,1019.2943999999999,1109.2321,0.8307154,2630.2534,0.22635841,,0.8722911135971009
1.0492736,1049.2736,1139.2113,0.79018295,2501.092,0.22721042,,0.8755744055750567
1.0792528,1079.2528,1169.1906000000001,0.7567455,2395.7415,0.2237477,,0.8622305236981919
