range_raw,range (m) for NRB,range (m),copol_raw,copol_snr,copol_nrb,pbls,Normalize copol nrb
0.029979246,29.979246,119.91698000000001,23.035982,74753.09,0.21957296,2.3983397,0.8927199077311585
0.05995849,59.958490000000005,149.89623,9.231801,29952.277,0.22875449,,0.9300493430788938
0.08993774,89.93774,179.87548,8.358799,27120.127,0.24595952,,1.0
0.11991698,119.91698000000001,209.85472,8.032024,26063.848,0.24002671,,0.9758789169860147
0.14989623,149.89623,239.83397,8.00882,25983.273,0.23030809,,0.9363658296292008
0.17987548,179.87548,269.8132,8.241856,26745.89,0.22689599,,0.9224932216488306
0.20985472,209.85472,299.79247,7.6819134,24922.379,0.22253081,,0.9047456670918858
0.23983397,239.83397,329.7717,7.014175,22753.396,0.21410017,,0.8704691324816377
0.2698132,269.8132,359.75096,6.447166,20916.727,0.20592754,,0.837241591624508
0.29979247,299.79247,389.7302,5.872319,19055.559,0.19828562,,0.8061717635487335
0.3297717,329.7717,419.70944,5.1793094,16781.18,0.19250019,,0.7826498848265764
0.35975096,359.75096,449.6887,4.4934998,14566.533,0.19222745,,0.7815410031699526
0.3897302,389.7302,479.66793,3.9136696,12703.982,0.19321431,,0.7855532894193321
0.41970944,419.70944,509.64719999999994,3.4274578,11126.132,0.19770993,,0.8038311751462193
0.44968867,449.68867,539.6264,3.0678122,9955.693,0.20158112,,0.8195703097810567
0.47966793,479.66793,569.60565,2.7794437,9016.641,0.20535873,,0.8349289753045542
0.5096472,509.64719999999994,599.58494,2.5496206,8273.84,0.20919704,,0.8505344294052941
0.5396264,539.6264,629.56417,2.3413057,7597.4824,0.21256968,,0.8642466044819084
0.56960565,569.60565,659.5434,2.1654615,7025.15,0.213513,,0.86808186973206
0.59958494,599.58494,689.5227000000001,2.005667,6508.896,0.2137679,,0.8691182191280907
0.62956417,629.56417,719.5019,1.8588428,6031.004,0.21497093,,0.8740093898378075
0.6595434,659.5434,749.48114,1.7190689,5578.0674,0.21923733,,0.8913553335931051
0.6895226,689.5226,779.4604,1.584724,5143.797,0.22104013,,0.8986849949942983
0.7195019,719.5019,809.43966,1.4716048,4773.7324,0.22130354,,0.8997559435796589
0.74948114,749.48114,839.4189,1.385795,4492.232,0.22310236,,0.9070694234563477
0.7794604,779.4604,869.3981,1.3049234,4229.047,0.22324902,,0.9076657004372102
0.80943966,809.43966,899.3774,1.2265209,3977.7568,0.22579983,,0.918036553332028
0.8394189,839.4189,929.35663,1.1563289,3749.0212,0.22792155,,0.9266628508626136
0.8693981,869.3981,959.33586,1.0885319,3527.4275,0.2270121,,0.9229652911991372
0.89937735,899.37735,989.31515,1.0287967,3335.819,0.2285663,,0.929284217175249
0.92935663,929.35663,1019.2943999999999,0.9775546,3172.3215,0.22315341,,0.907276977935231
0.95933586,959.33586,1049.2736,0.9205563,2987.2515,0.22118534,,0.8992753766961329
0.9893151,989.3151,1079.2528,0.87219995,2828.7056,0.23582405,,0.9587921215653699
1.0192944,1019.2943999999999,1109.2321,0.81215227,2634.6191,0.2351769,,0.9561609975495154
1.0492736,1049.2736,1139.2113,0.76511973,2481.336,0.20766951,,0.8443239359062013
1.0792528,1079.2528,1169.1906000000001,0.7703406,2499.0894,0.17996544,,0.7316872304841058
1.1092321,1109.2321,1199.1699,0.7324408,2375.7334,0.17025074,,0.692190080709216
1.1392113,1139.2113,1229.1491,0.6153503,1994.5885,0.16730554,,0.6802157525758711
1.1691905,1169.1905,1259.1283,0.5076306,1645.8762,0.16559942,,0.6732791639860087
1.1991699,1199.1699,1289.1075999999998,0.46080616,1493.316,0.16204098,,0.658811580051872
1.2291491,1229.1491,1319.0868,0.42918342,1390.4089,0.16086602,,0.6540345338127185
1.2591283,1259.1283,1349.066,0.40926668,1325.3667,0.16042784,,0.6522530211475449
1.2891076,1289.1075999999998,1379.0454000000002,0.38311762,1242.1616,0.15506804,,0.6304616304341463
