range_raw,range (m) for NRB,range (m),copol_raw,copol_snr,copol_nrb,pbls,Normalize copol nrb
0.029979246,29.979246,119.91698000000001,23.120289,6105.1206,0.23700936,1.4390038,0.5584203219272044
0.05995849,59.958490000000005,149.89623,10.083564,2643.986,0.23237759,,0.5475073584286625
0.08993774,89.93774,179.87548,9.311825,2438.9502,0.22021918,,0.5188607968484661
0.11991698,119.91698000000001,209.85472,8.739715,2287.1436,0.20768817,,0.48933634836983636
0.14989623,149.89623,239.83397,8.220066,2148.4426,0.19706519,,0.46430743005443204
0.17987548,179.87548,269.8132,7.477317,1952.408,0.18498911,,0.4358548470795712
0.20985472,209.85472,299.79247,6.7474937,1758.7416,0.1919685,,0.45229906350484445
0.23983397,239.83397,329.7717,6.102856,1587.1274,0.21111609,,0.4974129078354233
0.2698132,269.8132,359.75096,5.3602257,1390.2175,0.23601913,,0.5560872302915746
0.29979247,299.79247,389.7302,5.168258,1339.5057,0.20671402,,0.48704114299649
0.3297717,329.7717,419.70944,5.2075114,1349.7793,0.23337722,,0.5498625975061745
0.35975096,359.75096,449.6887,5.248505,1360.2979,0.25409248,,0.5986700461149794
0.3897302,389.7302,479.66793,4.184248,1077.249,0.27466384,,0.6471384503741209
0.41970944,419.70944,509.64719999999994,4.2573853,1097.2975,0.29484287,,0.6946824816679851
0.44968867,449.68867,539.6264,4.1573257,1070.4348,0.3058901,,0.7207109800066325
0.47966793,479.66793,569.60565,4.0532203,1042.7495,0.28438422,,0.6700407430466752
0.5096472,509.64719999999994,599.58494,3.9048195,1003.61957,0.23989412,,0.5652171362297396
0.5396264,539.6264,629.56417,3.6567159,937.8001,0.2274111,,0.5358057575102505
0.56960565,569.60565,659.5434,3.1063364,791.6034,0.20455879,,0.4819631822339818
0.59958494,599.58494,689.5227000000001,2.4123902,607.80054,0.19436328,,0.4579414306187206
0.62956417,629.56417,719.5019,2.1022906,525.31995,0.1924244,,0.4533732144361267
0.6595434,659.5434,749.48114,1.7627696,435.00278,0.19134966,,0.4508410078735334
0.6895226,689.5226,779.4604,1.5577123,380.5204,0.19197811,,0.4523217057300027
0.7195019,719.5019,809.43966,1.4348803,348.17444,0.18824744,,0.4435318337080531
0.74948114,749.48114,839.4189,1.3277107,319.62875,0.1898077,,0.44720797920496574
0.7794604,779.4604,869.3981,1.2518518,299.33768,0.18861815,,0.4444052675570017
0.80943966,809.43966,899.3774,1.1623235,275.61996,0.19269928,,0.4540208621834197
0.8394189,839.4189,929.35663,1.1030195,259.99573,0.1990519,,0.46898833901843245
0.8693981,869.3981,959.33586,1.0392385,242.97133,0.20270756,,0.47760147916638446
0.89937735,899.37735,989.31515,0.9976499,231.99641,0.20479667,,0.4825236538802494
0.92935663,929.35663,1019.2943999999999,0.9734196,225.51785,0.20481029,,0.4825557441098702
0.95933586,959.33586,1049.2736,0.9417373,217.10681,0.20727725,,0.48836817530407084
0.9893151,989.3151,1079.2528,0.90136844,206.461,0.21061516,,0.49623266123308235
1.0192944,1019.2943999999999,1109.2321,0.8654172,196.83958,0.20917052,,0.4928289292713197
1.0492736,1049.2736,1139.2113,0.8370965,189.34471,0.19408719,,0.45729093197731296
1.0792528,1079.2528,1169.1906000000001,0.8083445,181.59631,0.17732587,,0.41779940425737444
1.1092321,1109.2321,1199.1699,0.7719619,171.92422,0.16320926,,0.3845391064331839
1.1392113,1139.2113,1229.1491,0.6958649,151.9673,0.1630597,,0.3841867264961746
1.1691905,1169.1905,1259.1283,0.62106204,132.01758,0.16202122,,0.381739952512586
1.1991699,1199.1699,1289.1075999999998,0.56297785,116.59049,0.17263131,,0.40673850055928185
1.2291491,1229.1491,1319.0868,0.53953594,110.24572,0.17650326,,0.4158612439204977
1.2591283,1259.1283,1349.066,0.5217612,105.5888,0.16839366,,0.3967541274644183
1.2891076,1289.1075999999998,1379.0454000000002,0.52912396,107.71732,0.16400409,,0.38641181401096647
1.3190868,1319.0868,1409.0246,0.5202588,105.240685,0.16374944,,0.3858118303859368
1.349066,1349.066,1439.0038,0.48717833,96.45698,0.15881339,,0.37418194948144945
1.3790452,1379.0452,1468.983,0.46445042,90.391945,0.1557285,,0.36691360671680073
1.4090246,1409.0246,1498.9623000000001,0.4502603,86.73338,0.15691124,,0.3697002732499545
1.4390038,1439.0038,1528.9415,0.42893055,81.03984,0.15460986,,0.3642779668883963
1.468983,1468.983,1558.9207000000001,0.40819573,75.5808,0.15524264,,0.36576886670479636
1.4989623,1498.9623000000001,1588.9001,0.40160644,73.724945,0.15281247,,0.36004311682834494
1.5289415,1528.9415,1618.8792999999998,0.38757992,69.91269,0.15267456,,0.3597181855826043
1.5589207,1558.9207000000001,1648.8585,0.3813625,68.29195,0.1485961,,0.35010888177212524
1.5889,1588.9,1678.8378,0.3684516,64.94536,0.14843424,,0.349727521671802
1.6188793,1618.8792999999998,1708.817,0.35858992,62.231663,0.14236516,,0.3354280965039438
1.6488585,1648.8585,1738.7962,0.34398332,58.380356,0.13866328,,0.32670605691303534
1.6788378,1678.8378,1768.7756,0.33675444,56.580086,0.1356112,,0.31951501814499855
1.708817,1708.817,1798.7548,0.3224305,52.804607,0.12640269,,0.2978187479273588
1.7387962,1738.7962,1828.7340000000002,0.30846348,49.09984,0.12676583,,0.2986743460172597
1.7687755,1768.7755,1858.7133000000001,0.30150232,47.176685,0.12498454,,0.2944774293417085
1.7987547,1798.7547,1888.6925,0.28607762,43.157516,0.123780526,,0.2916406389065761
1.828734,1828.7340000000002,1918.6716999999999,0.27783725,40.90567,0.119194545,,0.2808355593672193
1.8587133,1858.7133000000001,1948.6509999999998,0.2734791,39.788918,0.11951474,,0.2815899742771599
1.8886925,1888.6925,1978.6303,0.26660717,37.902317,0.11533744,,0.27174779247140124
1.9186717,1918.6716999999999,2008.6095,0.256567,35.287582,0.10958518,,0.25819483033940366
1.948651,1948.6509999999998,2038.5887999999998,0.25333926,34.339043,0.10626532,,0.2503728722110274
1.9786302,1978.6302,2068.5679999999998,0.24569389,32.394676,0.09505211,,0.22395330659540216
2.0086095,2008.6095,2098.5472,0.23650156,29.859453,0.08722561,,0.20551320511770835
2.0385888,2038.5887999999998,2128.5264,0.22980812,28.162743,0.08236376,,0.19405814763743928
2.068568,2068.5679999999998,2158.5057,0.2152313,24.282661,0.087665066,,0.20654861216236195
2.0985472,2098.5472,2188.485,0.20577124,21.733704,0.08298734,,0.19552737123412497
2.1285264,2128.5264,2218.4640999999997,0.19891419,19.920145,0.087479346,,0.2061110352574316
2.1585057,2158.5057,2248.4434,0.2016213,20.641989,0.084952876,,0.20015839190723048
2.188485,2188.485,2278.4226,0.19599882,19.208588,0.08083342,,0.1904524969768153
2.2184641,2218.4640999999997,2308.402,0.19732264,19.57888,0.081331305,,0.1916255692216529
2.2484434,2248.4434,2338.3813,0.19372305,18.61425,0.081890024,,0.19294197311324118
2.2784226,2278.4226,2368.3605000000002,0.18914175,17.349974,0.08440302,,0.19886287022600402
2.3084018,2308.4018,2398.3397,0.18829392,17.167873,0.08215452,,0.1935651550055869
2.338381,2338.381,2428.319,0.1863305,16.632954,0.07784169,,0.18340364949788335
2.3683605,2368.3605000000002,2458.2982,0.18713373,16.778324,0.07807389,,0.1839507384345882
2.3983397,2398.3397,2488.2774,0.18427785,16.052057,0.078680485,,0.18537994348868153
2.428319,2428.319,2518.2567,0.17997916,14.857156,0.08015123,,0.18884518172388384
2.4582982,2458.2982,2548.2360000000003,0.1769597,14.143194,0.07790437,,0.1835513305252419
2.4882774,2488.2774,2578.2151,0.17664732,14.048235,0.083064176,,0.19570840536651365
2.5182567,2518.2567,2608.1944,0.1769597,14.140653,0.08145908,,0.19192662128404506
2.548236,2548.2360000000003,2638.1736,0.17483269,13.558493,0.080973566,,0.1907826964863908
2.5782151,2578.2151,2668.1528000000003,0.1769597,14.048052,0.08042305,,0.18948561977201092
