range_raw,range (m) for NRB,range (m),copol_raw,copol_snr,copol_nrb,pbls,Normalize copol nrb
0.029979246,29.979246,119.91698000000001,22.865805,3144.947,0.24114217,1.349066,0.4925202404001645
0.05995849,59.958490000000005,149.89623,9.944013,1339.0841,0.23830374,,0.48672289592922835
0.08993774,89.93774,179.87548,9.322089,1252.4053,0.23522452,,0.48043375050665466
0.11991698,119.91698000000001,209.85472,8.835385,1184.3591,0.23233563,,0.47453334413107284
0.14989623,149.89623,239.83397,8.387877,1121.834,0.23032638,,0.47042955634055894
0.17987548,179.87548,269.8132,7.9515095,1060.9556,0.23199034,,0.4738281074078246
0.20985472,209.85472,299.79247,7.520363,1000.6136,0.23371257,,0.4773456718952985
0.23983397,239.83397,329.7717,7.1134315,943.72125,0.23771957,,0.4855297593292112
0.2698132,269.8132,359.75096,6.70589,886.93854,0.24532808,,0.5010697421297602
0.29979247,299.79247,389.7302,6.296623,829.8967,0.25317422,,0.517095071747609
0.3297717,329.7717,419.70944,5.895121,773.64417,0.26039717,,0.5318475684610556
0.35975096,359.75096,449.6887,5.51181,719.99286,0.26831147,,0.5480121113056315
0.3897302,389.7302,479.66793,5.1678267,671.8777,0.2746147,,0.5608861281351953
0.41970944,419.70944,509.64719999999994,4.820378,623.3993,0.28440866,,0.5808897779890122
0.44968867,449.68867,539.6264,4.4790573,575.5039,0.2921714,,0.5967447674790877
0.47966793,479.66793,569.60565,4.159929,530.9719,0.2952917,,0.6031178166480514
0.5096472,509.64719999999994,599.58494,3.8876097,492.98795,0.30194515,,0.6167071394674093
0.5396264,539.6264,629.56417,3.623784,456.07205,0.30629182,,0.6255849850691976
0.56960565,569.60565,659.5434,3.3546777,418.571,0.31413373,,0.6416016751338033
0.59958494,599.58494,689.5227000000001,3.1437602,389.06506,0.31919035,,0.6519295563916202
0.62956417,629.56417,719.5019,2.9352226,359.9093,0.32115254,,0.6559372265992441
0.6595434,659.5434,749.48114,2.791343,339.8236,0.32165042,,0.6569541203979954
0.6895226,689.5226,779.4604,2.6344788,318.15204,0.31910723,,0.6517597881491678
0.7195019,719.5019,809.43966,2.4728394,295.31213,0.30804947,,0.6291748930497858
0.74948114,749.48114,839.4189,2.313833,273.05402,0.27685368,,0.5654591274071649
0.7794604,779.4604,869.3981,2.170058,252.92181,0.25007734,,0.5107698567008568
0.80943966,809.43966,899.3774,2.000119,229.05504,0.22645092,,0.46251413246069084
0.8394189,839.4189,929.35663,1.7390301,192.82986,0.2084266,,0.4257004037816734
0.8693981,869.3981,959.33586,1.5321584,164.10956,0.19370931,,0.3956411105073409
0.89937735,899.37735,989.31515,1.3522238,138.74432,0.18218577,,0.3721048841763723
0.92935663,929.35663,1019.2943999999999,1.2199316,120.08991,0.17755201,,0.3626406723002137
0.95933586,959.33586,1049.2736,1.1158708,105.645676,0.17425989,,0.35591668978887525
0.9893151,989.3151,1079.2528,1.0291685,93.51401,0.17600861,,0.35948835871261675
1.0192944,1019.2943999999999,1109.2321,0.98195744,87.02792,0.17014347,,0.34750911774128174
1.0492736,1049.2736,1139.2113,0.94024986,81.12315,0.17140833,,0.3500925279812765
1.0792528,1079.2528,1169.1906000000001,0.91350585,77.39912,0.17021927,,0.34766393526748357
1.1092321,1109.2321,1199.1699,0.8701918,71.355896,0.17089355,,0.34904111681850397
1.1392113,1139.2113,1229.1491,0.8486539,68.317375,0.16732101,,0.3417443911581219
1.1691905,1169.1905,1259.1283,0.8215231,64.54145,0.165384,,0.337788149780442
1.1991699,1199.1699,1289.1075999999998,0.804373,62.136013,0.16597818,,0.33900173128068717
1.2291491,1229.1491,1319.0868,0.7722892,57.63951,0.16603775,,0.33912339988274315
1.2591283,1259.1283,1349.066,0.7525807,54.87874,0.16286772,,0.3326487797958635
1.2891076,1289.1075999999998,1379.0454000000002,0.7367544,52.738255,0.16040884,,0.3276266463021027
1.3190868,1319.0868,1409.0246,0.72058606,50.41823,0.15770106,,0.32209614760686933
1.349066,1349.066,1439.0038,0.6997025,47.46385,0.15828873,,0.3232964327733997
1.3790452,1379.0452,1468.983,0.6819426,45.024853,0.15996866,,0.32672760172844173
1.4090246,1409.0246,1498.9623000000001,0.6638852,42.521202,0.15730482,,0.3212868481796635
1.4390038,1439.0038,1528.9415,0.65381527,41.058193,0.15296657,,0.3124261999864586
1.468983,1468.983,1558.9207000000001,0.64216864,39.458134,0.15196557,,0.3103817099636618
1.4989623,1498.9623000000001,1588.9001,0.62904954,37.65312,0.15033251,,0.3070462705264705
1.5289415,1528.9415,1618.8792999999998,0.61212254,35.259346,0.15131527,,0.3090535063054952
1.5589207,1558.9207000000001,1648.8585,0.60362935,34.11277,0.14986505,,0.3060915079829574
1.5889,1588.9,1678.8378,0.5925629,32.535694,0.15419537,,0.31493595956689086
1.6188793,1618.8792999999998,1708.817,0.5848282,31.43705,0.15935253,,0.3254691885039204
1.6488585,1648.8585,1738.7962,0.57447565,30.051462,0.17049733,,0.34823185824024966
1.6788378,1678.8378,1768.7756,0.57359815,29.882162,0.18248814,,0.37272245904969203
1.708817,1708.817,1798.7548,0.5744608,30.011312,0.1899146,,0.38789061426917193
1.7387962,1738.7962,1828.7340000000002,0.57880414,30.623589,0.20680252,,0.42238330552370756
1.7687755,1768.7755,1858.7133000000001,0.5902127,32.245995,0.20312795,,0.4148781889372257
1.7987547,1798.7547,1888.6925,0.5946007,32.81607,0.2067818,,0.42234098600994896
1.828734,1828.7340000000002,1918.6716999999999,0.6017997,33.830585,0.18974161,,0.38753729126313435
1.8587133,1858.7133000000001,1948.6509999999998,0.5938866,32.75917,0.16957201,,0.3463419406499456
1.8886925,1888.6925,1978.6303,0.5893797,32.105316,0.14102441,,0.2880349642515507
1.9186717,1918.6716999999999,2008.6095,0.563082,28.41024,0.11440662,,0.2336695236082941
1.948651,1948.6509999999998,2038.5887999999998,0.5368139,24.732689,0.10676494,,0.21806179282167504
1.9786302,1978.6302,2068.5679999999998,0.5034806,20.107836,0.10152071,,0.2073507279742709
2.0086095,2008.6095,2098.5472,0.47344935,15.894609,0.09099811,,0.1858588691192445
2.0385888,2038.5887999999998,2128.5264,0.4627101,14.4205,0.09001281,,0.18384644552337873
2.068568,2068.5679999999998,2158.5057,0.45406812,13.198571,0.08218071,,0.16784979186948598
2.0985472,2098.5472,2188.485,0.4423323,11.552767,0.08561157,,0.1748571435574106
2.1285264,2128.5264,2218.4640999999997,0.43894097,11.089864,0.091716856,,0.18732687014414473
2.1585057,2158.5057,2248.4434,0.4303139,9.829182,0.088859536,,0.18149094383851266
2.188485,2188.485,2278.4226,0.43171203,10.084569,0.08507636,,0.17376400519067628
2.2184641,2218.4640999999997,2308.402,0.43419603,10.413327,0.08317599,,0.1698825990921525
2.2484434,2248.4434,2338.3813,0.43032873,9.874314,0.085903645,,0.17545369143294345
2.2784226,2278.4226,2368.3605000000002,0.42614904,9.315838,0.086365715,,0.17639744518402606
2.3084018,2308.4018,2398.3397,0.42348656,8.910091,0.08804231,,0.17982180257640465
2.338381,2338.381,2428.319,0.42308488,8.876642,0.08451556,,0.17261860059049203
2.3683605,2368.3605000000002,2458.2982,0.4223412,8.757792,0.07983,,0.1630485899299369
2.3983397,2398.3397,2488.2774,0.42231146,8.776683,0.082982615,,0.169487640792294
2.428319,2428.319,2518.2567,0.41856313,8.226539,0.09212546,,0.18816142239317057
2.4582982,2458.2982,2548.2360000000003,0.41221178,7.331434,0.075562745,,0.15433294530233485
2.4882774,2488.2774,2578.2151,0.41353565,7.5196,0.080420926,,0.16425552530577228
2.5182567,2518.2567,2608.1944,0.41857803,8.2470665,0.09126855,,0.18641122864148746
2.548236,2548.2360000000003,2638.1736,0.40757105,6.699172,0.08840472,,0.1805620060021407
2.5782151,2578.2151,2668.1528000000003,0.40951955,6.9809365,0.084806204,,0.17321222572354472
2.6081944,2608.1944,2698.132,0.41457686,7.6772656,0.077900395,,0.1591074728765515
2.6381736,2638.1736,2728.1115,0.410769,7.150151,0.07981665,,0.1630213232548077
2.6681528,2668.1528000000003,2758.0906999999997,0.40847835,6.800973,0.0785148,,0.16036236287900552
2.698132,2698.132,2788.0699999999997,0.4046557,6.256693,0.087648526,,0.1790175194004436
2.7281113,2728.1113,2818.0492,0.4041202,6.2246985,0.091893844,,0.18768835885558804
2.7580905,2758.0905,2848.0284,0.40171054,5.8955197,0.08347656,,0.17049649755983684
2.78807,2788.0699999999997,2878.0077,0.40545887,6.3858433,0.081077315,,0.16559616542722438
2.8180492,2818.0492,2907.9869,0.40615797,6.4970737,0.070076294,,0.14312715676081295
2.8480284,2848.0284,2937.966,0.40163618,5.8864856,0.07953486,,0.16244578195258602
2.8780077,2878.0077,2967.9453,0.400357,5.734289,0.08986163,,0.18353766829895674
2.9079869,2907.9869,2997.9246000000003,0.39424366,4.8593154,0.08328612,,0.17010753384361166
2.937966,2937.966,3027.9037999999996,0.39717388,5.228197,0.077106744,,0.15748648231602935
2.9679453,2967.9453,3057.883,0.4011602,5.792082,0.072973475,,0.14904449706924092
2.9979246,2997.9246000000003,3087.8623,0.3972036,5.2192817,0.08472195,,0.17304014134554202
3.0279038,3027.9037999999996,3117.8415,0.39485347,4.950922,0.06976736,,0.14249617526160946
3.057883,3057.883,3147.821,0.39167038,4.4509716,0.07613072,,0.1554930044638713
3.0878623,3087.8623,3177.8002,0.39562696,5.0477986,0.08357533,,0.17069823010684146
3.1178415,3117.8415,3207.7794000000004,0.3893351,4.1282525,0.06545881,,0.13369618776138864
3.1478207,3147.8207,3237.7585999999997,0.39094156,4.375681,0.06730308,,0.13746301255094248
3.1778,3177.8,3267.7379,0.39384204,4.748083,0.07757788,,0.15844875289682894
3.2077794,3207.7794000000004,3297.717,0.38664287,3.810536,0.076744355,,0.1567463217816924
3.2377586,3237.7585999999997,3327.6963,0.3862859,3.7199733,0.07779862,,0.15889960277458334
3.2677379,3267.7379,3357.6756,0.38964748,4.1702704,0.07820559,,0.15973081766427127
3.297717,3297.717,3387.6548,0.38906738,4.145249,0.07442079,,0.1520005620815727
3.3276963,3327.6963,3417.634,0.38915667,4.113609,0.07940429,,0.16217909957268933
3.3576756,3357.6756,3447.6132000000002,0.38893348,4.067608,0.08447343,,0.17253255227414796
3.3876548,3387.6548,3477.5925,0.38619664,3.6934848,0.07878891,,0.1609222181838495
3.417634,3417.634,3507.5717,0.38778818,3.9532416,0.06330904,,0.12930539523760456
3.4476132,3447.6132000000002,3537.5512,0.38991523,4.198431,0.061390918,,0.12538773160972544
3.4775925,3477.5925,3567.5304,0.38653874,3.7570314,0.07923001,,0.16182314180927973
3.5075717,3507.5717,3597.5096,0.38097572,3.0114946,0.06541041,,0.1335973332987479
3.537551,3537.551,3627.4889,0.38038075,2.9247828,0.05858107,,0.1196487643753843
3.5675302,3567.5302,3657.4680000000003,0.3857058,3.66961,0.066283956,,0.1353815052082924
3.5975094,3597.5094,3687.4473000000003,0.380946,2.970915,0.06701728,,0.13687928103394414
3.6274889,3627.4889,3717.4265,0.37871486,2.6451473,0.07204406,,0.14714621565611635
3.657468,3657.4680000000003,3747.4058,0.37959248,2.7414827,0.07681809,,0.15689692165365135
3.6874473,3687.4473000000003,3777.385,0.3798453,2.8158898,0.07007178,,0.1431179371524584
3.7174265,3717.4265,3807.3642,0.3821211,3.1367521,0.09318098,,0.1903172666577684
3.7474058,3747.4058,3837.3435,0.3828202,3.2472265,0.07082065,,0.14464746486811456
3.777385,3777.385,3867.3226999999997,0.38000894,2.8417225,0.06449661,,0.13173094470451044
3.8073642,3807.3642,3897.3019999999997,0.38677678,3.8100586,0.062048454,,0.12673071441854633
3.8373435,3837.3435,3927.2811,0.37944368,2.7604337,0.0854639,,0.17455553532397763
3.8673227,3867.3226999999997,3957.2606,0.37791163,2.5492833,0.07551888,,0.15424335333944775
3.897302,3897.3019999999997,3987.2398,0.37618622,2.3043547,0.073194,,0.14949490782076663
3.9272811,3927.2811,4017.219,0.38212106,3.1256328,0.0788366,,0.16101962250871182
3.9572604,3957.2604,4047.1983,0.37981555,2.8320463,0.06001617,,0.12257988089058476
3.9872396,3987.2396,4077.1775000000002,0.3787446,2.6737638,0.092810065,,0.1895596922154051
4.017219,4017.219,4107.156800000001,0.3806485,2.90981,0.059490845,,0.1215069321181315
4.0471983,4047.1983,4137.1359999999995,0.3748773,2.0816884,0.051424578,,0.10503200464289184
4.0771775,4077.1775000000002,4167.115,0.38261193,3.2151284,0.058590803,,0.11966864351763393
4.1071568,4107.156800000001,4197.0944,0.37443104,2.0894647,0.061757095,,0.12613562893547733
4.137136,4137.1359999999995,4227.0737,0.37230408,1.7825699,0.064805254,,0.13236133389391713
4.167115,4167.115,4257.053,0.3737468,1.9780197,0.073986396,,0.15111333510958191
4.1970944,4197.0944,4287.032,0.3742377,2.0295641,0.058423545,,0.11932702782109753
4.2270737,4227.0737,4317.0114,0.37474343,2.1184196,0.057894845,,0.11824718578807789
4.257053,4257.053,4346.9906,0.37666222,2.3594918,0.08597518,,0.17559979792023692
4.287032,4287.032,4376.97,0.37285435,1.8422459,0.067794904,,0.13846753728717826
4.3170114,4317.0114,4406.949,0.3728395,1.8206495,0.06722107,,0.13729551142529856
4.3469906,4346.9906,4436.9283,0.37846196,2.6392684,0.059897583,,0.12233767315998195
4.37697,4376.97,4466.907499999999,0.3743567,2.0762618,0.0747366,,0.15264558745030343
4.406949,4406.949,4496.8867,0.3741782,2.0455093,0.052417595,,0.10706018980669561
4.4369283,4436.9283,4526.866,0.3724825,1.7846599,0.080722444,,0.16487136001375793
4.4669075,4466.907499999999,4556.845,0.37518966,2.16837,0.04295115,,0.08772547217047738
4.4968867,4496.8867,4586.825,0.3704894,1.5346953,0.08199688,,0.16747432873173299
4.526866,4526.866,4616.804,0.37593338,2.2408798,0.049705975,,0.10152184811277334
4.556845,4556.845,4646.7834,0.36848134,1.2336673,0.042197965,,0.08618713129353413
4.5868244,4586.8244,4676.7626,0.3756359,2.2417922,0.076718554,,0.15669362459180408
4.6168036,4616.8036,4706.742,0.3696415,1.4273462,0.08750984,,0.17873426051602645
4.646783,4646.783,4736.7210000000005,0.36807972,1.1339017,0.05394487,,0.11017956892714212
4.676762,4676.762,4766.7003,0.3741038,2.0108633,0.051824942,,0.10584972712389783
4.706742,4706.742,4796.6795,0.375978,2.2677774,0.031565815,,0.06447152230664226
4.736721,4736.7210000000005,4826.6587,0.3697159,1.4176755,0.051334664,,0.10484836001161336
4.7667003,4766.7003,4856.638,0.36934406,1.3572804,0.04447277,,0.09083330124988602
4.7966795,4796.6795,4886.617,0.3657147,0.85498524,0.06176699,,0.12615583895423416
4.8266587,4826.6587,4916.5964,0.36897218,1.293135,0.054751012,,0.11182607170032638
4.856638,4856.638,4946.5756,0.367812,1.1149868,0.07115353,,0.14532735481695433
4.886617,4886.617,4976.555,0.37056372,1.5148807,0.030719379,,0.06274272115086203
4.9165964,4916.5964,5006.534000000001,0.3692548,1.3238481,0.061004374,,0.124598235754209
4.9465756,4946.5756,5036.5133000000005,0.3717834,1.6758275,0.10803434,,0.2206544757736613
4.976555,4976.555,5066.4926000000005,0.36509,0.77659136,0.06591451,,0.13462693112141708
5.006534,5006.534000000001,5096.472000000001,0.36982006,1.4020226,0.04469782,,0.09129295407668962
5.0365133,5036.5133000000005,5126.451,0.37707865,2.4306307,0.055564888,,0.1134883707630574
5.0664926,5066.4926000000005,5156.4302,0.37042987,1.4911749,0.06485155,,0.13245589104685956
5.096472,5096.472000000001,5186.4095,0.36702365,1.0242531,0.08721402,,0.1781300636743244
5.126451,5126.451,5216.3887,0.3685706,1.218925,0.045630857,,0.0931986332349316
5.1564302,5156.4302,5246.368,0.3699093,1.4427584,0.048373,,0.09879931655619238
5.1864095,5186.4095,5276.347000000001,0.37300313,1.8721147,0.0330938,,0.06759235156486716
5.2163887,5216.3887,5306.3264,0.366979,1.0361657,0.023606896,,0.04821584749370748
5.246368,5246.368,5336.305600000001,0.3671873,1.0143664,0.017809222,,0.03637440229048241
5.276347,5276.347000000001,5366.285000000001,0.3649561,0.7572947,0.06321757,,0.12911857255789905
5.3063264,5306.3264,5396.264,0.36354306,0.5137552,0.0558312,,0.1140322990617098
5.3363056,5336.305600000001,5426.244,0.36268032,0.42426503,0.028656533,,0.058529466340106535
5.366285,5366.285000000001,5456.223,0.36883828,1.2551495,0.044465724,,0.09081891016427099
5.396264,5396.264,5486.2022,0.3677971,1.1340905,0.06319974,,0.12908215571763287
5.4262433,5426.2433,5516.1815,0.3640339,0.6088536,0.07206705,,0.14719317152587072
5.4562225,5456.2225,5546.160699999999,0.36602706,0.8766272,0.044031754,,0.0899325491900521
5.486202,5486.201999999999,5576.139999999999,0.3686003,1.2507485,0.054663997,,0.11164834812456848
5.516181,5516.181,5606.119,0.3696564,1.3970463,0.052371494,,0.10696603093103033
5.5461607,5546.160699999999,5636.0984,0.36577418,0.8457949,0.03679065,,0.07514297388332498
5.57614,5576.139999999999,5666.0776000000005,0.3671724,1.0366526,0.054854374,,0.11203718316659643
5.606119,5606.119,5696.057,0.36686003,1.0439167,0.065749615,,0.13429014172850093
5.6360984,5636.0984,5726.036,0.36482227,0.7082055,0.073853254,,0.15084139955452175
5.6660776,5666.0776000000005,5756.0153,0.3669642,1.0334165,0.0687556,,0.1404297085029033
5.696057,5696.057,5785.9945,0.3682285,1.2179177,0.056291725,,0.11497289723128871
5.726036,5726.036,5815.9738,0.36904657,1.2773265,0.063370615,,0.12943115894704885
5.7560153,5756.0153,5845.9529999999995,0.36831772,1.1996568,0.04669506,,0.09537221207182511
5.7859945,5785.9945,5875.932,0.36684516,0.97577316,0.032875862,,0.06714722462521854
5.8159738,5815.9738,5905.9114,0.36754426,1.0988275,0.05926766,,0.12105108845605567
5.845953,5845.9529999999995,5935.8907,0.36556596,0.8372121,0.054686293,,0.11169388653570561
5.875932,5875.932,5965.87,0.36390007,0.6136068,0.073521696,,0.15016420972137645
5.9059114,5905.9114,5995.849,0.36686003,0.98868245,0.0459958,,0.09394401018037571
5.9358907,5935.8907,6025.8284,0.3662948,0.91286445,0.05124009,,0.10465519757463436
5.96587,5965.87,6055.807599999999,0.36830282,1.2229096,0.06054185,,0.12365355473192723
5.995849,5995.849,6085.787,0.3652536,0.8103087,0.03976186,,0.08121151454329903
6.0258284,6025.8284,6115.766,0.365685,0.8381288,0.03624204,,0.07402246671908269
6.0558076,6055.807599999999,6145.7453,0.3665923,0.94961166,0.09819993,,0.20056820891542665
6.085787,6085.787,6175.7245,0.36437598,0.6604741,0.08359197,,0.17073221643449316
6.115766,6115.766,6205.7037,0.36388516,0.59073013,0.031312536,,0.06395421322723772
6.1457453,6145.7453,6235.683,0.37040007,1.4925989,0.048282567,,0.09861461189462237
6.1757245,6175.7245,6265.6627,0.36876398,1.2892444,0.06550214,,0.13378468701482296
6.2057037,6205.7037,6295.642,0.36321583,0.50231516,0.08900249,,0.18178291988918088
6.235683,6235.683,6325.621,0.36497098,0.7321083,0.026553385,,0.05423389680717446
6.265662,6265.662,6355.6004,0.36680055,0.99092174,0.08091182,,0.1652581505657631
6.2956414,6295.6414,6385.5796,0.3689573,1.3402789,0.03334296,,0.06810124780270936
6.3256207,6325.6207,6415.559,0.3627696,0.43573353,0.06612147,,0.13504963607158493
6.3556,6355.6,6445.538,0.36799046,1.1712304,0.06261032,,0.12787829626784575
6.385579,6385.579,6475.5172999999995,0.36330506,0.5082484,0.06444526,,0.13162606502152283
6.415559,6415.559,6505.496499999999,0.36662206,0.9622825,0.043955192,,0.08977617531879799
6.445538,6445.538,6535.4757,0.36598244,0.8978353,0.05130879,,0.10479551372305208
6.4755173,6475.5172999999995,6565.455,0.3660568,0.91088605,0.09654215,,0.19718228017417583
6.5054965,6505.496499999999,6595.434,0.3640042,0.5991954,0.049529392,,0.10116118659259798
6.5354757,6535.4757,6625.4134,0.364733,0.71206087,0.016688883,,0.03408616861650627
6.565455,6565.455,6655.3926,0.36892754,1.2924616,0.08765945,,0.17903983109775531
6.595434,6595.434,6685.372,0.3645991,0.7102604,0.04224911,,0.08629159227476885
6.6254134,6625.4134,6715.351,0.36152017,0.24290258,0.016911365,,0.03454057643793671
6.6553926,6655.3926,6745.3303,0.36794585,1.1563582,0.027181294,,0.05551636802168426
6.685372,6685.372,6775.3096,0.36382568,0.60034704,0.04175194,,0.08527614861379594
6.715351,6715.351,6805.289,0.36150527,0.2879107,-0.0016165781,,-0.003301776020501272
6.7453303,6745.3303,6835.268,0.36238286,0.3862679,0.113159366,,0.2311220727003087
6.7753096,6775.3096,6865.2472,0.36357278,0.56669724,0.0027620094,,0.0056412594017691475
6.805289,6805.289,6895.2265,0.3599137,0.031245483,0.029885931,,0.06104044730418877
6.835268,6835.268,6925.2057,0.3696415,1.4148631,0.10056916,,0.20540723698406882
6.8652472,6865.2472,6955.185,0.36025584,0.06678777,0.043458153,,0.08876099921845744
6.8952265,6895.2265,6985.164,0.36244237,0.3612678,0.0772492,,0.15777744122780513
6.9252057,6925.2057,7015.1434,0.36830282,1.2034872,0.066836074,,0.13650917727862855
6.955185,6955.185,7045.1226,0.36360255,0.5536048,0.024415836,,0.0498680650352072
6.985164,6985.164,7075.1023000000005,0.36636916,0.9438445,0.047997348,,0.09803206703966526
7.0151434,7015.1434,7105.0816,0.36544695,0.76983994,0.04837572,,0.09880487201359699
7.0451226,7045.1226,7135.061000000001,0.36193663,0.31771007,0.053748503,,0.10977849962413859
7.075102,7075.102,7165.04,0.36379594,0.5917679,0.004161597,,0.008499843701699308
7.105081,7105.081,7195.0192,0.36385542,0.57800657,0.0838204,,0.171198772734101
7.1350603,7135.0603,7224.9985,0.3642273,0.63991725,0.03982242,,0.08133520516845444
7.1650395,7165.0395,7254.9777,0.36025584,0.081537776,0.037210684,,0.0760008713081356
7.195019,7195.019,7284.957,0.3664287,0.94735664,0.053071316,,0.10839538067801703
7.224998,7224.9980000000005,7314.936000000001,0.36296296,0.45465273,0.024671009,,0.05038924251031921
7.2549777,7254.9777,7344.9154,0.36290348,0.4676262,0.025776979,,0.052648128255086996
7.284957,7284.957,7374.8946000000005,0.36403388,0.6093507,0.03794842,,0.07750765841248923
7.314936,7314.936000000001,7404.874000000001,0.36180276,0.29851547,0.042588692,,0.08698517070725773
