range_raw,range (m) for NRB,range (m),copol_raw,copol_snr,copol_nrb,pbls,Normalize copol nrb
0.029979246,29.979246,119.91698000000001,22.577568,74166.055,0.21646278,2.0385888,0.9262423826999007
0.05995849,59.958490000000005,149.89623,10.121359,33244.496,0.20706831,,0.8860435259865076
0.08993774,89.93774,179.87548,8.647523,28395.54,0.1937552,,0.8290768422566493
0.11991698,119.91698000000001,209.85472,7.865447,25826.016,0.18387444,,0.7867971547958957
0.14989623,149.89623,239.83397,7.209654,23673.518,0.18137857,,0.7761173484305279
0.17987548,179.87548,269.8132,6.462591,21220.516,0.18359192,,0.7855882541342653
0.20985472,209.85472,299.79247,5.8554363,19221.559,0.18660313,,0.7984731959483258
0.23983397,239.83397,329.7717,5.492949,18026.918,0.18985981,,0.8124085017911644
0.2698132,269.8132,359.75096,5.1851554,17010.031,0.19360021,,0.8284136413733628
0.29979247,299.79247,389.7302,4.8929496,16056.223,0.19712551,,0.843498369896816
0.3297717,329.7717,419.70944,4.5627546,14975.776,0.20208794,,0.8647325653884449
0.35975096,359.75096,449.6887,4.196073,13771.898,0.20711721,,0.8862527686679238
0.3897302,389.7302,479.66793,3.8637211,12678.02,0.21232694,,0.9085451587426663
0.41970944,419.70944,509.64719999999994,3.572587,11725.618,0.21557586,,0.9224472596119306
0.44968867,449.68867,539.6264,3.2817936,10768.655,0.21404974,,0.9159170051955086
0.47966793,479.66793,569.60565,3.032396,9951.669,0.21312775,,0.9119718178777375
0.5096472,509.64719999999994,599.58494,2.7600327,9054.109,0.21935517,,0.9386188947510595
0.5396264,539.6264,629.56417,2.4683177,8099.0044,0.22186273,,0.949348722526361
0.56960565,569.60565,659.5434,2.2314591,7324.5547,0.22429334,,0.959749281910354
0.59958494,599.58494,689.5227000000001,2.0881007,6854.855,0.22634257,,0.9685179195389575
0.62956417,629.56417,719.5019,1.9263276,6321.923,0.22777973,,0.9746675148768765
0.6595434,659.5434,749.48114,1.7929347,5886.33,0.23021947,,0.9851071414527168
0.6895226,689.5226,779.4604,1.6658337,5467.3574,0.22835943,,0.977148046214648
0.7195019,719.5019,809.43966,1.5480736,5078.356,0.22810727,,0.9760690557331361
0.74948114,749.48114,839.4189,1.4448161,4740.0513,0.22801787,,0.9756865138983996
0.7794604,779.4604,869.3981,1.3385692,4392.1855,0.22684497,,0.9706676848384166
0.80943966,809.43966,899.3774,1.2552581,4118.4136,0.2276522,,0.9741218150985326
0.8394189,839.4189,929.35663,1.1734047,3850.4514,0.22834595,,0.9770903654100367
0.8693981,869.3981,959.33586,1.0982597,3604.827,0.22551113,,0.964960194896079
0.89937735,899.37735,989.31515,1.029942,3378.641,0.22748703,,0.9734150540823868
0.92935663,929.35663,1019.2943999999999,0.9724528,3191.0222,0.22512569,,0.963310900435443
0.95933586,959.33586,1049.2736,0.90806186,2979.162,0.22606331,,0.9673229683894213
0.9893151,989.3151,1079.2528,0.86195153,2828.329,0.22414263,,0.9591043951104308
1.0192944,1019.2943999999999,1109.2321,0.8135058,2670.109,0.22443178,,0.9603416654853084
1.0492736,1049.2736,1139.2113,0.7764094,2548.7556,0.2242357,,0.9595026408437521
1.0792528,1079.2528,1169.1906000000001,0.72717535,2385.7014,0.22661962,,0.9697034141174111
1.1092321,1109.2321,1199.1699,0.694199,2277.439,0.22549261,,0.96488094797461
1.1392113,1139.2113,1229.1491,0.65946746,2162.5493,0.23369993,,1.0
1.1691905,1169.1905,1259.1283,0.63377964,2078.4292,0.22902115,,0.9799795404303288
1.1991699,1199.1699,1289.1075999999998,0.6049382,1985.1895,0.22884491,,0.9792254109789421
1.2291491,1229.1491,1319.0868,0.5939313,1948.0916,0.22391166,,0.9581160764575326
1.2591283,1259.1283,1349.066,0.56065744,1838.5248,0.21215099,,0.9077922701987973
