range_raw,range (m) for NRB,range (m),copol_raw,copol_snr,copol_nrb,pbls,Normalize copol nrb
0.029979246,29.979246,119.91698000000001,22.511261,75835.87,0.20572151,2.0385888,0.8278211121163036
0.05995849,59.958490000000005,149.89623,8.5086565,28643.557,0.22046386,,0.8871441676986188
0.08993774,89.93774,179.87548,7.7614756,26127.18,0.22670943,,0.9122762732484964
0.11991698,119.91698000000001,209.85472,7.56451,25463.328,0.23209463,,0.9339462593037646
0.14989623,149.89623,239.83397,7.7512417,26098.047,0.24850962,,1.0
0.17987548,179.87548,269.8132,7.6304483,25694.264,0.22492313,,0.905088221534442
0.20985472,209.85472,299.79247,7.4569387,25115.393,0.20759946,,0.8353779624305893
0.23983397,239.83397,329.7717,7.5935593,25584.018,0.19939858,,0.8023777107703114
0.2698132,269.8132,359.75096,6.4145174,21583.74,0.22362164,,0.8998510399718128
0.29979247,299.79247,389.7302,5.499464,18506.826,0.19876394,,0.7998239263333147
0.3297717,329.7717,419.70944,4.8425555,16290.292,0.18046711,,0.7261976820052278
0.35975096,359.75096,449.6887,4.896683,16478.75,0.18164933,,0.73095492238892
0.3897302,389.7302,479.66793,3.9370816,13222.569,0.1813641,,0.7298071599803662
0.41970944,419.70944,509.64719999999994,3.2252862,10852.449,0.18033376,,0.7256610830598832
0.44968867,449.68867,539.6264,2.9099214,9790.785,0.18171221,,0.7312079508229904
0.47966793,479.66793,569.60565,2.6188009,8816.213,0.18228024,,0.7334936973466059
0.5096472,509.64719999999994,599.58494,2.3345082,7854.222,0.18241674,,0.7340429718575885
0.5396264,539.6264,629.56417,2.118712,7126.865,0.18514676,,0.7450285425570246
0.56960565,569.60565,659.5434,1.9297041,6490.6606,0.18464884,,0.7430249179086106
0.59958494,599.58494,689.5227000000001,1.7559125,5907.946,0.18709463,,0.7528667501885843
0.62956417,629.56417,719.5019,1.6255838,5469.484,0.186117,,0.7489327777331115
0.6595434,659.5434,749.48114,1.4927115,5020.818,0.1848316,,0.7437603421549638
0.6895226,689.5226,779.4604,1.392533,4683.8984,0.18494976,,0.7442358167060092
0.7195019,719.5019,809.43966,1.2793099,4300.749,0.18311505,,0.7368529636800378
0.74948114,749.48114,839.4189,1.1732707,3947.5693,0.18411142,,0.7408623456910843
0.7794604,779.4604,869.3981,1.0965791,3690.043,0.18405758,,0.7406456941184008
0.80943966,809.43966,899.3774,1.0193069,3429.3318,0.18326102,,0.7374403453677165
0.8394189,839.4189,929.35663,0.95842624,3224.6775,0.18013589,,0.7248648563383583
0.8693981,869.3981,959.33586,0.9014131,3031.9053,0.17597874,,0.7081365300868433
0.89937735,899.37735,989.31515,0.83876246,2819.498,0.17239977,,0.6937347938482221
0.92935663,929.35663,1019.2943999999999,0.7761862,2609.7588,0.17222305,,0.6930236744959812
0.95933586,959.33586,1049.2736,0.7170013,2409.6084,0.1754653,,0.70607045312773
0.9893151,989.3151,1079.2528,0.6611483,2222.529,0.17935385,,0.721717935909282
1.0192944,1019.2943999999999,1109.2321,0.62989736,2118.461,0.17978372,,0.7234477281000229
1.0492736,1049.2736,1139.2113,0.60996586,2050.4417,0.17876002,,0.7193283704671071
1.0792528,1079.2528,1169.1906000000001,0.5888294,1979.856,0.18073615,,0.7272802960303912
1.1092321,1109.2321,1199.1699,0.5627398,1892.4958,0.1828177,,0.7356564305236957
1.1392113,1139.2113,1229.1491,0.53202444,1787.9861,0.18572615,,0.7473600015967189
1.1691905,1169.1905,1259.1283,0.5115722,1719.1156,0.1888909,,0.7600949210738804
1.1991699,1199.1699,1289.1075999999998,0.49632603,1668.0637,0.1933309,,0.7779614326399116
1.2291491,1229.1491,1319.0868,0.47774804,1605.9948,0.19433893,,0.7820177343637643
1.2591283,1259.1283,1349.066,0.46797562,1573.3896,0.19608876,,0.7890590311956536
1.2891076,1289.1075999999998,1379.0454000000002,0.45805442,1539.1715,0.19688478,,0.7922622069922284
1.3190868,1319.0868,1409.0246,0.4405325,1481.2252,0.18080206,,0.7275455171514085
