range_raw,range (m) for NRB,range (m),copol_raw,copol_snr,copol_nrb,pbls,Normalize copol nrb
0.029979246,29.979246,119.91698000000001,23.801056,76182.03,0.20622247,1.9786303,0.9022056963225649
0.05995849,59.958490000000005,149.89623,10.150618,32488.34,0.20995682,,0.9185431586857213
0.08993774,89.93774,179.87548,8.623829,27597.346,0.20482224,,0.8960798096422155
0.11991698,119.91698000000001,209.85472,8.0508995,25763.668,0.19264825,,0.8428196429640938
0.14989623,149.89623,239.83397,7.843507,25098.555,0.17788593,,0.7782357535608851
0.17987548,179.87548,269.8132,7.3272347,23447.078,0.18275878,,0.7995540562042655
0.20985472,209.85472,299.79247,6.5811253,21062.258,0.19187133,,0.8394206843075182
0.23983397,239.83397,329.7717,5.781927,18499.957,0.2038858,,0.8919829646075096
0.2698132,269.8132,359.75096,5.539239,17717.418,0.2181707,,0.9544781822789796
0.29979247,299.79247,389.7302,5.3984823,17275.066,0.22421077,,0.9809029727501006
0.3297717,329.7717,419.70944,5.257177,16822.422,0.21517728,,0.941382225395688
0.35975096,359.75096,449.6887,5.0729284,16230.804,0.20224681,,0.8848125233155605
0.3897302,389.7302,479.66793,4.7146063,15083.16,0.1966353,,0.8602626462484736
0.41970944,419.70944,509.64719999999994,4.0817194,13060.87,0.22336909,,0.9772206946235668
0.44968867,449.68867,539.6264,3.4392233,11010.003,0.22857589,,1.0
0.47966793,479.66793,569.60565,3.0142643,9644.231,0.22120188,,0.9677393359378366
0.5096472,509.64719999999994,599.58494,3.0687344,9807.269,0.2205217,,0.9647636065203552
0.5396264,539.6264,629.56417,2.828291,9050.938,0.21634479,,0.9464899819486648
0.56960565,569.60565,659.5434,2.485215,7953.4053,0.21190001,,0.927044449001161
0.59958494,599.58494,689.5227000000001,2.2527442,7208.889,0.19808944,,0.8666243845752936
0.62956417,629.56417,719.5019,2.0159602,6450.653,0.19436134,,0.8503142654284316
0.6595434,659.5434,749.48114,1.8181021,5820.093,0.18811084,,0.8229688616765312
0.6895226,689.5226,779.4604,1.5652089,5006.7207,0.186282,,0.8149678428464174
0.7195019,719.5019,809.43966,1.4183698,4537.2607,0.18597168,,0.8136102193455311
0.74948114,749.48114,839.4189,1.2678418,4057.3076,0.18484652,,0.8086877404261665
0.7794604,779.4604,869.3981,1.1727355,3750.2979,0.18388772,,0.804493072300845
0.80943966,809.43966,899.3774,1.0991521,3515.6467,0.17445533,,0.763227171509646
0.8394189,839.4189,929.35663,1.0217462,3267.1318,0.16980979,,0.7429033307056138
0.8693981,869.3981,959.33586,0.9562844,3057.8271,0.1687306,,0.7381819666107392
0.89937735,899.37735,989.31515,0.84805894,2712.638,0.17330056,,0.7581751513687641
0.92935663,929.35663,1019.2943999999999,0.77719766,2482.206,0.17753853,,0.7767159082263663
0.95933586,959.33586,1049.2736,0.73016524,2333.4294,0.17838942,,0.7804384793164318
0.9893151,989.3151,1079.2528,0.7056968,2256.5127,0.18542112,,0.8112015663594266
1.0192944,1019.2943999999999,1109.2321,0.68937975,2205.115,0.18444698,,0.8069397870440317
1.0492736,1049.2736,1139.2113,0.65841144,2103.903,0.17429015,,0.7625045231148394
1.0792528,1079.2528,1169.1906000000001,0.646274,2065.2427,0.16681224,,0.7297893054249948
1.1092321,1109.2321,1199.1699,0.6129704,1958.9017,0.16295959,,0.7129342906638141
1.1392113,1139.2113,1229.1491,0.55091476,1760.5603,0.16552512,,0.7241582653358585
1.1691905,1169.1905,1259.1283,0.5016659,1602.4197,0.16499099,,0.7218214921967492
1.1991699,1199.1699,1289.1075999999998,0.47017702,1502.5593,0.1679495,,0.7347647208111057
1.2291491,1229.1491,1319.0868,0.4525212,1446.5773,0.17133346,,0.7495692568450679
1.2591283,1259.1283,1349.066,0.4345382,1388.9677,0.17650795,,0.7722072087305446
1.2891076,1289.1075999999998,1379.0454000000002,0.42301053,1352.2257,0.18615794,,0.8144250909402562
1.3190868,1319.0868,1409.0246,0.4128365,1319.0713,0.2008121,,0.8785357895795571
1.349066,1349.066,1439.0038,0.4083147,1304.45,0.20146035,,0.8813718279736328
1.3790452,1379.0452,1468.983,0.41427934,1323.267,0.18673179,,0.816935635687561
1.4090246,1409.0246,1498.9623000000001,0.42867768,1368.653,0.1690205,,0.7394502543553477
1.4390038,1439.0038,1528.9415,0.41436857,1322.8452,0.18541098,,0.8111572047253103
1.468983,1468.983,1558.9207000000001,0.36526847,1166.0361,0.18211614,,0.796742561081136
1.4989623,1498.9623000000001,1588.9001,0.32088354,1024.4648,0.1719494,,0.752263941748187
1.5289415,1528.9415,1618.8792999999998,0.3389112,1082.2211,0.16180602,,0.7078875204204608
1.5589207,1558.9207000000001,1648.8585,0.32379892,1033.4008,0.15290047,,0.6689264996408851
1.5889,1588.9,1678.8378,0.29521048,942.24316,0.1471625,,0.6438233708725798
1.6188793,1618.8792999999998,1708.817,0.26709804,852.19147,0.14394172,,0.6297327334042099
1.6488585,1648.8585,1738.7962,0.2432545,776.36414,0.14667998,,0.6417123870763447
1.6788378,1678.8378,1768.7756,0.2268184,723.5434,0.14305206,,0.6258405468748257
1.708817,1708.817,1798.7548,0.2156924,688.3827,0.1417928,,0.6203313919066442
1.7387962,1738.7962,1828.7340000000002,0.20971292,668.678,0.14428347,,0.6312278604711984
1.7687755,1768.7755,1858.7133000000001,0.2012197,641.3119,0.1424529,,0.6232192730388143
1.7987547,1798.7547,1888.6925,0.19535923,622.9982,0.14527003,,0.635543976226014
1.828734,1828.7340000000002,1918.6716999999999,0.1881898,599.7496,0.14627954,,0.6399604962710634
1.8587133,1858.7133000000001,1948.6509999999998,0.1830879,583.62555,0.14143713,,0.6187753660283243
1.8886925,1888.6925,1978.6303,0.1798453,573.1773,0.12076379,,0.5283312688840455
1.9186717,1918.6716999999999,2008.6095,0.1747583,557.9016,0.10433939,,0.456475921410609
1.948651,1948.6509999999998,2038.5887999999998,0.16455452,523.7109,0.0969326,,0.4240718476476237
1.9786302,1978.6302,2068.5679999999998,0.13727504,436.9471,0.09107579,,0.3984488040274064
2.0086095,2008.6095,2098.5472,0.11573703,368.61728,0.08898339,,0.389294732703436
2.0385888,2038.5887999999998,2128.5264,0.104447424,332.2275,0.08278403,,0.3621730620845444
2.068568,2068.5679999999998,2158.5057,0.09461549,300.02185,0.0801212,,0.3505234082212258
2.0985472,2098.5472,2188.485,0.09024245,286.6794,0.08089715,,0.3539181232106326
2.1285264,2128.5264,2218.4640999999997,0.08157072,258.8846,0.081564926,,0.3568395861873271
2.1585057,2158.5057,2248.4434,0.077019185,244.45407,0.07821444,,0.34218149604492404
2.188485,2188.485,2278.4226,0.07617135,241.51082,0.07853258,,0.3435733313780382
2.2184641,2218.4640999999997,2308.402,0.07426744,235.06763,0.077734314,,0.3400809857942585
2.2484434,2248.4434,2338.3813,0.069775395,220.80458,0.07973632,,0.34883959108723145
2.2784226,2278.4226,2368.3605000000002,0.06879369,218.00983,0.078449816,,0.34321124594549324
2.3084018,2308.4018,2398.3397,0.06683028,211.57245,0.07784209,,0.34055249659095715
2.338381,2338.381,2428.319,0.065997325,208.47673,0.07701082,,0.3369157613254836
2.3683605,2368.3605000000002,2458.2982,0.063914925,202.0542,0.078752875,,0.34453710319141706
2.3983397,2398.3397,2488.2774,0.062204376,196.68149,0.07886979,,0.3450485963327103
2.428319,2428.319,2518.2567,0.06027071,190.36203,0.07821046,,0.34216408388478764
2.4582982,2458.2982,2548.2360000000003,0.05815856,183.83691,0.073813125,,0.3229261187608194
