analog,analog_sterr,photon_counting,pc_sterr,overflow_info
5.69745,0.000549384,0.0166597,0.0166632,0.0
5.69638,0.000545686,0.0,0.0,0.0
5.69965,0.0005488,0.0,0.0,0.0
5.69415,0.000543481,0.0,0.0,0.0
5.69242,0.000556518,0.0166597,0.0166632,0.0
5.69928,0.000543092,0.0,0.0,0.0
5.69752,0.000550097,0.0,0.0,0.0
5.6914,0.000533557,0.0,0.0,0.0
5.69927,0.000537838,0.0,0.0,0.0
5.70142,0.000536281,0.0,0.0,0.0
5.69681,0.000545492,0.0,0.0,0.0
5.69916,0.000542314,0.0,0.0,0.0
5.69933,0.000521687,0.0,0.0,0.0
5.69648,0.000529471,0.0,0.0,0.0
5.69603,0.000535049,0.0,0.0,0.0
5.69655,0.000540108,0.0,0.0,0.0
5.69641,0.000544195,0.0,0.0,0.0
5.69721,0.000532065,0.0,0.0,0.0
5.69813,0.000540692,0.0,0.0,0.0
5.69732,0.000555027,0.0,0.0,0.0
5.69816,0.000539395,0.0,0.0,0.0
5.69862,0.000527784,0.0,0.0,0.0
5.69684,0.000524931,0.0166597,0.0166632,0.0
5.69865,0.000537319,0.0,0.0,0.0
5.69854,0.000542508,0.0,0.0,0.0
5.69837,0.000545686,0.0,0.0,0.0
5.7008,0.000549643,0.0166597,0.0166632,0.0
5.69786,0.000553794,0.0,0.0,0.0
5.69775,0.000547049,0.0,0.0,0.0
5.69798,0.000547632,0.0166597,0.0166632,0.0
5.69608,0.000542897,0.0,0.0,0.0
5.6971,0.000536541,0.0,0.0,0.0
5.69669,0.000548605,0.0,0.0,0.0
5.69799,0.000542378,0.0,0.0,0.0
5.6985,0.000545816,0.0,0.0,0.0
5.69781,0.000538876,0.0,0.0,0.0
5.69777,0.000549254,0.0,0.0,0.0
5.69775,0.000539589,0.0,0.0,0.0
5.69729,0.000538098,0.0,0.0,0.0
5.6973,0.000531482,0.0,0.0,0.0
5.69814,0.000537579,0.0,0.0,0.0
5.69876,0.000538357,0.0,0.0,0.0
5.69749,0.000529211,0.0,0.0,0.0
5.6969,0.000528239,0.0,0.0,0.0
5.69779,0.000533427,0.0,0.0,0.0
5.69828,0.000537579,0.0166597,0.0166632,0.0
5.69706,0.000538162,0.0,0.0,0.0
5.69767,0.000535892,0.0,0.0,0.0
