a2612720.345944
Narit-cm 27/01/2026 20:04:59 27/01/2026 20:34:59 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 04000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 S2A0
1 1 1 04000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 04000 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
468.456	0.957717	1.96585	0.383594	0
468.845	0.883283	4.93128	0.478132	0
471.799	0.553351	38.2174	0.31082	1
480.364	0.896124	83.3153	1.12222	1
120.651	2.19038	159.65	0.981088	0
227.529	1.68609	164.332	0.931099	0
130.239	2.21493	171.012	0.949802	1
7.45093	1.02692	182.041	0.923277	1
113.565	1.05861	181.941	0.932799	1
47.8515	1.26795	180.225	0.94062	1
6.25397	1.01916	178.109	0.914095	1
45.5221	0.96375	172.561	0.854244	1
22.1707	1.02868	166.997	0.844382	1
7.40706	1.01707	162.132	0.840981	1
23.5322	0.981533	155.668	0.863086	0
13.964	1.0055	150.621	0.824318	0
9.35696	1.01138	143.623	0.857304	0
15.4909	0.997187	132.611	0.861385	0
12.3637	1.00424	121.683	0.852203	0
11.4724	1.00586	109.521	0.857304	0
13.1995	1.00198	94.6939	0.823298	0
11.5873	1.00554	83.6152	0.83384	0
10.7981	1.00718	74.2357	0.822618	0
10.9407	1.00686	66.1224	0.83656	0
10.4009	1.00804	61.591	0.8369	0
10.4367	1.00795	56.8763	0.827719	0
10.7109	1.00735	56.3599	0.821257	0
10.6667	1.00745	55.127	0.805614	0
10.7478	1.00727	53.511	0.798813	0
10.7838	1.00719	55.7934	0.829759	0
10.6464	1.00749	54.7272	0.802214	0
10.5631	1.00767	56.5598	0.814796	0
10.5421	1.00772	56.0267	0.83248	0
10.5726	1.00765	59.4252	0.8369	0
10.7073	1.00736	58.509	0.820577	0
10.9222	1.02387	59.0754	0.848803	1
11.1391	1.06275	57.9092	0.818877	1
11.0884	1.06431	58.3424	0.842342	1
11.0021	1.0645	56.2932	0.823978	1
10.9544	1.0646	57.9425	0.856284	1
10.9804	1.06454	57.3261	0.83622	1
10.9465	1.05484	55.9933	0.815136	1
10.5537	0.982044	53.3278	0.809355	0
10.0604	0.881031	52.8446	0.817857	0
9.59528	0.783493	52.0283	0.800173	0
9.09293	0.690366	51.1953	0.818537	0
8.57774	0.598541	50.1291	0.814456	0
8.10905	0.511769	48.7297	0.808335	0
7.66068	0.429839	46.1808	0.792352	0
7.23474	0.351548	44.9146	0.771608	0
6.90974	0.282197	44.8646	0.805274	0
6.65187	0.223896	43.1487	0.792692	0
6.37551	0.173061	41.2995	0.771948	0
6.10102	0.129422	39.6668	0.768207	0
5.89982	0.0965487	39.1004	0.763446	0
5.76082	0.0736799	38.0841	0.770588	0
5.63649	0.0550942	36.085	0.737261	0
5.54395	0.0396918	35.985	0.741682	0
5.50485	0.0292921	34.5023	0.724679	0
5.48665	0.0209593	33.7026	0.726039	0
5.4784	0.0151374	32.0533	0.710396	0
5.48266	0.0132717	31.3036	0.706656	0
5.46527	0.0111181	31.3036	0.722639	0
5.42215	0.00849975	29.2711	0.692033	0
5.39711	0.00744879	27.7718	0.681831	0
5.39008	0.00617003	27.9384	0.688632	0
5.38953	0.00496261	24.9229	0.651905	0
5.39833	0.00499881	25.0562	0.667888	0
5.40979	0.00486973	25.3061	0.668908	0
5.40759	0.00456585	23.7234	0.666528	0
5.40571	0.00442828	24.0733	0.656326	0
5.39136	0.0040094	22.4906	0.628441	0
5.36377	0.00409969	21.7409	0.614158	0
5.36119	0.00432294	20.2582	0.614498	0
5.37072	0.00399227	19.242	0.590013	0
5.37905	0.00400953	20.3915	0.603276	0
5.38928	0.00384711	19.1087	0.592734	0
5.39384	0.00395037	18.2257	0.606336	0
5.39975	0.00388116	17.6593	0.592734	0
5.40671	0.00374735	18.3757	0.586953	0
5.41649	0.00359395	17.2928	0.570629	0
5.4256	0.00384776	17.6093	0.57607	0
5.4224	0.00375365	16.5931	0.559407	0
5.41481	0.00378919	15.5435	0.539003	0
5.42353	0.00392871	15.0104	0.560768	0
5.43048	0.00407867	15.7768	0.539343	0
5.41827	0.00411486	13.8609	0.550566	0
5.4159	0.00374528	14.5439	0.538663	0
5.42695	0.00386709	13.7776	0.528121	0
5.43163	0.0038942	13.6776	0.528121	0
5.43168	0.00354719	13.5444	0.532542	0
5.42622	0.00359441	13.5943	0.531182	0
5.41783	0.00397969	12.5614	0.508057	0
5.4198	0.00370013	12.3948	0.496495	0
5.4326	0.00366517	11.3953	0.500916	0
5.43487	0.00398871	11.5452	0.512138	0
5.43446	0.0043077	12.045	0.506357	0
5.44499	0.00419925	11.4286	0.491394	0
5.45266	0.00362879	11.0954	0.503977	0
5.45816	0.00355141	10.429	0.497855	0
5.45777	0.00403301	10.1958	0.489694	0
5.45386	0.00396497	10.6456	0.485953	0
5.46081	0.00427994	10.5123	0.478812	0
5.46941	0.00485183	10.2957	0.479152	0
5.45883	0.00465277	9.57934	0.47167	0
5.44913	0.00422591	9.72928	0.47133	0
5.45808	0.00393344	9.86256	0.46963	0
5.46928	0.00453323	9.62932	0.485953	0
5.47226	0.00465218	9.69596	0.459088	0
5.47275	0.00419082	9.62932	0.476091	0
5.47302	0.00444981	9.02957	0.463509	0
5.47637	0.00470965	9.01291	0.455347	0
5.47401	0.00461482	8.26322	0.432563	0
5.46987	0.00443716	8.41316	0.447866	0
5.46713	0.00406252	8.11329	0.440384	0
5.46957	0.0043171	8.3965	0.439704	0
5.47535	0.00428805	7.78009	0.437664	0
5.47626	0.00402016	7.88005	0.445825	0
5.4791	0.00449197	7.2803	0.434943	0
5.47888	0.00433455	7.56352	0.433243	0
5.47381	0.00368191	7.73011	0.441065	0
5.47999	0.00423363	7.63015	0.433583	0
5.48821	0.00471627	7.31362	0.421681	0
5.48585	0.00425633	6.76385	0.414539	0
5.48372	0.00473962	6.23074	0.407398	0
5.49269	0.00519255	7.33028	0.432903	0
5.50316	0.0048938	7.1137	0.429162	0
5.50167	0.00446934	6.74719	0.41964	0
5.49821	0.00483289	7.197	0.423041	0
5.49996	0.00512295	6.53061	0.421001	0
5.49227	0.00440817	6.39733	0.399577	0
5.48077	0.00425075	6.53061	0.41964	0
5.48245	0.00471049	6.78051	0.413519	0
5.48428	0.00464057	6.11412	0.410459	0
5.48016	0.00465335	6.06414	0.400257	0
5.48472	0.00485553	6.29738	0.405698	0
5.49551	0.00480565	6.34736	0.425082	0
5.49548	0.00412453	6.48063	0.422701	0
5.49039	0.00392397	5.61433	0.380533	0
5.49448	0.00431782	5.89754	0.41556	0
5.49951	0.00468403	6.01416	0.397536	0
5.49793	0.00438618	6.1641	0.389035	0
5.50241	0.00414237	5.63099	0.374412	0
5.51047	0.00446519	6.66389	0.423381	0
5.50983	0.00474247	5.31445	0.393796	0
5.50913	0.00432852	5.74761	0.393455	0
5.51103	0.00424627	5.49771	0.395836	0
5.50854	0.00451565	5.66431	0.378493	0
5.50182	0.00435777	5.9142	0.399237	0
5.49539	0.00471659	4.76468	0.361829	0
5.49198	0.00461852	5.43107	0.399237	0
5.48631	0.00420379	5.69763	0.406718	0
5.48267	0.00402172	4.91462	0.36523	0
5.49063	0.00403418	5.9142	0.397196	0
5.49848	0.00388136	5.19783	0.371011	0
5.49916	0.00389265	4.81466	0.375772	0
5.50248	0.00408457	5.44773	0.385974	0
5.49943	0.00366472	4.798	0.371691	0
5.49667	0.00331835	5.03124	0.360469	0
5.49955	0.00344354	4.8813	0.341085	0
5.49638	0.00330415	4.798	0.359449	0
5.49532	0.00350633	5.39775	0.386654	0
5.4974	0.0035503	4.53145	0.349247	0
5.49767	0.00319531	5.08122	0.36353	0
5.49925	0.0034403	5.31445	0.393115	0
5.50002	0.00324986	4.99792	0.357749	0
5.49903	0.0030602	5.23115	0.36625	0
5.50198	0.00334021	4.69804	0.361489	0
5.50563	0.0036319	4.94794	0.374072	0
5.50688	0.00342311	5.26447	0.376452	0
5.49807	0.00304275	5.14786	0.361829	0
5.49075	0.00289727	4.91462	0.372031	0
5.49449	0.00321581	4.16493	0.329183	0
5.49638	0.00313681	4.76468	0.36285	0
5.49483	0.00303834	4.91462	0.374412	0
5.49047	0.00297445	4.09829	0.326123	0
5.48956	0.00267849	4.66472	0.350947	0
5.49138	0.00270502	5.11454	0.361149	0
5.48968	0.00265423	4.84798	0.36285	0
5.49215	0.00298542	4.58142	0.341425	0
5.49623	0.00280315	4.46481	0.357409	0
5.49503	0.00244492	4.74802	0.331224	0
5.49743	0.00234607	4.44815	0.322722	0
5.4986	0.00225338	4.04831	0.322382	0
5.49692	0.00236631	4.5481	0.329183	0
5.49589	0.00234678	4.36485	0.3132	0
5.49272	0.00222173	4.38151	0.327483	0
5.48808	0.00220733	4.16493	0.316941	0
5.48662	0.0024108	4.21491	0.334284	0
5.48458	0.00222977	4.21491	0.317961	0
5.48325	0.00201624	4.36485	0.333944	0
5.48669	0.00247579	4.34819	0.341085	0
5.48519	0.00227362	4.13161	0.318981	0
5.48371	0.0019495	4.01499	0.326803	0
5.48843	0.00188418	4.53145	0.340405	0
5.48757	0.00199679	4.23157	0.318301	0
5.48359	0.00179189	4.61474	0.350607	0
5.48308	0.00185895	4.16493	0.31422	0
5.4817	0.00180427	3.83174	0.304358	0
5.48496	0.00177794	4.01499	0.318981	0
5.48837	0.00178722	4.39817	0.319321	0
5.48372	0.0016523	3.96501	0.290756	0
5.48162	0.00159341	3.56518	0.285995	0
5.48877	0.00182737	3.81508	0.306059	0
5.49036	0.00184079	4.36485	0.333944	0
5.48375	0.00162272	4.49813	0.308099	0
5.48303	0.00161462	4.08163	0.319661	0
5.48116	0.00162863	4.13161	0.320681	0
5.47559	0.00162084	3.63182	0.306399	0
5.47557	0.00170251	4.04831	0.298237	0
5.47806	0.00163064	3.89838	0.293816	0
5.47617	0.00158128	3.63182	0.275793	0
5.47457	0.00164932	3.33195	0.274433	0
5.48027	0.00152958	4.38151	0.318981	0
5.48208	0.00161553	3.83174	0.279874	0
5.47758	0.00167189	4.03165	0.306059	0
5.47618	0.0016202	3.7651	0.298577	0
5.478	0.00150403	3.78176	0.284635	0
5.47625	0.00161981	3.73178	0.293816	0
5.47414	0.00153484	3.7651	0.294837	0
5.47647	0.00154463	4.21491	0.302998	0
5.47674	0.00165626	3.86506	0.282594	0
5.47582	0.00165782	3.8484	0.285995	0
5.47735	0.00157259	3.71512	0.278853	0
5.47388	0.00148126	3.66514	0.291436	0
5.47087	0.00165334	3.63182	0.280894	0
5.47324	0.00159697	3.98167	0.282254	0
5.47466	0.00152997	3.81508	0.288375	0
5.47181	0.00164458	3.81508	0.283274	0
5.46844	0.00154547	3.44856	0.292116	0
5.46835	0.00163427	3.36526	0.265931	0
5.46896	0.00182581	3.36526	0.26083	0
5.4728	0.00178546	4.03165	0.286335	0
5.47499	0.00179176	3.46522	0.265591	0
5.46943	0.00198913	3.7651	0.279194	0
5.46733	0.00177593	3.56518	0.275453	0
5.468	0.00175161	3.3486	0.252668	0
5.46899	0.00188795	3.64848	0.272392	0
5.46689	0.00204978	3.39858	0.257429	0
5.46857	0.00192654	3.28197	0.255389	0
5.47164	0.00183106	3.53186	0.26321	0
5.46988	0.0019065	3.56518	0.265931	0
5.46848	0.00191032	3.56518	0.276133	0
5.46865	0.00202779	3.61516	0.272392	0
5.4656	0.0020887	3.16535	0.248928	0
5.45995	0.00216063	3.39858	0.266951	0
5.46082	0.00194152	3.06539	0.256069	0
5.46563	0.00179604	3.54852	0.276813	0
5.46601	0.00201949	3.11537	0.238386	0
5.46459	0.00221154	3.58184	0.25913	0
5.46644	0.002303	3.94835	0.272732	0
5.46619	0.00229126	3.36526	0.252328	0
5.46268	0.00220143	3.3486	0.257089	0
5.46032	0.00217834	3.13203	0.245527	0
5.4585	0.00225085	3.08205	0.241786	0
5.46035	0.00223723	3.46522	0.252668	0
5.46109	0.00218573	3.31529	0.248588	0
5.46097	0.00223496	3.16535	0.248928	0
5.46212	0.00230767	3.19867	0.234985	0
5.4613	0.00233893	3.23199	0.249608	0
5.46159	0.00224709	3.38192	0.251648	0
5.46312	0.00241619	3.56518	0.244167	0
5.46416	0.00239692	3.31529	0.25845	0
5.46335	0.00221167	3.83174	0.274773	0
5.46	0.00234834	2.99875	0.234645	0
5.46045	0.00240172	3.83174	0.271712	0
5.46262	0.00236345	3.48188	0.250968	0
5.46111	0.00241353	3.73178	0.271372	0
5.45866	0.00246808	2.94877	0.227164	0
5.45758	0.00246879	3.44856	0.253349	0
5.45798	0.00245322	3.48188	0.250968	0
5.45478	0.0025906	2.74885	0.227164	0
5.4525	0.00269217	3.4319	0.243827	0
5.45516	0.0026469	3.39858	0.254029	0
5.4532	0.00257918	2.61558	0.20846	0
5.45295	0.002653	2.98209	0.234305	0
5.45526	0.00252055	3.03207	0.239406	0
5.45464	0.00256102	2.99875	0.232265	0
5.45947	0.00265572	3.28197	0.241786	0
5.46064	0.00257795	2.96543	0.238386	0
5.45561	0.0026072	3.33195	0.238726	0
5.45604	0.00268705	3.14869	0.238046	0
5.45755	0.00267583	3.11537	0.242807	0
5.4565	0.00263056	3.28197	0.241786	0
5.45252	0.00273122	2.58226	0.224103	0
5.44868	0.00281094	3.11537	0.227504	0
5.45178	0.00275989	3.5985	0.250968	0
5.45637	0.00272532	3.3486	0.240426	0
5.45181	0.00288923	2.63224	0.213221	0
5.44832	0.00282845	2.66556	0.215601	0
5.45091	0.0026779	3.08205	0.238386	0
5.45133	0.00275503	3.11537	0.239406	0
5.45109	0.00286075	3.23199	0.233625	0
5.45079	0.00282728	2.83215	0.221042	0
5.45101	0.00282352	2.79883	0.222403	0
5.45204	0.00286834	3.09871	0.243487	0
5.45499	0.0028756	3.16535	0.234985	0
5.45624	0.00282378	3.11537	0.228864	0
5.45188	0.00285478	3.01541	0.230564	0
5.45214	0.00297919	3.39858	0.240766	0
5.45338	0.00305612	2.81549	0.220362	0
5.44854	0.00295409	2.98209	0.223423	0
5.44994	0.00289571	3.11537	0.233625	0
5.44823	0.00295785	2.63224	0.215601	0
5.44553	0.00298418	2.71554	0.219682	0
5.44718	0.00298782	2.96543	0.227844	0
5.44825	0.0031156	2.81549	0.211521	0
5.44676	0.00314504	2.69888	0.212881	0
5.44576	0.00298989	2.66556	0.2105	0
5.44514	0.00299106	2.54894	0.20642	0
5.44715	0.00313817	3.06539	0.225803	0
5.44722	0.00312072	2.66556	0.217982	0
5.44835	0.00305728	2.99875	0.219002	0
5.4474	0.00300864	2.91545	0.224783	0
5.44585	0.00295234	2.51562	0.20642	0
5.44596	0.00302466	2.68222	0.214921	0
5.44651	0.00302965	2.74885	0.216962	0
5.44504	0.00301201	2.84881	0.222743	0
5.44424	0.00308667	2.54894	0.20642	0
5.4433	0.00308122	2.29904	0.195878	0
5.444	0.00309769	2.81549	0.214241	0
5.44657	0.00322742	3.36526	0.238726	0
5.44622	0.0031512	3.08205	0.231244	0
5.44514	0.00318934	3.24865	0.238726	0
5.44665	0.00317708	2.79883	0.214921	0
5.44649	0.00311093	2.78217	0.214241	0
5.44453	0.00323883	2.84881	0.222743	0
5.44713	0.00331829	2.83215	0.214581	0
5.44969	0.00327749	2.91545	0.223763	0
5.44664	0.00323864	2.91545	0.221382	0
5.44311	0.00331498	3.01541	0.222063	0
5.4423	0.00327328	2.76551	0.214921	0
5.44277	0.00316171	2.81549	0.221723	0
5.44299	0.00325194	3.08205	0.224103	0
5.44185	0.00327996	2.6489	0.20982	0
5.44216	0.00323955	2.74885	0.216962	0
5.44424	0.00326621	2.78217	0.211521	0
5.44304	0.00332367	2.78217	0.212881	0
5.44202	0.00327055	2.78217	0.211521	0
5.44289	0.00328391	2.74885	0.214581	0
5.44358	0.00337193	3.06539	0.228524	0
5.44353	0.00333866	2.61558	0.20608	0
5.44342	0.00328949	3.16535	0.230224	0
5.4434	0.00334242	2.73219	0.212541	0
5.44132	0.00325927	2.41566	0.198598	0
5.44141	0.00320329	2.49896	0.201659	0
5.43894	0.00332082	2.4823	0.202679	0
5.43779	0.00335766	2.73219	0.215261	0
5.43855	0.003307	2.38234	0.198938	0
5.43854	0.00335766	2.91545	0.217302	0
5.43839	0.00337128	2.61558	0.204719	0
5.43952	0.0033849	2.66556	0.216962	0
5.44202	0.00345917	2.74885	0.211861	0
5.44098	0.00347344	2.68222	0.20676	0
5.44104	0.00352131	2.73219	0.2088	0
5.44299	0.00353675	2.51562	0.205059	0
5.44286	0.00333866	3.16535	0.233965	0
5.44267	0.0032784	2.93211	0.225463	0
5.44035	0.00337803	2.83215	0.217302	0
5.4404	0.00340585	2.59892	0.20948	0
5.43828	0.00337414	2.38234	0.197578	0
5.43774	0.00337556	2.96543	0.217642	0
5.43934	0.00337582	2.79883	0.213561	0
5.43766	0.00344114	2.5656	0.20676	0
5.43705	0.00351657	2.66556	0.20778	0
5.43802	0.00342674	2.51562	0.203699	0
5.43872	0.00341733	2.84881	0.220362	0
5.44037	0.00353759	3.23199	0.231244	0
5.44073	0.0034857	2.78217	0.217982	0
5.43904	0.00344179	2.79883	0.213561	0
5.43911	0.0034449	2.54894	0.205059	0
5.43943	0.00349387	2.43232	0.200638	0
5.43927	0.0035239	2.84881	0.212541	0
5.43792	0.00352734	2.36568	0.199618	0
5.4358	0.00350983	2.3157	0.194857	0
5.43559	0.00358027	2.43232	0.199278	0
5.43564	0.00354031	2.33236	0.192817	0
5.43454	0.00351482	2.68222	0.21084	0
5.43351	0.00350172	2.41566	0.197238	0
5.43456	0.00343945	2.68222	0.213561	0
5.43495	0.00347954	2.4823	0.202679	0
5.43472	0.00357962	2.5656	0.201319	0
5.4373	0.00356224	2.78217	0.212881	0
5.43941	0.00349115	2.68222	0.21084	0
5.43877	0.00353221	2.58226	0.21016	0
5.43867	0.00363508	2.76551	0.214921	0
5.43884	0.00359739	2.84881	0.217642	0
5.43726	0.00352377	2.41566	0.194517	0
5.43661	0.00354187	2.74885	0.216962	0
5.43825	0.00359233	2.74885	0.213221	0
5.43521	0.00357852	2.89879	0.214241	0
5.43436	0.00355964	2.53228	0.201659	0
5.43493	0.00360537	2.74885	0.211861	0
5.43413	0.00360226	2.69888	0.20744	0
5.43626	0.00358371	2.88213	0.214921	0
5.43509	0.00354129	2.6489	0.20982	0
5.43497	0.00356542	2.88213	0.214921	0
5.43536	0.00361659	2.53228	0.204379	0
5.43607	0.00358663	2.49896	0.200298	0
5.44043	0.00360777	3.21533	0.225803	0
5.44039	0.00363586	2.89879	0.220702	0
5.43555	0.00363462	2.44898	0.198598	0
5.4349	0.00360051	2.51562	0.200979	0
5.43381	0.00355335	2.399	0.199618	0
5.43376	0.00359149	2.68222	0.20676	0
5.43415	0.00362425	2.86547	0.216962	0
5.43236	0.0035673	2.73219	0.20982	0
5.43034	0.00358027	2.51562	0.205059	0
5.43404	0.00363618	2.99875	0.220022	0
5.43471	0.00356483	2.43232	0.197918	0
5.43314	0.00356087	2.4823	0.196898	0
5.43446	0.00360595	2.399	0.198258	0
5.43491	0.00361173	2.69888	0.212881	0
5.43486	0.003669	2.53228	0.203019	0
5.43539	0.00369118	2.3157	0.201999	0
5.43549	0.0036882	2.4823	0.204039	0
5.43504	0.00366913	2.38234	0.196218	0
5.43495	0.00363942	2.73219	0.20982	0
5.43365	0.00367374	2.53228	0.201659	0
5.43281	0.00367211	2.71554	0.20812	0
5.43098	0.00367983	2.43232	0.201999	0
5.43031	0.00365019	2.58226	0.204719	0
5.43071	0.0036127	2.98209	0.218322	0
5.43183	0.00364085	2.76551	0.214921	0
5.43156	0.00369942	2.41566	0.199958	0
5.42988	0.0036402	2.33236	0.195537	0
5.43127	0.00360381	2.46564	0.197918	0
5.435	0.00372997	2.6489	0.205739	0
5.43722	0.00365901	3.24865	0.230224	0
5.4354	0.00365356	2.4823	0.202679	0
5.43528	0.0037183	2.69888	0.2088	0
5.43549	0.00365687	2.54894	0.202339	0
5.43117	0.00359421	2.61558	0.20744	0
5.42854	0.00367652	2.3157	0.192137	0
5.42933	0.00370273	2.01583	0.184655	0
5.43048	0.0036618	2.71554	0.20948	0
5.42917	0.00369002	2.59892	0.204039	0
5.42948	0.00371369	2.61558	0.20744	0
5.43209	0.00366433	2.88213	0.217642	0
5.43058	0.00367724	2.13244	0.184995	0
5.43068	0.00376085	2.36568	0.198258	0
5.43525	0.00373445	2.88213	0.217642	0
5.43324	0.0037194	2.46564	0.199278	0
5.42963	0.00373801	2.21574	0.186696	0
5.43271	0.00371525	2.59892	0.205399	0
5.43305	0.00368684	2.71554	0.20812	0
5.43039	0.00369722	2.1491	0.190096	0
5.43122	0.00374846	2.5656	0.202679	0
5.43064	0.00371693	2.29904	0.192817	0
5.42847	0.00365849	2.51562	0.203699	0
5.42886	0.00368865	2.74885	0.20778	0
5.42827	0.00375909	2.29904	0.190096	0
5.42915	0.00373814	3.01541	0.222063	0
5.42903	0.00366355	1.99917	0.180915	0
5.43055	0.00365745	2.78217	0.212881	0
5.43242	0.00372439	2.44898	0.197238	0
5.43206	0.00372893	2.44898	0.198598	0
5.43192	0.00367808	2.68222	0.204379	0
5.43117	0.00369605	2.26572	0.191797	0
5.43033	0.00371071	2.34902	0.194857	0
5.43063	0.00369683	2.5656	0.202679	0
5.42991	0.00374982	2.79883	0.213561	0
5.4285	0.00375105	2.53228	0.205739	0
5.43073	0.00375319	2.73219	0.2088	0
5.43102	0.00373114	2.51562	0.203699	0
5.42986	0.00371291	2.66556	0.20914	0
5.42959	0.00376312	2.24906	0.189416	0
5.42934	0.00376253	2.58226	0.2088	0
5.43103	0.00372828	2.66556	0.211521	0
5.43213	0.00376026	2.81549	0.217982	0
5.42982	0.00372478	2.34902	0.197578	0
5.42971	0.00367114	2.84881	0.21118	0
5.43005	0.0037517	2.13244	0.188056	0
5.42849	0.00380443	2.4823	0.202679	0
5.43004	0.00377466	2.21574	0.188396	0
5.43136	0.00377816	2.51562	0.200979	0
5.43138	0.00375449	2.94877	0.219682	0
5.42972	0.00372686	2.33236	0.194177	0
5.42779	0.00371771	2.84881	0.213901	0
5.42844	0.00378543	2.63224	0.20778	0
5.4288	0.00374781	2.4823	0.202679	0
5.42867	0.00374839	2.71554	0.212201	0
5.42859	0.00378783	2.83215	0.221042	0
5.42799	0.00371966	2.46564	0.201999	0
5.42986	0.00374301	2.49896	0.197578	0
5.42829	0.00379684	2.29904	0.194517	0
5.42806	0.00381864	2.38234	0.203019	0
5.43017	0.0037755	2.61558	0.20846	0
5.42978	0.00372783	2.44898	0.197238	0
5.42997	0.00375235	2.53228	0.203019	0
5.4287	0.00373295	2.16576	0.186356	0
5.42643	0.00371635	2.1491	0.187036	0
5.42605	0.00376033	2.43232	0.199278	0
5.42759	0.00371252	2.63224	0.20778	0
5.42957	0.00373244	2.53228	0.204379	0
5.42909	0.00379412	2.74885	0.216962	0
5.42925	0.0038019	2.53228	0.205739	0
5.42804	0.003808	2.34902	0.193497	0
5.42815	0.00374119	2.76551	0.213901	0
5.43067	0.00373652	2.5656	0.205399	0
5.42969	0.0038333	2.73219	0.20982	0
5.42901	0.00384192	2.43232	0.204719	0
5.4282	0.00375507	2.34902	0.201999	0
5.42847	0.00374612	2.41566	0.199958	0
5.4286	0.00378601	2.29904	0.192817	0
5.42847	0.00378977	2.2324	0.194857	0
5.42697	0.00376986	2.11579	0.184315	0
5.425	0.00379302	2.2324	0.194857	0
5.42538	0.00379529	2.2324	0.193157	0
5.42695	0.00381345	2.83215	0.217302	0
5.42911	0.00384497	3.01541	0.215601	0
5.42789	0.00379276	2.66556	0.20914	0
5.42681	0.00376493	2.58226	0.20744	0
5.42877	0.00377194	2.44898	0.202679	0
5.42637	0.00374372	2.4823	0.20812	0
5.42689	0.00378322	2.4823	0.20812	0
5.42983	0.00382266	2.76551	0.20846	0
5.42959	0.00381319	2.399	0.199618	0
5.4266	0.00369397	2.46564	0.199278	0
5.42582	0.00364124	2.53228	0.2071	0
5.42656	0.00375799	2.1491	0.187036	0
5.42536	0.00378718	2.54894	0.203699	0
5.42618	0.00374709	2.51562	0.205059	0
5.42753	0.00372608	2.58226	0.203359	0
5.42579	0.00376156	2.4823	0.199618	0
5.42486	0.0038296	2.63224	0.205059	0
5.42601	0.0038285	2.03249	0.185336	0
5.42601	0.00380197	2.399	0.198258	0
5.42753	0.00383894	2.78217	0.211521	0
5.42705	0.0038453	2.44898	0.195878	0
5.42629	0.00382525	2.24906	0.196898	0
5.4274	0.00378361	2.34902	0.200298	0
5.42681	0.00375481	2.1491	0.194517	0
5.42595	0.0037746	2.19908	0.189076	0
5.42715	0.00376182	2.61558	0.203359	0
5.42688	0.00380048	2.34902	0.193497	0
5.42517	0.00386067	2.59892	0.204039	0
5.42581	0.00383109	2.16576	0.189076	0
5.42501	0.00386112	2.53228	0.200298	0
5.42281	0.00387351	2.19908	0.189076	0
5.42472	0.00386242	2.29904	0.194517	0
5.42529	0.00385814	2.26572	0.191797	0
5.4251	0.00380547	2.34902	0.194857	0
5.42611	0.00378387	2.11579	0.185676	0
5.42539	0.00376668	2.49896	0.201659	0
5.42452	0.00378822	2.34902	0.193497	0
5.42459	0.00385055	2.34902	0.193497	0
5.42515	0.0038571	2.21574	0.192477	0
5.42534	0.00382298	2.26572	0.191797	0
5.42597	0.00379418	2.63224	0.205059	0
5.42694	0.00379185	2.41566	0.198598	0
5.42588	0.00381501	2.13244	0.186356	0
5.42562	0.00384919	2.51562	0.200979	0
