day,time_tag,bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,SNR_analog,SNR_Photon,photon_per_bin,analog_bg_corr,Photon_per_bin_bg_corr,afterpulse_raw,afterpulse_counts_per_bin,photon_APcorr_counts,photon_deadtime_counts,photon_deadtime_corr,k_scale,b_offset,r2_overlap,analog_scaled_for_glue,weight_w,merged_counts_per_bin,range2_corrected_counts,range2_norm,ratio_mean_overlap,ratio_std_overlap
07-01-2026,11.05,0,0.0,32.9915,0.129219,152.492,0.827607,0.0,255.31462091488095,184.25653722116897,3.8123,,,,,,,,,,,,,,,,,
07-01-2026,11.05,1,3.75,57.1884,0.19163,162.659,0.835815,0.0,298.43135208474666,194.61124770433648,4.066475,,,,,,,,,,,,,,,,,
07-01-2026,11.05,2,7.5,129.172,0.799552,83.8796,1.13745,0.0,161.55547106379572,73.74354916699635,2.09699,,,,,,,,,,,,,,,,,
07-01-2026,11.05,3,11.25,340.528,1.61439,0.334448,0.0817348,1.0,210.9329220324705,4.091867845764595,0.008361200000000001,,,,,,,,,,,,,,,,,
07-01-2026,11.05,4,15.0,498.886,0.0957745,22.7759,0.708596,1.0,5208.964807960366,32.142292646303396,0.5693975,,,,,,,,,,,,,,,,,
07-01-2026,11.05,5,18.75,497.335,0.151228,136.722,1.278,1.0,3288.6436374216414,106.981220657277,3.41805,,,,,,,,,,,,,,,,,
07-01-2026,11.05,6,22.5,474.768,0.105722,134.766,1.33785,1.0,4490.720947390326,100.73326606121762,3.36915,,,,,,,,,,,,,,,,,
07-01-2026,11.05,7,26.25,473.528,0.0197117,29.5318,0.75408,0.0,24022.68703358919,39.162688308932744,0.7382949999999999,,,,,,,,,,,,,,,,,
07-01-2026,11.05,8,30.0,480.172,0.21165,15.5853,0.538629,1.0,2268.7077722655326,28.93512974607754,0.3896325,,,,,,,,,,,,,,,,,
07-01-2026,11.05,9,33.75,491.969,0.217388,31.0702,0.70928,1.0,2263.0917989953446,43.805267313331825,0.776755,,,,,,,,,,,,,,,,,
07-01-2026,11.05,10,37.5,496.859,0.14845,68.495,0.910026,1.0,3346.9787807342536,75.26708028122273,1.712375,,,,,,,,,,,,,,,,,
