time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
41.243057,0.029979246,23.57022,41.243057,0.029979246,18.237722,41.243057,29.277779,41.243057,31.308641,41.243057,27.222221,41.243057,61.0,41.243057,0.0,41.243057,190.22223,41.243057,972.2053,41.243057,22.886295,41.243057,0.0,41.243057,0.0,41.243057,0.0,41.243057,0.7986815,41.243057,0.7536512,41.243057,25.286665,41.243057,24.998888,41.243057,25.148888,41.243057,20260210,41.243057,055000,41.243057,2026.0,41.243057,2.0,41.243057,10.0,41.243057,5.0,41.243057,50.0,41.243057,0.0,41.243057,-1.0,41.243057,-999.0,41.243057,-999.0,41.243057,-999.0,41.243057,4.0280004,41.243057,2500.0,41.243057,0.029979246,2337.8826,41.243057,0.029979246,1773.256,41.243057,,41.243057,,41.243057,,41.243057,,41.243057,,41.243057,,41.243057,,41.243057,,41.243057,0.11991698,0.256686,41.243057,0.11991698,0.012371169,,,,,,,,,,,,,41.243057,0.0,0.0,,41.243057,0.0,1.5889001,41.243057,0.11991698,0.088381834,41.243057,0.11991698,27.888878,41.243057,0.11991698,0.0029460613,41.243057,0.11991698,0.04596336,41.243057,0.11991698,6.0,41.243057,0.0,WaterCloud,41.243057,30.0,41.243057,
41.243057,0.05995849,10.985259,41.243057,0.05995849,1.7662057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.243057,0.05995849,1045.6432,41.243057,0.05995849,102.520096,,,,,,,,,,,,,,,,,41.243057,0.14989623,0.25242645,41.243057,0.14989623,0.01246281,,,,,,,,,,,,,41.243057,0.0,1.0,,41.243057,1.0,,41.243057,0.14989623,0.0874013,41.243057,0.14989623,27.884565,41.243057,0.14989623,0.0029133765,41.243057,0.14989623,0.047035046,41.243057,0.14989623,6.0,41.243057,1.0,MixedCloud,,,,
41.243057,0.08993774,10.382284,41.243057,0.08993774,1.489454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.243057,0.08993774,983.709,41.243057,0.08993774,74.55013,,,,,,,,,,,,,,,,,41.243057,0.17987548,0.2486163,41.243057,0.17987548,0.01251503,,,,,,,,,,,,,41.243057,0.0,2.0,,41.243057,2.0,,41.243057,0.17987548,0.086283535,41.243057,0.17987548,27.879648,41.243057,0.17987548,0.0028761178,41.243057,0.17987548,0.047921643,41.243057,0.17987548,6.0,41.243057,2.0,Ice/dust/ash,,,,
41.243057,0.11991698,9.870906,41.243057,0.11991698,1.3497547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.243057,0.11991698,931.03864,41.243057,0.11991698,60.416523,,,,,,,,,,,,,,,,,41.243057,0.20985472,0.24592593,41.243057,0.20985472,0.012518921,,,,,,,,,,,,,41.243057,1.0,0.0,,41.243057,3.0,,41.243057,0.20985472,0.08600232,41.243057,0.20985472,27.87841,41.243057,0.20985472,0.002866744,41.243057,0.20985472,0.048435967,41.243057,0.20985472,6.0,41.243057,3.0,Rain/Dust,,,,
41.243057,0.14989623,9.354023,41.243057,0.14989623,1.27516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.243057,0.14989623,878.0808,41.243057,0.14989623,52.790676,,,,,,,,,,,,,,,,,41.243057,0.23983397,0.24261469,41.243057,0.23983397,0.012531675,,,,,,,,,,,,,41.243057,1.0,1.0,,41.243057,4.0,,41.243057,0.23983397,0.08522322,41.243057,0.23983397,27.87498,41.243057,0.23983397,0.0028407741,41.243057,0.23983397,0.049109068,41.243057,0.23983397,6.0,41.243057,4.0,Molecular,,,,
41.243057,0.17987548,8.873241,41.243057,0.17987548,1.2245129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.243057,0.17987548,828.5879,41.243057,0.17987548,47.708256,,,,,,,,,,,,,,,,,41.243057,0.2698132,0.2435566,41.243057,0.2698132,0.01260896,,,,,,,,,,,,,41.243057,1.0,2.0,,41.243057,5.0,,41.243057,0.2698132,0.086807966,41.243057,0.2698132,27.881954,41.243057,0.2698132,0.002893599,41.243057,0.2698132,0.049224265,41.243057,0.2698132,6.0,41.243057,5.0,CleanAerosol,,,,
41.243057,0.20985472,8.426774,41.243057,0.20985472,1.1855868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.243057,0.20985472,782.91284,41.243057,0.20985472,43.844727,,,,,,,,,,,,,,,,,41.243057,0.29979247,0.24455065,41.243057,0.29979247,0.01261535,,,,,,,,,,,,,41.243057,2.0,0.0,,41.243057,6.0,,41.243057,0.29979247,0.088348046,41.243057,0.29979247,27.88873,41.243057,0.29979247,0.0029449349,41.243057,0.29979247,0.049056903,41.243057,0.29979247,6.0,41.243057,6.0,PollutedAerosol,,,,
41.243057,0.23983397,7.959215,41.243057,0.23983397,1.1535624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.243057,0.23983397,734.8208,41.243057,0.23983397,40.573822,,,,,,,,,,,,,,,,,41.243057,0.3297717,0.24790324,41.243057,0.3297717,0.012132505,,,,,,,,,,,,,41.243057,2.0,1.0,,41.243057,7.0,,41.243057,0.3297717,0.09123724,41.243057,0.3297717,27.901443,41.243057,0.3297717,0.0030412416,41.243057,0.3297717,0.04665086,41.243057,0.3297717,6.0,41.243057,7.0,Undetected,,,,
41.243057,0.2698132,7.5050573,41.243057,0.2698132,1.1227131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.243057,0.2698132,688.3686,41.243057,0.2698132,37.492085,,,,,,,,,,,,,,,,,41.243057,0.35975096,0.253698,41.243057,0.35975096,0.012536413,,,,,,,,,,,,,41.243057,2.0,2.0,,41.243057,8.0,,41.243057,0.35975096,0.09561366,41.243057,0.35975096,27.920698,41.243057,0.35975096,0.0031871216,41.243057,0.35975096,0.047062684,41.243057,0.35975096,6.0,,,,,,,
41.243057,0.29979247,7.0520005,41.243057,0.29979247,1.092652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.243057,0.29979247,641.90857,41.243057,0.29979247,34.398354,,,,,,,,,,,,,,,,,41.243057,0.3897302,0.25909698,41.243057,0.3897302,0.012353864,,,,,,,,,,,,,41.243057,3.0,0.0,,41.243057,9.0,,41.243057,0.3897302,0.09969004,41.243057,0.3897302,27.938637,41.243057,0.3897302,0.0033230013,41.243057,0.3897302,0.045502737,41.243057,0.3897302,6.0,,,,,,,
