a2622612.392141
Narit-cm 26/02/2026 12:37:11 26/02/2026 12:39:21 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 04000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 S2A0
1 1 1 04000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 04000 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
16.2072	0.0242482	123.682	0.8369	0
16.2033	0.0242457	124.048	0.83486	0
16.1859	0.02427	125.381	0.829759	0
16.1727	0.0239025	125.048	0.851183	0
16.1891	0.0238649	123.182	0.845402	0
16.1885	0.0244018	123.798	0.83248	0
16.1758	0.0240847	124.915	0.831119	0
16.1772	0.0238133	124.082	0.810035	0
16.1895	0.0242416	125.115	0.815136	0
16.193	0.0245547	122.949	0.814796	0
16.1829	0.0242507	123.215	0.810715	0
16.1837	0.0241152	124.198	0.845402	0
16.188	0.0241181	124.631	0.820237	0
16.1721	0.0239293	123.399	0.825678	0
16.1727	0.02411	123.065	0.820917	0
16.1867	0.0238911	123.815	0.824658	0
16.1797	0.0239729	125.581	0.850503	0
16.1904	0.0240883	124.415	0.817517	0
16.1939	0.0240884	124.615	0.819897	0
16.1625	0.0244101	123.632	0.841661	0
16.16	0.0247631	123.782	0.827719	0
16.1837	0.0242708	123.665	0.828059	0
16.1895	0.0238736	123.515	0.860705	0
16.1899	0.0243985	124.098	0.8352	0
16.1877	0.0242609	124.348	0.824318	0
16.1779	0.0243723	123.848	0.820237	0
16.1832	0.0246113	123.998	0.818877	0
16.1846	0.023852	124.615	0.819557	0
16.203	0.0240922	124.898	0.837241	0
16.2015	0.0243179	123.682	0.829079	0
16.1833	0.0242794	124.498	0.823978	0
16.1655	0.0244254	124.165	0.863426	0
16.1769	0.0241536	125.448	0.827379	0
16.189	0.0242724	123.449	0.844382	0
16.1742	0.0242095	124.182	0.859345	0
16.1914	0.0242619	125.614	0.845062	0
16.1996	0.0244825	124.431	0.823638	0
16.1831	0.0244307	124.915	0.8335	0
16.2041	0.024227	124.115	0.816837	0
16.1942	0.024465	123.832	0.821938	0
16.1623	0.0248886	123.815	0.830099	0
16.1797	0.0244066	122.832	0.83418	0
16.2065	0.0239886	123.865	0.845402	0
16.1885	0.0241312	124.431	0.83214	0
16.1787	0.0239119	124.315	0.821257	0
16.2005	0.0240091	124.931	0.819217	0
16.2107	0.0242706	125.165	0.846762	0
16.2015	0.0239906	124.348	0.830099	0
16.1708	0.0241546	125.414	0.831119	0
16.1884	0.0239191	123.832	0.851183	0
16.1926	0.0243827	123.232	0.808675	0
16.1867	0.0243542	123.698	0.852884	0
16.2017	0.0243564	123.815	0.837921	0
16.1915	0.0244661	124.098	0.83214	0
16.1838	0.024609	124.648	0.838941	0
16.1767	0.0244207	125.198	0.830099	0
16.1711	0.0245236	125.314	0.830099	0
16.1867	0.0244913	123.399	0.821598	0
16.2024	0.0243446	124.615	0.83316	0
16.1931	0.0240094	124.815	0.850163	0
16.1819	0.0236583	123.332	0.823978	0
16.184	0.0238558	125.165	0.838941	0
16.1786	0.0241185	124.531	0.826018	0
16.1967	0.023865	124.032	0.817857	0
16.2081	0.0236903	123.848	0.818877	0
16.1985	0.024225	123.798	0.856284	0
16.1948	0.0240878	124.365	0.808335	0
16.1924	0.0243614	125.098	0.8335	0
16.1979	0.0241691	124.198	0.844042	0
16.1898	0.0242476	124.332	0.829419	0
16.1653	0.0245428	123.349	0.842001	0
16.1761	0.0241233	124.115	0.83588	0
16.1989	0.0241949	124.165	0.825678	0
16.1756	0.0244585	123.932	0.813776	0
16.1722	0.0243692	123.998	0.83384	0
16.1742	0.024114	124.298	0.829419	0
16.17	0.0241921	123.582	0.847102	0
16.1928	0.0235997	123.165	0.830439	0
16.1911	0.0239885	123.998	0.838261	0
16.1742	0.0243834	124.581	0.820237	0
16.1936	0.0242985	124.182	0.83486	0
16.1954	0.024126	122.882	0.840301	0
16.1695	0.0240199	124.998	0.817517	0
16.1552	0.0240227	125.664	0.827719	0
16.159	0.0241102	124.115	0.837241	0
16.1826	0.0239042	125.781	0.845402	0
16.2057	0.024327	123.515	0.820237	0
16.1895	0.0241381	123.015	0.822618	0
16.1862	0.0239918	125.381	0.83452	0
16.198	0.0239677	123.798	0.83248	0
16.1748	0.0241268	123.032	0.815816	0
16.1769	0.0243769	122.716	0.820577	0
16.1983	0.0244314	125.048	0.83248	0
16.1989	0.0240123	123.432	0.809015	0
16.1845	0.0236926	124.415	0.815816	0
16.1775	0.0238316	123.465	0.847783	0
16.1846	0.0243918	124.831	0.8335	0
16.1853	0.0248175	124.265	0.843362	0
16.1875	0.0245597	123.665	0.83282	0
16.2057	0.0243665	123.365	0.847783	0
16.1881	0.0240212	125.248	0.842001	0
16.1732	0.0240544	124.781	0.828399	0
16.2008	0.0240691	123.449	0.822278	0
16.186	0.0243415	123.932	0.814456	0
16.1695	0.0239313	123.549	0.83248	0
16.1987	0.0239025	124.415	0.863766	0
16.2089	0.0245672	123.832	0.838601	0
16.1843	0.0240627	122.882	0.855944	0
16.1765	0.024141	123.532	0.843362	0
16.1888	0.0245628	123.815	0.8352	0
16.1853	0.024323	124.631	0.828739	0
16.1828	0.0240202	125.098	0.846082	0
16.1967	0.0239465	123.982	0.83486	0
16.1874	0.0245333	124.681	0.830779	0
16.1719	0.0245949	123.715	0.821938	0
16.1745	0.0240568	124.431	0.820237	0
16.1835	0.0244435	124.332	0.821598	0
16.2011	0.0241422	124.448	0.828399	0
16.2121	0.0238504	125.431	0.804254	0
16.2211	0.0241695	124.148	0.83554	0
16.2071	0.0241292	124.198	0.850163	0
16.2065	0.0240856	124.498	0.843362	0
16.2072	0.0243004	123.698	0.823298	0
16.189	0.0245185	123.532	0.823638	0
16.1848	0.0240899	123.832	0.825678	0
16.1877	0.0243957	123.365	0.795413	0
16.1873	0.02436	123.648	0.822618	0
16.2044	0.0241622	123.732	0.850503	0
16.2011	0.024223	122.582	0.829419	0
16.1903	0.0243962	124.048	0.816157	0
16.1882	0.0246532	124.415	0.849143	0
16.1745	0.0245639	124.215	0.840641	0
16.1788	0.0242022	123.848	0.839281	0
16.1815	0.0243578	124.148	0.821598	0
16.2022	0.0239723	123.765	0.828059	0
16.2077	0.0236613	124.315	0.831459	0
16.1802	0.0239422	123.698	0.837921	0
16.1926	0.0238578	123.599	0.806635	0
16.2017	0.023971	123.365	0.8369	0
16.1835	0.0243349	123.698	0.844382	0
16.1826	0.0242614	124.465	0.819897	0
16.1892	0.0244118	123.532	0.821938	0
16.1906	0.0244483	123.482	0.816837	0
