analog,analog_sterr,photon_counting,pc_sterr,overflow_info
37.1735,0.157468,157.202,0.87172,0.0
64.9415,0.242965,172.417,0.871377,0.0
157.908,1.16402,91.5459,1.25149,0.0
400.63,1.67716,0.603268,0.126933,1.0
481.592,0.260961,23.7118,0.706707,1.0
478.397,0.208851,132.853,1.27001,1.0
474.896,0.120891,118.609,1.29883,1.0
474.641,0.110155,26.8287,0.69024,1.0
475.366,0.136885,20.8127,0.604818,1.0
475.848,0.151889,41.1898,0.785268,1.0
475.866,0.151947,82.0109,0.978755,1.0
475.551,0.142595,132.049,1.05663,1.0
475.199,0.131182,144.03,1.06075,1.0
475.675,0.145744,117.972,1.04908,1.0
477.068,0.182489,107.181,0.992821,1.0
478.865,0.215122,105.052,0.995222,1.0
480.909,0.241899,97.1764,0.959887,1.0
483.338,0.260754,101.131,0.942048,1.0
485.625,0.268898,106.494,0.933814,1.0
490.362,0.257459,120.419,0.94788,1.0
494.581,0.217437,143.46,0.954741,1.0
496.486,0.217713,161.575,0.933471,1.0
493.68,0.355011,175.97,0.923179,1.0
485.234,0.584835,183.578,0.929011,1.0
473.146,0.832998,188.404,0.925238,1.0
458.612,1.07345,190.432,0.913917,1.0
440.044,1.25713,189.744,0.902596,1.0
416.987,1.35047,190.264,0.89642,1.0
391.479,1.35255,189.443,0.895048,1.0
365.801,1.29196,187.566,0.893333,1.0
341.59,1.2108,186.896,0.885099,0.0
319.399,1.12945,185.304,0.860742,0.0
299.127,1.05211,185.773,0.887158,0.0
280.432,0.981281,182.941,0.870348,0.0
263.165,0.918251,182.656,0.873092,0.0
247.175,0.857507,180.846,0.885099,0.0
232.309,0.798878,178.081,0.870005,0.0
218.294,0.746646,180.025,0.877552,0.0
204.916,0.69975,177.713,0.847363,0.0
192.252,0.653765,178.634,0.855253,0.0
180.247,0.609297,174.696,0.859713,0.0
168.737,0.56854,175.786,0.858341,0.0
157.696,0.530534,174.931,0.882355,0.0
147.178,0.493415,174.177,0.861428,0.0
137.152,0.458393,172.585,0.853538,0.0
127.529,0.424932,170.323,0.868289,0.0
118.396,0.393691,171.512,0.828151,0.0
109.701,0.365963,171.78,0.872749,0.0
101.275,0.338194,169.736,0.84702,0.0
93.141,0.310741,168.429,0.861428,0.0
85.3566,0.28527,165.145,0.85045,0.0
77.9701,0.260388,166.401,0.849421,0.0
70.8953,0.237629,165.949,0.846333,0.0
64.1034,0.217182,166.703,0.836385,0.0
57.8009,0.197279,163.603,0.842903,0.0
52.0313,0.178636,164.86,0.860399,0.0
46.6093,0.159408,163.335,0.855939,0.0
41.7839,0.141835,163.636,0.852165,0.0
37.6183,0.126772,163.787,0.820261,0.0
33.8734,0.110829,161.625,0.827465,0.0
30.7826,0.0961376,163.469,0.857311,0.0
28.286,0.084757,160.235,0.822319,0.0
26.1162,0.07369,159.598,0.844275,0.0
24.3467,0.0632152,158.86,0.840158,0.0
22.9629,0.0552145,158.525,0.838786,0.0
21.8461,0.0477119,156.682,0.837757,0.0
20.922,0.0422205,154.906,0.823005,0.0
20.1788,0.0383312,155.827,0.831925,0.0
19.5705,0.0342047,154.705,0.854224,0.0
19.0442,0.0316242,153.548,0.828494,0.0
18.6226,0.0300447,152.526,0.808597,0.0
18.2988,0.0283168,150.716,0.827122,0.0
17.9951,0.0274037,150.532,0.826779,0.0
17.7091,0.0270418,149.744,0.861428,0.0
17.5267,0.0251613,149.61,0.817859,0.0
17.3607,0.0246664,149.895,0.840844,0.0
17.1446,0.0243869,147.315,0.814086,0.0
16.9548,0.0249929,148.756,0.841188,0.0
16.8571,0.0244696,146.728,0.813056,0.0
16.7687,0.0240462,148.437,0.819575,0.0
16.6657,0.0245121,147.181,0.816144,0.0
16.5688,0.0239104,147.432,0.822319,0.0
16.4552,0.0239475,145.287,0.818202,0.0
16.3827,0.0231869,146.644,0.835699,0.0
16.3361,0.0230991,146.829,0.824377,0.0
16.2293,0.0236543,145.538,0.821633,0.0
16.1411,0.022969,145.002,0.833983,0.0
16.1113,0.0229796,145.304,0.835699,0.0
16.0886,0.0236996,146.175,0.815115,0.0
16.0162,0.0239937,144.935,0.836042,0.0
15.9731,0.0230609,145.354,0.835355,0.0
15.9941,0.0227708,145.907,0.802765,0.0
15.9409,0.023369,144.885,0.8134,0.0
15.832,0.022737,145.052,0.814772,0.0
15.7932,0.0227218,144.65,0.819232,0.0
15.7818,0.0230805,144.449,0.844275,0.0
15.7504,0.0230249,144.164,0.835012,0.0
15.7242,0.023265,144.432,0.831582,0.0
15.6895,0.023235,144.835,0.840501,0.0
15.6499,0.0227778,144.315,0.825407,0.0
15.5986,0.0225044,143.829,0.847706,0.0
15.5777,0.0226183,143.829,0.811684,0.0
15.5723,0.0226435,143.494,0.840501,0.0
15.5219,0.0228508,144.432,0.815115,0.0
15.4933,0.0219902,145.287,0.818545,0.0
15.5012,0.0221391,143.176,0.826436,0.0
15.462,0.0221061,144.131,0.824721,0.0
15.4109,0.0225395,143.159,0.825407,0.0
15.407,0.022768,143.176,0.822662,0.0
15.3703,0.0222779,141.366,0.820604,0.0
15.2829,0.0224505,141.751,0.824721,0.0
15.3032,0.0226026,142.69,0.815115,0.0
15.3283,0.0229858,144.885,0.818545,0.0
15.2724,0.022277,143.125,0.843246,0.0
15.2316,0.0220697,142.086,0.802422,0.0
15.2272,0.0227515,141.718,0.81683,0.0
15.2499,0.0224038,141.785,0.810655,0.0
15.2151,0.0220464,142.505,0.82575,0.0
15.1324,0.0222228,142.924,0.812027,0.0
15.1258,0.0217876,142.488,0.819918,0.0
15.1648,0.0220315,143.343,0.826436,0.0
15.1361,0.0215502,142.857,0.808597,0.0
15.0765,0.0224268,142.472,0.836728,0.0
15.0797,0.0217164,141.131,0.813056,0.0
15.0815,0.0219575,141.315,0.824377,0.0
15.0116,0.0223451,142.589,0.844275,0.0
15.0027,0.0220176,142.505,0.835699,0.0
15.0371,0.022275,142.019,0.826779,0.0
14.992,0.0223072,142.589,0.817173,0.0
14.9183,0.0220759,142.053,0.81237,0.0
14.9241,0.0221499,141.734,0.810998,0.0
14.947,0.0222088,141.332,0.842903,0.0
14.9169,0.0224316,142.388,0.80894,0.0
