a2610720.045963
Narit-cm 07/01/2026 19:35:00 07/01/2026 20:04:59 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 01600 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 S2A0
1 1 1 01600 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 01600 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
29.0546	0.164595	175.294	0.874648	0
66.621	0.379551	195.668	0.882809	0
270.434	2.29033	114.136	1.3419	0
473.294	0.0675716	1.1995	0.141127	0
473.457	0	0	0	0
473.457	0	0.0832986	0.0370671	0
473.457	0	24.0733	0.644084	0
473.457	6.3565E-6	16.3599	0.599195	0
473.457	0	4.74802	0.307759	0
473.457	0	14.8272	0.511458	0
473.457	6.3565E-6	46.0308	0.827039	0
473.457	6.3565E-6	105.156	1.03312	0
473.457	6.3565E-6	151.853	1.03482	0
473.457	9.01586E-6	126.431	1.06474	0
473.457	0	85.8809	0.932799	0
473.457	0	79.5835	0.889271	0
473.457	0	81.2495	0.88689	0
473.457	0	91.2786	0.916816	0
473.457	0	107.922	0.949802	0
473.457	0	116.535	0.935859	0
473.457	0	117.768	0.908654	0
473.457	0	134.977	0.902873	0
473.457	0	156.218	0.943001	0
473.457	0	177.743	0.917836	0
473.457	0	189.221	0.88655	0
473.457	6.3565E-6	195.502	0.906274	0
473.457	0	202.782	0.889951	0
473.457	0	203.549	0.904573	0
473.457	0	203.915	0.881449	0
473.457	0	204.332	0.897772	0
473.457	0	203.449	0.896072	0
473.457	0	202.132	0.882809	0
473.457	0	203.698	0.880089	0
474.016	0.0723289	202.832	0.880089	1
477.669	0.186818	201.799	0.876688	1
493.015	0.21658	201.166	0.895392	1
499.971	0.015791	201.749	0.88519	1
500	0	201.333	0.870227	1
500	0	202.599	0.878729	1
499.589	0.0536944	203.782	0.88519	1
494.565	0.276188	202.032	0.895052	1
470.964	0.550604	201.599	0.880769	1
424.761	0.608758	202.082	0.88587	0
376.323	0.589782	202.582	0.88621	0
331.272	0.576299	202.666	0.889951	0
287.342	0.574684	204.165	0.876688	0
244.313	0.554959	201.749	0.870907	0
204.445	0.525513	201.716	0.880769	0
167.749	0.487543	203.199	0.866826	0
134.609	0.4367	203.665	0.895732	0
106.18	0.379916	201.683	0.874308	0
82.5734	0.322733	200.05	0.881109	0
63.2646	0.26917	199.45	0.866146	0
48.0617	0.219818	197.218	0.891311	0
36.6036	0.175521	196.918	0.878048	0
28.1785	0.138862	193.869	0.868186	0
22.0604	0.108896	193.736	0.864786	0
17.6053	0.0875022	191.937	0.853224	0
14.3578	0.0705259	191.254	0.869207	0
12.0498	0.0570492	189.588	0.88825	0
10.3945	0.0485861	189.488	0.848463	0
9.19259	0.0414238	186.256	0.845062	0
8.33386	0.0362716	185.756	0.872947	0
7.65261	0.0334579	183.89	0.847443	0
7.16329	0.0305498	180.758	0.846082	0
