a2610714.345994
Narit-cm 07/01/2026 14:05:00 07/01/2026 14:34:59 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 01600 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 S2A0
1 1 1 01600 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 01600 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
29.6996	0.10726	160.516	0.839621	0
51.5381	0.19167	165.498	0.823298	0
132.469	0.888767	78.1008	1.15248	0
361.551	1.68622	0.466472	0.112562	1
499.531	0.0610366	34.6189	0.854924	1
493.307	0.225276	153.719	1.24328	1
474.688	0.104971	121.966	1.27116	1
474.302	0.0829431	26.2057	0.67911	1
484.982	0.253341	18.9254	0.563828	1
490.596	0.249939	43.9817	0.78215	1
492.266	0.236068	86.6306	0.966125	1
492.679	0.231762	140.292	1.0321	1
492.16	0.238534	160.267	0.979728	1
494.734	0.205717	134.177	1.02564	1
498.763	0.105893	118.067	0.978368	1
499.958	0.0192433	109.354	0.963745	1
500	0	112.436	0.950142	1
500	0	118.234	0.946401	1
500	0	117.251	0.941981	1
500	0	126.697	0.928038	1
495.95	0.148703	150.404	0.928038	1
468.696	0.398374	165.181	0.929058	1
431.474	0.44361	180.641	0.907634	1
396.101	0.416689	187.455	0.906274	0
364.757	0.384842	190.904	0.899132	0
336.86	0.355857	192.153	0.899472	0
311.878	0.332153	189.088	0.901853	0
289.536	0.311724	190.487	0.912055	0
269.351	0.281928	185.956	0.891651	0
251.167	0.263723	184.94	0.907974	0
234.618	0.250726	182.324	0.861045	0
219.151	0.234032	180.558	0.890631	0
204.799	0.220265	182.857	0.88791	0
191.433	0.212215	180.125	0.864446	0
178.68	0.203697	178.892	0.890291	0
166.594	0.195083	175.56	0.857985	0
155.165	0.189787	176.443	0.88825	0
144.379	0.184077	173.844	0.839621	0
134.224	0.177549	172.878	0.860705	0
124.523	0.171942	173.278	0.83622	0
115.23	0.166673	169.879	0.843022	0
106.316	0.161984	169.713	0.860365	0
97.859	0.1593	168.73	0.8369	0
89.7526	0.156788	168.23	0.837241	0
81.8962	0.153754	166.331	0.845402	0
74.3961	0.150434	165.798	0.837241	0
67.2926	0.148071	164.981	0.83554	0
60.638	0.143145	164.282	0.837921	0
54.5269	0.138044	160.966	0.854244	0
48.9062	0.133018	162.482	0.826358	0
43.8194	0.125503	160.816	0.816497	0
39.3464	0.117182	158.451	0.847783	0
35.4863	0.107985	158.334	0.838601	0
32.2713	0.0979569	157.234	0.814796	0
29.6885	0.0866824	155.085	0.804934	0
27.6569	0.0762321	155.652	0.807655	0
26.0806	0.068019	156.601	0.818877	0
24.8223	0.05965	153.553	0.809695	0
23.826	0.0521221	152.836	0.805955	0
23.0849	0.0465951	152.037	0.818537	0
22.4738	0.0417495	152.02	0.808675	0
21.9078	0.0366369	150.254	0.806635	0
21.4656	0.0341717	150.087	0.818197	0
21.1224	0.0321103	147.738	0.799153	0
20.817	0.029736	148.488	0.815136	0
20.538	0.027662	147.322	0.806635	0
20.2609	0.027616	147.255	0.805274	0
20.0439	0.0273112	145.556	0.801194	0
19.8895	0.026474	145.339	0.801534	0
19.7202	0.0261817	145.489	0.813436	0
19.505	0.025985	143.64	0.818197	0
19.3645	0.0257473	145.773	0.819557	0
19.234	0.0248999	144.473	0.809015	0
19.0853	0.0250501	143.224	0.810715	0
18.9713	0.0251096	143.623	0.792692	0
18.8615	0.0251276	144.34	0.810375	0
18.7446	0.0245274	143.94	0.793372	0
18.6245	0.0250987	142.324	0.815816	0
18.5729	0.0243954	145.256	0.823298	0
18.4799	0.0239236	142.724	0.826018	0
18.3388	0.0238816	143.174	0.809355	0
18.2446	0.0240923	142.707	0.792352	0
18.1558	0.0237448	143.457	0.809015	0
18.0614	0.0239509	143.19	0.797113	0
