a2610702.050158
Narit-cm 07/01/2026 01:35:02 07/01/2026 02:05:01 0045 0013.384714 0052.542598 00.0 00.0
0002394 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 01600 1 0000 3.75 00000.o 0 0 01 000 16 002394 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002394 0.500 S2A0
1 1 1 01600 1 0000 3.75 00000.o 0 0 00 000 00 002394 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002394 3.1746 S2P0
1 5 0 01600 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
29.2755	0.171282	177.109	0.87029	0
68.2844	0.395106	196.591	0.887368	0
275.642	2.32023	111.997	1.37101	0
473.378	0.0640179	1.06934	0.133891	0
473.457	0	0	0	0
473.457	0	0.0334169	0.0235675	0
473.457	8.99029E-6	20.3175	0.58748	0
473.457	8.99029E-6	12.0468	0.497308	0
473.457	6.38441E-6	2.82373	0.238066	0
473.457	6.38441E-6	11.3116	0.44061	0
473.457	0	40.2005	0.762016	0
473.457	0	100.134	1.00213	0
473.457	0	156.04	1.00896	0
473.457	8.99029E-6	131.145	1.05849	0
473.457	0	88.5213	0.934503	0
473.457	0	79.4152	0.893857	0
473.457	0	83.0409	0.888051	0
473.457	0	85.5639	0.894882	0
473.457	0	103.542	0.923914	0
473.457	0	115.288	0.933478	0
473.457	6.38441E-6	117.561	0.917083	0
473.457	6.38441E-6	133.584	0.945433	0
473.457	0	156.942	0.914692	0
473.457	0	171.963	0.93382	0
473.457	0	188.12	0.898639	0
473.457	0	197.527	0.887368	0
473.457	0	204.294	0.90103	0
473.457	0	203.843	0.87917	0
473.457	0	203.926	0.88566	0
473.457	0	204.645	0.897273	0
473.457	0	204.11	0.889417	0
473.457	0	202.155	0.872339	0
473.457	0	202.757	0.897956	0
473.468	0.00715568	202.69	0.907178	0
475.294	0.124081	202.74	0.897273	1
491.211	0.23315	202.373	0.883269	1
499.863	0.0331639	202.573	0.895565	1
500	0	202.189	0.905812	1
500	0	200.384	0.890442	1
499.999	0.00101981	201.27	0.883269	1
499.086	0.0891811	202.623	0.876438	1
487.578	0.342915	202.272	0.894882	1
450.083	0.531527	202.139	0.877804	1
403.956	0.546096	200.718	0.87917	1
361.308	0.534219	202.189	0.862434	0
319.787	0.547098	203.459	0.877804	0
279.117	0.551398	202.573	0.897956	0
240.892	0.542553	204.01	0.881903	0
204.174	0.530948	203.626	0.892491	0
169.68	0.506239	203.993	0.874389	0
138.965	0.468532	202.723	0.878487	0
111.847	0.425624	200.084	0.857652	0
88.5646	0.374468	200.618	0.857311	0
69.4381	0.322216	199.766	0.861409	0
53.996	0.272607	198.63	0.865508	0
41.7505	0.222856	195.973	0.865508	0
32.4336	0.179638	196.642	0.864825	0
25.4021	0.145104	194.954	0.864142	0
20.139	0.114121	193.601	0.850479	0
16.3617	0.0893862	193.484	0.852529	0
13.5769	0.0725225	191.395	0.846381	0
11.5654	0.0579356	188.087	0.863117	0
10.1549	0.0463625	186.85	0.856969	0
9.15003	0.0390537	187.101	0.867899	0
8.42795	0.034198	185.781	0.844673	0
7.82797	0.0306167	182.924	0.852187	0
7.35715	0.0271768	180.251	0.855261	0
7.03087	0.0261744	179.733	0.841941	0
6.79744	0.0250459	176.909	0.862776	0
6.63469	0.0240056	175.789	0.8638	0
6.52002	0.0237357	173.534	0.843307	0
6.4605	0.023865	173.083	0.838525	0
6.4446	0.0237293	172.18	0.858677	0
6.45799	0.0266075	170.008	0.858677	0
6.49469	0.0247845	169.591	0.845698	0
6.48182	0.0225624	168.404	0.854237	1
6.43568	0.0224305	166.583	0.859018	0
6.46695	0.0224474	164.511	0.860043	0
6.52269	0.0222033	165.18	0.833743	0
6.544	0.021626	165.564	0.845698	0
6.57934	0.0212835	165.33	0.856969	0
6.62499	0.0218089	163.124	0.857994	0
6.63013	0.0219163	162.038	0.837159	0
6.65271	0.0211747	160.936	0.864142	0
6.68787	0.0210502	160.267	0.841599	0
6.67382	0.0206381	159.482	0.85492	0
6.71986	0.0211396	159.683	0.851504	0
6.77174	0.0203584	158.814	0.861409	0
6.75365	0.0199391	158.045	0.85936	0
6.78178	0.0197882	157.293	0.870631	0
6.82619	0.0197972	156.859	0.867899	0
6.83974	0.0189668	157.36	0.851846	0
6.84133	0.0192657	155.84	0.859018	0
6.85338	0.0191103	153.684	0.849455	0
6.88587	0.0187401	155.088	0.857994	0
6.91583	0.0189256	153.099	0.845356	0
6.92326	0.0191223	152.264	0.839208	0
6.91064	0.0181391	152.832	0.821105	0
6.91391	0.0182171	151.429	0.865166	0
6.91463	0.0188718	151.195	0.815982	0
6.91239	0.0185167	151.195	0.854578	0
6.91802	0.0178556	151.011	0.83306	0
6.89319	0.0182363	148.555	0.864142	0
6.86936	0.0179318	149.49	0.842624	0
6.87751	0.0172664	149.156	0.844331	0
6.87777	0.0175088	146.032	0.825546	0
6.85531	0.0173981	146.85	0.873705	0
6.83691	0.0169703	146.7	0.86585	0
6.81043	0.0164374	145.347	0.825887	0
6.80359	0.0161298	145.263	0.869265	0
6.79981	0.016409	142.69	0.841257	0
6.80684	0.0162915	144.862	0.833402	0
6.83799	0.0163335	142.139	0.825546	0
6.84947	0.0160537	144.194	0.848089	0
6.86363	0.0160557	143.041	0.820764	0
6.88415	0.015871	141.688	0.844331	0
6.88765	0.0158765	141.036	0.855603	0
6.90882	0.0161495	142.857	0.825546	0
6.93652	0.0159941	141.42	0.852529	0
6.9422	0.0158385	141.303	0.861751	0
6.94874	0.0155623	140.301	0.847747	0
6.96754	0.0152818	140.969	0.858335	0
6.97909	0.0148163	139.9	0.842624	0
