a2610720.345994
Narit-cm 07/01/2026 20:05:00 07/01/2026 20:34:59 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 01600 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 S2A0
1 1 1 01600 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 01600 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
28.923	0.162305	178.642	0.880769	0
71.0394	0.486194	196.768	0.859345	0
314.466	2.36297	92.5614	1.35584	0
473.887	0.0146504	0.199917	0.057471	0
473.457	0	0	0	0
473.457	0	0.216576	0.0598515	0
473.457	0	22.9738	0.617898	0
473.457	1.10266E-5	7.68013	0.385294	0
473.457	0	7.0304	0.369651	0
473.457	0	21.9075	0.601575	0
473.457	9.01586E-6	66.2224	0.941301	0
473.457	6.3565E-6	131.595	1.07733	0
473.457	0	154.602	1.0389	0
473.457	0	119.417	1.05726	0
473.457	6.3565E-6	91.2953	0.929058	0
473.457	0	86.8305	0.911715	0
473.457	6.3565E-6	91.9783	0.915115	0
473.457	6.3565E-6	108.438	0.955923	0
473.457	0	118.717	0.920897	0
473.457	0	119.867	0.916476	0
473.457	0	133.061	0.9379	0
473.457	0	151.753	0.928378	0
473.457	0	172.078	0.901853	0
473.457	0	184.406	0.900493	0
473.457	0	195.252	0.923277	0
473.457	9.01586E-6	200.55	0.88451	0
473.457	0	202.682	0.872607	0
473.457	6.3565E-6	206.381	0.905934	0
473.457	0	204.431	0.905594	0
473.457	0	204.665	0.871247	0
473.457	9.01586E-6	203.865	0.866826	0
474.962	0.119368	202.349	0.88859	1
484.742	0.259663	203.915	0.881789	1
496.426	0.173899	201.399	0.896752	1
499.831	0.041734	202.249	0.88689	1
499.937	0.0246883	201.866	0.878729	1
499.992	0.00590007	200.45	0.870567	1
496.661	0.185455	200.8	0.871587	1
477.712	0.531499	202.582	0.869547	1
437.81	0.712119	202.432	0.894031	1
389.257	0.748765	203.882	0.88689	1
340.265	0.729344	202.482	0.889951	1
293.839	0.70044	203.165	0.902873	1
249.293	0.676256	203.049	0.860025	0
206.612	0.617978	203.815	0.892331	0
168.2	0.558008	202.566	0.877368	0
134.474	0.500775	203.399	0.890631	0
104.927	0.436788	201.983	0.854924	0
80.3939	0.371014	200.6	0.905254	0
60.8572	0.309925	199.117	0.878048	0
45.4094	0.252687	197.651	0.876008	0
33.8026	0.200775	195.385	0.878048	0
25.4654	0.159069	193.153	0.873968	0
19.4804	0.125476	193.036	0.864106	0
15.268	0.0985127	192.936	0.881109	0
12.3748	0.0792602	191.087	0.844722	0
10.4443	0.0644077	189.554	0.858665	0
9.08937	0.052944	187.655	0.848123	0
8.05704	0.0449001	188.421	0.850503	0
7.35765	0.0393744	182.407	0.858325	0
6.84787	0.0353007	183.79	0.851863	0
6.45736	0.0317701	181.591	0.853904	0
6.16136	0.0290472	179.175	0.869887	0
5.92443	0.0274981	178.442	0.843362	0
5.79126	0.0270122	176.127	0.848803	0
5.69507	0.0257631	173.478	0.844382	0
5.59843	0.0251352	172.695	0.850503	0
5.51457	0.0246271	169.896	0.857304	0
