a2610718.350160
Narit-cm 07/01/2026 18:05:02 07/01/2026 18:35:01 0045 0013.384714 0052.542598 00.0 00.0
0002394 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 01600 1 0000 3.75 00000.o 0 0 01 000 16 002394 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002394 0.500 S2A0
1 1 1 01600 1 0000 3.75 00000.o 0 0 00 000 00 002394 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002394 3.1746 S2P0
1 5 0 01600 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
24.545	0.131785	182.774	0.87473	0
56.12	0.3545	193.601	0.887368	0
254.155	2.3241	112.063	1.36282	0
472.753	0.0887938	1.00251	0.130134	0
473.457	0	0.0501253	0.050209	0
473.457	0	0.0835422	0.0553324	0
473.457	0	20.4678	0.622319	0
473.457	8.99029E-6	16.8087	0.565962	0
473.457	6.38441E-6	8.73851	0.411577	0
473.457	0	23.7928	0.630858	0
473.457	0	64.5614	0.929379	0
473.457	0	119.282	1.04756	0
473.457	0	154.119	1.05234	0
473.457	6.38441E-6	131.195	1.05985	0
473.457	0	103.642	0.957729	0
473.457	6.38441E-6	95.6391	0.904446	0
473.457	6.38441E-6	101.771	0.962169	0
473.457	8.99029E-6	118.713	0.943042	0
473.457	0	125.297	0.926305	0
473.457	0	123.81	0.926647	0
473.457	0	131.997	0.932453	0
473.457	6.38441E-6	150.393	0.937235	0
473.457	0	168.739	0.940992	0
473.457	0	183.258	0.920157	0
473.457	0	193.099	0.878146	0
473.457	0	197.527	0.916742	0
473.457	0	201.604	0.912643	0
473.457	0	204.678	0.914351	0
473.457	0	203.743	0.908544	0
473.457	0	205.013	0.903421	0
473.457	6.38441E-6	204.094	0.911277	0
474.645	0.106191	203.008	0.883269	1
481.121	0.238756	203.475	0.886685	1
491.005	0.243611	202.389	0.912301	1
499.683	0.0485869	203.525	0.902738	1
500	0	203.158	0.911277	1
499.991	0.00819432	200.986	0.894199	1
497.883	0.151516	200.802	0.896248	1
486.757	0.464873	203.977	0.886685	1
460.498	0.76838	202.222	0.877121	1
415.851	0.852673	202.289	0.89454	1
367.645	0.82937	202.874	0.877121	0
321.243	0.777984	202.473	0.869607	0
277.6	0.75101	202.707	0.870631	0
235.325	0.69978	202.623	0.888392	0
195.713	0.63039	203.509	0.891808	0
159.845	0.562499	202.322	0.879512	0
127.833	0.488749	201.136	0.889417	0
99.9363	0.409935	201.454	0.882927	0
76.6302	0.336658	201.036	0.874047	0
58.0387	0.272696	198.931	0.887026	0
43.5082	0.215247	197.444	0.878829	0
32.4467	0.168645	195.823	0.884635	0
24.4363	0.130999	193.768	0.87473	0
18.7308	0.101432	191.913	0.852187	0
14.6633	0.082015	191.729	0.881561	0
11.8412	0.0669367	189.323	0.855944	0
9.83877	0.0540172	189.925	0.85492	0
8.38468	0.0453036	187.251	0.861409	0
7.42543	0.0396293	185.831	0.85936	0
6.74557	0.0348547	183.626	0.854237	0
6.16074	0.0319432	180.902	0.85492	0
5.79924	0.0304677	181.153	0.859702	0
5.64684	0.0405858	176.408	0.832377	0
5.49168	0.09174	175.188	0.855603	0
5.27753	0.0457455	172.08	0.860726	0
5.16362	0.025169	171.846	0.851504	1
5.12169	0.0250253	167.419	0.849113	0
5.09982	0.0254881	168.388	0.869948	0
5.09344	0.022868	167.519	0.856628	1
5.12024	0.0224385	163.409	0.823496	0
5.11725	0.0226263	164.127	0.831011	0
5.14732	0.0223583	162.155	0.851504	1
5.18184	0.0214271	160.702	0.85936	0
5.19828	0.021599	159.582	0.869948	0
5.23209	0.0216229	158.964	0.845356	0
5.224	0.0202949	157.945	0.840574	0
5.23714	0.0200559	156.642	0.860726	0
5.28864	0.0200938	155.756	0.857994	0
5.31908	0.0196079	154.871	0.836476	0
5.36111	0.0195784	156.508	0.832377	0
5.40485	0.0185568	153.5	0.856286	0
5.44304	0.0183103	153.885	0.874389	0
5.50689	0.0185573	152.448	0.841941	0
5.56254	0.0182995	151.546	0.845356	0
5.60173	0.0185571	151.111	0.844673	0
5.64598	0.0179943	150.693	0.860043	0
5.71553	0.0184186	149.591	0.844673	0
5.77542	0.017941	149.14	0.840233	0
5.79475	0.0175617	149.039	0.849455	0
5.85296	0.0172754	148.371	0.836476	0
5.93019	0.0176158	148.956	0.844331	0
5.97272	0.0173958	145.514	0.850821	0
6.02624	0.0172191	145.781	0.834085	0
6.10177	0.0169795	145.714	0.844673	0
6.1108	0.0168443	145.146	0.847405	0
6.12825	0.0168436	147.368	0.867557	0
6.19745	0.016664	143.292	0.851163	0
6.23753	0.0168335	144.444	0.828961	0
6.25528	0.0165062	143.542	0.865166	0
6.30618	0.0163323	143.292	0.833743	0
6.35888	0.0168957	143.609	0.861409	0
6.41344	0.0166923	142.874	0.839208	0
6.46123	0.0162633	142.924	0.855261	0
6.49282	0.0166475	141.654	0.862092	0
6.54234	0.0162027	141.303	0.853212	0
6.58204	0.0158748	141.019	0.872681	0
6.61379	0.0162208	142.038	0.862776	0
6.64156	0.0163896	141.186	0.84843	0
6.68228	0.0159192	142.239	0.853554	0
6.70268	0.0160008	141.504	0.853895	0
6.71371	0.0158892	139.432	0.855261	0
6.7494	0.0155704	139.014	0.857311	0
6.7734	0.0156442	137.31	0.852187	0
6.82163	0.0156589	139.081	0.843648	0
6.86554	0.0159581	139.449	0.884635	0
6.84506	0.0155173	137.828	0.840574	0
6.87366	0.0158444	138.446	0.866191	0
6.9456	0.0155524	138.663	0.848772	0
6.93168	0.0159436	136.475	0.853554	0
6.90888	0.0159944	137.611	0.846381	0
6.95983	0.0161529	137.444	0.844331	0
6.96024	0.0157886	136.792	0.857311	0
6.92928	0.0156861	137.143	0.853554	0
6.95676	0.0158499	136.157	0.82862	0
6.9665	0.0156325	136.976	0.842624	0
6.94513	0.0155453	136.475	0.850138	0
6.94673	0.0157875	134.319	0.817007	0
6.95491	0.0152386	134.219	0.839208	0
6.95774	0.0153521	133.083	0.852187	0
6.96567	0.0156549	133.233	0.838867	0
6.96028	0.0155039	133.634	0.84399	0
6.93134	0.0147091	131.094	0.842965	0
6.91131	0.0150439	132.882	0.857652	0
6.91451	0.0151404	131.846	0.86585	0
6.88655	0.0150581	130.393	0.866191	0
6.85706	0.0148422	131.378	0.853212	0
6.83866	0.0147383	129.791	0.83955	0
6.80974	0.0146724	129.373	0.845015	0
6.78293	0.0149428	127.235	0.857994	0
