bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,photon_counting_shifted,pc_sterr_shifted,SNR_analog,SNR_Photon,photon_deadtime_corr_hz,photon_deadtime_corr,analog_bg_corr,photon_bg_corr,afterpulse_profile,photon_APcorr,analog_scaled_for_glue,weight_w,merged_sig,overlap_func,merged_counts_ovcorr,range2_corrected_counts,range2_corrected_counts_overlap,nrb,range2_norm
0,0.0,47.8732,0.065943,187.908,0.861894,0.0,187.908,0.861894,725.97849658038,218.01752883765286,442134889.30580777,442.13488930580775,42.206580929070924,442.05781712073195,38.0,404.13488930580775,3912.7819515861984,0.0,3912.7819515861984,0.2,19563.90975793099,0.0,0.0,0.0,0.0
1,3.75,47.8865,0.0611332,185.57,0.886812,0.0,185.57,0.886812,783.314140270753,209.25517471572326,429405320.9513791,429.4053209513791,42.219880929070925,429.3282487663033,36.06328740122878,393.34203355015035,3914.014899704982,0.0,3914.014899704982,0.2,19570.074498524908,55040.83452710131,275204.1726355065,2201633.3810840524,0.0003232927861296923
2,7.5,44.2432,0.0595233,185.386,0.876913,0.0,185.386,0.876913,743.2921225805693,211.40751705129242,428421374.02660817,428.4213740266082,38.57658092907093,428.3443018415324,34.23847134592593,394.1829026806823,3576.270547737905,0.0,3576.270547737905,0.2,17881.352738689522,201165.21831025716,1005826.0915512856,8046608.732410286,0.0011815820828059648
3,11.25,41.0418,0.0509847,186.271,0.874524,0.0,186.271,0.874524,804.9826712719698,212.99701323234123,433177552.7281017,433.17755272810166,35.37518092907093,433.10048054302587,32.51885340007681,400.65869932802485,3279.4915922888895,0.0,3279.4915922888895,0.2,16397.457961444445,415060.65464906255,2075303.2732453125,16602426.185962502,0.0024379375168855437
4,15.0,39.9436,0.048008,186.104,0.893639,0.0,186.104,0.893639,832.0196633894351,208.2541160356699,432275478.9444325,432.2754789444325,34.27698092907093,432.1984067593567,30.898139760816136,401.37733918361636,3177.6853047665218,0.0,3177.6853047665218,0.2,15888.426523832608,714979.1935724674,3574895.967862337,28599167.742898695,0.004199565967717838
5,18.75,37.7668,0.0472225,186.422,0.870086,0.0,186.422,0.870086,799.7628249245594,214.25698149378337,433995048.0117876,433.9950480117876,32.10018092907093,433.9179758267118,29.370416759027677,404.62463125275997,2975.889705896834,0.0,2975.889705896834,0.2,14879.44852948417,1046211.2247293558,5231056.123646779,41848448.98917423,0.00614512015722382
6,22.5,35.5594,0.0446762,187.474,0.862235,0.0,187.474,0.862235,795.9360912521655,217.42796337425412,439739623.0277816,439.7396230277816,29.892780929070923,439.6625508427058,27.930127845898994,411.8094951818826,2771.2573993252845,0.0,2771.2573993252845,0.2,13856.286996626422,1402949.0584084252,7014745.292042126,56117962.33633701,0.008240487517818433
7,26.25,34.0443,0.0439528,184.585,0.8735,0.0,184.585,0.8735,774.5649878961067,211.31654264453348,424167664.16978747,424.1676641697875,28.377680929070927,424.0905919847117,26.572051973526886,397.5956121962606,2630.8032869367034,0.0,2630.8032869367034,0.2,13154.016434683517,1812787.8899048222,9063939.44952411,72511515.59619288,0.010647753665524963
8,30.0,32.2049,0.0440725,185.971,0.870086,0.0,185.971,0.870086,730.7255091043168,213.7386419273497,431558591.3346138,431.5585913346138,26.53828092907093,431.48151914953803,25.29128328511626,406.26730804949756,2460.2856350803536,0.0,2460.2856350803536,0.2,12301.428175401767,2214257.071572318,11071285.35786159,88570282.86289272,0.013005859086738817
9,33.75,30.4207,0.0431245,183.683,0.882374,0.0,183.683,0.882374,705.4157149648112,208.16909836418571,419434593.6823423,419.43459368234227,24.75408092907093,419.3575214972665,24.083212035431963,395.3513816469103,2294.885181431283,0.0,2294.885181431283,0.2,11474.425907156414,2614017.651974071,13070088.259870352,104560706.07896283,0.01535392871419459
