day,time_tag,raw_bin_index,bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,analog_bg_pretrigger,photon_bg_pretrigger,SNR_analog,SNR_Photon,photon_per_bin,photon_per_bin_bg_pretrigger,analog_bg_corr,Photon_per_bin_bg_corr,afterpulse_raw,afterpulse_counts_per_bin,photon_APcorr_counts,photon_deadtime_counts,photon_deadtime_corr,k_scale,b_offset,r2_overlap,analog_scaled_for_glue,weight_w,merged_counts_per_bin,range2_corrected_counts,range2_norm,ratio_mean_overlap,ratio_std_overlap
24-03-2026,09.05,1024,0,0.0,14.197,0.0157015,115.963,0.77953,0.0,29.291037462537467,118.99351605794207,904.1811291914785,148.76015034700396,2.899075,2.9748379014485518,-15.094037462537468,-0.07576290144855191,0.0,0.0,-0.07576290144855191,-0.07506677874860013,-0.07438333177447103,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.08781617782814388,0.0,-0.08781617782814388,-0.0,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1025,1,3.75,14.1949,0.0157218,115.663,0.82791,0.0,29.291037462537467,118.99351605794207,902.8800773448332,139.70479883079076,2.891575,2.9748379014485518,-15.096137462537467,-0.08326290144855175,0.0,0.0,-0.08326290144855175,-0.08242289844094469,-0.08159967499778553,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.08811277244127158,0.0,-0.08811277244127158,-1.2390858624553815,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1026,2,7.5,14.1705,0.0160836,115.93,0.803039,0.0,29.291037462537467,118.99351605794207,881.0527493844662,144.3640968869507,2.89825,2.9748379014485518,-15.120537462537467,-0.07658790144855177,0.0,0.0,-0.07658790144855177,-0.07587660688548727,-0.07517840275496411,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09155891937475635,0.0,-0.09155891937475635,-5.1501892148300445,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1027,3,11.25,14.1679,0.0159813,117.281,0.805764,0.0,29.291037462537467,118.99351605794207,886.5298817993529,145.55254392104885,2.9320250000000003,2.9748379014485518,-15.123137462537468,-0.04281290144855143,0.0,0.0,-0.04281290144855143,-0.042589718583002964,-0.042368850546615565,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09192613175291475,0.0,-0.09192613175291475,-11.634401049978273,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1028,4,15.0,14.1808,0.0159997,116.314,0.796906,0.0,29.291037462537467,118.99351605794207,886.3166184365957,145.95698865361786,2.90785,2.9748379014485518,-15.110237462537468,-0.06698790144855193,0.0,0.0,-0.06698790144855193,-0.06644311315928306,-0.06590711451785071,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09010419341512987,0.0,-0.09010419341512987,-20.27344351840422,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1029,5,18.75,14.183,0.0162114,115.296,0.813941,0.0,29.291037462537467,118.99351605794207,874.878172150462,141.65154476798688,2.8824,2.9748379014485518,-15.108037462537467,-0.09243790144855168,0.0,0.0,-0.09243790144855168,-0.09140372324116558,-0.09039242939814944,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.08979347524899595,0.0,-0.08979347524899595,-31.568018642225137,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1030,6,22.5,14.1793,0.0156938,115.013,0.788048,0.0,29.291037462537467,118.99351605794207,903.4969223515018,145.94669360242017,2.875325,2.9748379014485518,-15.111737462537468,-0.09951290144855163,0.0,0.0,-0.09951290144855163,-0.09831538281088598,-0.09714634287257097,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09031604671022109,0.0,-0.09031604671022109,-45.72249864704943,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1031,7,26.25,14.1801,0.015926,115.413,0.806446,0.0,29.291037462537467,118.99351605794207,890.374230817531,143.11311606728782,2.885325,2.9748379014485518,-15.110937462537468,-0.08951290144855184,0.0,0.0,-0.08951290144855184,-0.08854279303815013,-0.08759348655132279,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09020305828617259,0.0,-0.09020305828617259,-62.1555448503158,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1032,8,30.0,14.1942,0.0160051,115.163,0.788388,0.0,29.291037462537467,118.99351605794207,886.8548150277098,146.0740143178232,2.879075,2.9748379014485518,-15.096837462537467,-0.09576290144855193,0.0,0.0,-0.09576290144855193,-0.09465343267749189,-0.0935693771579331,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.0882116373123143,0.0,-0.0882116373123143,-79.39047358108286,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1033,9,33.75,14.1946,0.0153009,114.279,0.797928,0.0,29.291037462537467,118.99351605794207,927.6970635714239,143.21968899449575,2.856975,2.9748379014485518,-15.096437462537468,-0.11786290144855194,0.0,0.0,-0.11786290144855194,-0.11618674279873933,-0.11455758983588847,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.08815514310028982,0.0,-0.08815514310028982,-100.41421768767388,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1034,10,37.5,14.1751,0.0159069,114.462,0.81326,0.0,29.291037462537467,118.99351605794207,891.1290069089514,140.74465730516687,2.8615500000000003,2.9748379014485518,-15.115937462537467,-0.1132879014485515,0.0,0.0,-0.1132879014485515,-0.11173848652584653,-0.1102308818209098,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09090923593647648,0.0,-0.09090923593647648,-127.84111303567006,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1035,11,41.25,14.2006,0.0159648,116.047,0.783959,0.0,29.291037462537467,118.99351605794207,889.4943876528362,148.0268738543725,2.901175,2.9748379014485518,-15.090437462537468,-0.07366290144855192,0.0,0.0,-0.07366290144855192,-0.07300466661573869,-0.07235809126814885,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.08730772991992453,0.0,-0.08730772991992453,-148.55955919187159,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1036,12,45.0,14.1876,0.0156126,115.146,0.81326,0.0,29.291037462537467,118.99351605794207,908.7275661965335,141.5857167449524,2.87865,2.9748379014485518,-15.103437462537467,-0.09618790144855183,0.0,0.0,-0.09618790144855183,-0.0950686206324136,-0.0939750889853751,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.08914379181071608,0.0,-0.08914379181071608,-180.51617841670006,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1037,13,48.75,14.1558,0.0157857,114.996,0.803039,0.0,29.291037462537467,118.99351605794207,896.7483228491609,143.2010151437228,2.8749000000000002,2.9748379014485518,-15.135237462537468,-0.09993790144855152,0.0,0.0,-0.09993790144855152,-0.0987301943049104,-0.09755132789029554,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09363508166665158,0.0,-0.09363508166665158,-222.52962377340162,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1038,14,52.5,14.1686,0.0155871,114.212,0.792817,0.0,29.291037462537467,118.99351605794207,908.9952588999878,144.05846494209888,2.8553,2.9748379014485518,-15.122437462537468,-0.11953790144855159,0.0,0.0,-0.11953790144855159,-0.11781411144739364,-0.11613933036129483,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09182726688187248,0.0,-0.09182726688187248,-253.09890434316102,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1039,15,56.25,14.1717,0.0156788,114.062,0.784641,0.0,29.291037462537467,118.99351605794207,903.876572186647,145.36839140447668,2.8515499999999996,2.9748379014485518,-15.119337462537468,-0.12328790144855217,0.0665557,0.0016638924999999999,-0.12495179394855217,-0.12306955590535511,-0.12124318331081756,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09138943673868383,0.0,-0.09138943673868383,-289.1618896809918,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1040,16,60.0,14.1814,0.0156623,115.947,0.797247,0.0,29.291037462537467,118.99351605794207,905.4481142616346,145.43422552860028,2.8986750000000003,2.9748379014485518,-15.109637462537467,-0.07616290144855142,0.0,0.0,-0.07616290144855142,-0.0754594429304419,-0.07476886010689932,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09001945209709339,0.0,-0.09001945209709339,-324.0700275495362,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1041,17,63.75,14.1864,0.0158261,116.264,0.778508,0.0,29.291037462537467,118.99351605794207,896.392667808241,149.34207484059252,2.9066,2.9748379014485518,-15.104637462537466,-0.06823790144855169,0.0,0.0,-0.06823790144855169,-0.06767267764796012,-0.06711674057507454,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.0893132744467886,0.0,-0.0893132744467886,-362.9747294314018,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1042,18,67.5,14.1629,0.0157137,116.047,0.795884,0.0,29.291037462537467,118.99351605794207,901.3090487918186,145.80893698076602,2.901175,2.9748379014485518,-15.128137462537467,-0.07366290144855192,0.0,0.0,-0.07366290144855192,-0.07300466661573869,-0.07235809126814885,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09263230940321909,0.0,-0.09263230940321909,-422.055959718417,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1043,19,71.25,14.171,0.0154903,115.146,0.796565,0.0,29.291037462537467,118.99351605794207,914.8305713898375,144.55317519599782,2.87865,2.9748379014485518,-15.120037462537468,-0.09618790144855183,0.0,0.0,-0.09618790144855183,-0.0950686206324136,-0.0939750889853751,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.0914883016097261,0.0,-0.0914883016097261,-464.44608114062515,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1044,20,75.0,14.2103,0.0157342,115.596,0.807808,0.0,29.291037462537467,118.99351605794207,903.1472842597653,143.09836000633814,2.8899000000000004,2.9748379014485518,-15.080737462537467,-0.0849379014485514,0.0,0.0,-0.0849379014485514,-0.08406393918374327,-0.08320777888727042,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.08593774527833409,0.0,-0.08593774527833409,-483.3998171906292,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1045,21,78.75,14.1858,0.0157287,114.946,0.782256,0.0,29.291037462537467,118.99351605794207,901.9054340155257,146.94166615532512,2.87365,2.9748379014485518,-15.105237462537467,-0.10118790144855172,0.0,0.0,-0.10118790144855172,-0.09994998103961032,-0.0987419836893485,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.08939801576482553,0.0,-0.08939801576482553,-554.4073821415509,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1046,22,82.5,14.1603,0.0156066,115.713,0.796906,0.0,29.291037462537467,118.99351605794207,907.3276690630887,145.20282191375142,2.8928249999999998,2.9748379014485518,-15.130737462537468,-0.082012901448552,0.0,0.0,-0.082012901448552,-0.0811978070760055,-0.08039875507728612,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09299952178137749,0.0,-0.09299952178137749,-632.9779951245006,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1047,23,86.25,14.1781,0.0159249,114.495,0.781915,0.0,29.291037462537467,118.99351605794207,890.3101432348085,146.4289596695293,2.862375,2.9748379014485518,-15.112937462537467,-0.11246290144855164,0.0,0.0,-0.11246290144855164,-0.11093581896571587,-0.10944965202350844,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09048552934629406,0.0,-0.09048552934629406,-673.1275081526657,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1048,24,90.0,14.1801,0.0156689,115.43,0.792477,0.0,29.291037462537467,118.99351605794207,904.98375763455,145.65722412133098,2.8857500000000003,2.9748379014485518,-15.110937462537468,-0.0890879014485515,0.0,0.0,-0.0890879014485515,-0.08812693371366838,-0.0871864761527799,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09020305828617259,0.0,-0.09020305828617259,-730.644772117998,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1049,25,93.75,14.1867,0.0156922,116.063,0.791455,0.0,29.291037462537467,118.99351605794207,904.0606161022674,146.64510300648806,2.9015750000000002,2.9748379014485518,-15.104337462537467,-0.07326290144855152,0.0,0.0,-0.07326290144855152,-0.0726117642288827,-0.07197209924605756,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.0892709037877708,0.0,-0.0892709037877708,-784.6075528222043,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1050,26,97.5,14.2039,0.0155806,117.398,0.804401,0.0,29.291037462537467,118.99351605794207,911.6401165552033,145.94462214741154,2.9349499999999997,2.9748379014485518,-15.087137462537466,-0.03988790144855203,0.0,0.0,-0.03988790144855203,-0.03969410375392034,-0.039502180108904675,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.08684165267072386,0.0,-0.08684165267072386,-825.5384607010686,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1051,27,101.25,14.1819,0.0156677,116.464,0.801676,0.0,29.291037462537467,118.99351605794207,905.1679570070911,145.27564751844884,2.9116,2.9748379014485518,-15.109137462537467,-0.06323790144855179,0.0,0.0,-0.06323790144855179,-0.06275217955225601,-0.062273862312135046,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.08994883433206269,4.283621299649987e-05,-0.08994769013685236,-922.1043671685755,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1052,28,105.0,14.1652,0.0156966,115.913,0.795884,0.0,29.291037462537467,118.99351605794207,902.4374705350202,145.64057073643897,2.897825,2.9748379014485518,-15.125837462537467,-0.07701290144855166,0.0,0.0,-0.07701290144855166,-0.07629372784409502,-0.0755878617622536,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09230746768407894,0.0006852326227130834,-0.0922969873483441,-1017.5742855154937,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1053,29,108.75,14.1815,0.0156133,114.212,0.771694,0.0,29.291037462537467,118.99351605794207,908.2961321437492,148.00166905535096,2.8553,2.9748379014485518,-15.109537462537467,-0.11953790144855159,0.0,0.0,-0.11953790144855159,-0.11781411144739364,-0.11613933036129483,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09000532854408716,0.0020975362126691155,-0.09006727418520756,-1065.1862473559938,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1054,30,112.5,14.1645,0.0160995,114.962,0.821437,0.0,29.291037462537467,118.99351605794207,879.8099319854655,139.95230309810734,2.8740500000000004,2.9748379014485518,-15.126537462537467,-0.10078790144855132,0.0,0.0,-0.10078790144855132,-0.09955968939974263,-0.09836105120520311,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09240633255512165,0.004277569313094809,-0.09244218529701578,-1169.971407665356,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1055,31,116.25,14.1429,0.0159133,115.179,0.81326,0.0,29.291037462537467,118.99351605794207,888.7471486115388,141.62629417406487,2.879475,2.9748379014485518,-15.148137462537468,-0.09536290144855197,0.0,0.0,-0.09536290144855197,-0.09426262853925788,-0.0931874553736325,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09545702000443645,0.007221970470961125,-0.09545634028300509,-1290.0029486057986,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1056,32,120.0,14.1459,0.0157176,114.579,0.778849,0.0,29.291037462537467,118.99351605794207,900.0038173766986,147.1132401787766,2.864475,2.9748379014485518,-15.145137462537468,-0.11036290144855165,0.0,0.0,-0.11036290144855165,-0.10889194343594347,-0.10745968063577419,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09503331341425403,0.010926199633097156,-0.0952008075534099,-1370.8916287691025,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1057,33,123.75,14.1589,0.0153807,114.479,0.785322,0.0,29.291037462537467,118.99351605794207,920.5627832283316,145.77332610063135,2.861975,2.9748379014485518,-15.132137462537468,-0.1128629014485516,0.0,0.0,-0.1128629014485516,-0.11132501108495911,-0.10982846845564304,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.09319725152346292,0.015384545146622797,-0.09349979860257313,-1431.8617595372175,,1.0438225604895988,0.22792850154779723
24-03-2026,09.05,1058,34,127.5,14.1885,0.0153575,115.98,0.8136,0.0,29.291037462537467,118.99351605794207,923.8808399804656,142.55162241887905,2.8995,2.9748379014485518,-15.102537462537468,-0.07533790144855157,0.0,0.0,-0.07533790144855157,-0.07464953131090242,-0.07397362669172525,0.14123553006086392,2.043998203951873,0.014128844860629819,-0.08901667983366135,0.020590132565903474,-0.08873503197337232,-1442.4988635171337,,1.0438225604895988,0.22792850154779723
