a2610813.351071
Narit-cm 08/01/2026 13:05:10 08/01/2026 13:35:10 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 01600 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 S2A0
1 1 1 01600 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 01600 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
30.8418	0.115237	153.603	0.822278	0
51.9856	0.171889	161.399	0.8352	0
117.485	0.737088	84.0483	1.17867	0
313.402	1.52862	0.566431	0.112562	1
493.227	0.306431	27.7384	0.786571	1
499.977	0.0156397	141.408	1.31503	1
495.672	0.185355	136.293	1.34394	1
493.516	0.214024	35.5352	0.83316	1
499.726	0.0501125	20.5414	0.600215	1
499.973	0.0148982	39.6002	0.774669	1
499.979	0.0146777	80.9663	0.997411	1
499.989	0.0110548	130.746	1.08107	1
499.981	0.0136475	159.1	1.08447	1
499.989	0.0110548	141.858	1.08583	1
500	0	117.734	1.01067	1
500	0	108.188	0.976327	1
500	0	108.455	0.958644	1
499.989	0.0110548	114.419	0.970886	1
500	0	114.902	0.974287	1
499.637	0.0387387	121	0.978368	1
487.011	0.309975	138.576	0.972246	1
451.811	0.428666	158.084	0.976327	1
414.532	0.405613	176.593	0.949802	0
380.906	0.381302	186.756	0.929058	0
351.017	0.357728	192.986	0.93926	0
324.385	0.337422	194.036	0.925317	0
300.467	0.318707	194.985	0.910355	0
279.061	0.297855	194.519	0.898452	0
259.944	0.281911	194.336	0.909334	0
242.671	0.265391	192.503	0.894712	0
226.989	0.249311	191.27	0.910695	0
212.794	0.237761	189.638	0.88655	0
199.72	0.229765	188.805	0.897432	0
187.484	0.223247	185.756	0.895052	0
176.048	0.217164	183.657	0.893691	0
165.246	0.211366	182.874	0.877028	0
155.051	0.207382	181.358	0.88553	0
145.515	0.203381	178.076	0.872607	0
136.502	0.200343	178.142	0.875328	0
127.867	0.197928	176.426	0.88519	0
119.671	0.194013	173.728	0.857304	0
111.848	0.191579	173.461	0.860365	0
104.327	0.190139	172.128	0.847443	0
97.1097	0.18815	169.496	0.868186	0
90.2076	0.186249	168.763	0.861725	0
83.6132	0.184933	168.746	0.853224	0
77.2721	0.183597	166.747	0.858665	0
71.2513	0.181638	166.664	0.849143	0
65.553	0.179224	162.799	0.846762	0
60.099	0.17494	163.765	0.873628	0
55.0562	0.168422	161.233	0.83418	0
50.4522	0.161912	159.683	0.831459	0
46.1481	0.154426	158.601	0.850843	0
42.2695	0.145262	158.001	0.839961	0
38.8817	0.134212	156.135	0.838261	0
35.7935	0.121996	153.469	0.838261	0
33.0878	0.111015	152.42	0.830439	0
30.8702	0.0999212	149.571	0.820917	0
28.9671	0.08853	149.288	0.815816	0
27.3722	0.0786273	150.621	0.802894	0
26.075	0.0693764	146.739	0.809695	0
24.9048	0.0600319	145.19	0.828059	0
