day,time_tag,bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,SNR_analog,SNR_Photon,photon_per_bin,analog_bg_corr,Photon_per_bin_bg_corr,afterpulse_raw,afterpulse_counts_per_bin,photon_APcorr_counts,photon_deadtime_counts,photon_deadtime_corr,k_scale,b_offset,r2_overlap,analog_scaled_for_glue,weight_w,merged_counts_per_bin,range2_corrected_counts,range2_norm,ratio_mean_overlap,ratio_std_overlap
07-01-2026,23.05,0,0.0,30.6848,0.182516,173.744,0.899472,0.0,168.1211510223761,193.16221071917747,4.3436,,,,,,,,,,,,,,,,,
07-01-2026,23.05,1,3.75,70.3807,0.392735,195.302,0.895732,0.0,179.20658968515667,218.03619832717823,4.88255,,,,,,,,,,,,,,,,,
07-01-2026,23.05,2,7.5,271.69,2.30281,115.618,1.35754,0.0,117.98194379909762,85.16728788838634,2.89045,,,,,,,,,,,,,,,,,
07-01-2026,23.05,3,11.25,473.418,0.0670076,1.24948,0.145888,0.0,7065.138879768862,8.564652336038606,0.031236999999999997,,,,,,,,,,,,,,,,,
07-01-2026,23.05,4,15.0,473.457,0.0,0.0,0.0,0.0,inf,,0.0,,,,,,,,,,,,,,,,,
07-01-2026,23.05,5,18.75,473.457,0.0,0.0499792,0.0374072,0.0,inf,1.336085031758592,0.00124948,,,,,,,,,,,,,,,,,
07-01-2026,23.05,6,22.5,473.457,0.0,21.7076,0.62538,0.0,inf,34.71105567814768,0.54269,,,,,,,,,,,,,,,,,
07-01-2026,23.05,7,26.25,473.457,1.2713e-05,15.3436,0.580491,0.0,37241957.0518367,26.432106613194694,0.38359000000000004,,,,,,,,,,,,,,,,,
07-01-2026,23.05,8,30.0,473.457,6.3565e-06,4.11495,0.31252,0.0,74483914.1036734,13.166997312172022,0.10287375,,,,,,,,,,,,,,,,,
07-01-2026,23.05,9,33.75,473.457,0.0,11.4286,0.441405,0.0,inf,25.891414913741347,0.285715,,,,,,,,,,,,,,,,,
07-01-2026,23.05,10,37.5,473.457,0.0,46.9638,0.83486,0.0,inf,56.2535035814388,1.174095,,,,,,,,,,,,,,,,,
07-01-2026,23.05,11,41.25,473.457,0.0,106.256,1.05896,0.0,inf,100.33995618342526,2.6564,,,,,,,,,,,,,,,,,
07-01-2026,23.05,12,45.0,473.457,0.0,158.534,1.04094,0.0,inf,152.29888370127,3.96335,,,,,,,,,,,,,,,,,
07-01-2026,23.05,13,48.75,473.457,0.0,129.779,1.1399,0.0,inf,113.85121501886131,3.244475,,,,,,,,,,,,,,,,,
07-01-2026,23.05,14,52.5,473.457,0.0,72.9696,0.958304,0.0,inf,76.14452198884696,1.82424,,,,,,,,,,,,,,,,,
07-01-2026,23.05,15,56.25,473.457,0.0,52.2116,0.809355,0.0,inf,64.51013461336495,1.30529,,,,,,,,,,,,,,,,,
07-01-2026,23.05,16,60.0,473.457,0.0,52.4282,0.787591,0.0,inf,66.56779978440586,1.310705,,,,,,,,,,,,,,,,,
07-01-2026,23.05,17,63.75,473.457,0.0,55.2603,0.801874,0.0,inf,68.9139440859786,1.3815074999999999,,,,,,,,,,,,,,,,,
07-01-2026,23.05,18,67.5,473.457,0.0,59.3753,0.813096,0.0,inf,73.02372659562954,1.4843825000000002,,,,,,,,,,,,,,,,,
07-01-2026,23.05,19,71.25,473.457,0.0,74.4856,0.88791,0.0,inf,83.88868241150568,1.8621400000000001,,,,,,,,,,,,,,,,,
07-01-2026,23.05,20,75.0,473.457,0.0,101.841,0.919876,0.0,inf,110.71166113693583,2.5460249999999998,,,,,,,,,,,,,,,,,
07-01-2026,23.05,21,78.75,473.457,0.0,113.719,0.915456,0.0,inf,124.22115317393735,2.842975,,,,,,,,,,,,,,,,,
07-01-2026,23.05,22,82.5,473.457,0.0,135.643,0.945381,0.0,inf,143.47971875889192,3.391075,,,,,,,,,,,,,,,,,
07-01-2026,23.05,23,86.25,473.457,0.0,154.669,0.946742,0.0,inf,163.36974592866906,3.8667250000000006,,,,,,,,,,,,,,,,,
07-01-2026,23.05,24,90.0,473.457,0.0,172.345,0.948442,0.0,inf,181.7138001058578,4.308625,,,,,,,,,,,,,,,,,
