day,time_tag,raw_bin_index,bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,analog_bg_pretrigger,photon_bg_pretrigger,SNR_analog,SNR_Photon,photon_per_bin,photon_per_bin_bg_pretrigger,analog_bg_corr,Photon_per_bin_bg_corr,afterpulse_raw,afterpulse_counts_per_bin,photon_APcorr_counts,photon_deadtime_counts,photon_deadtime_corr,k_scale,b_offset,r2_overlap,analog_scaled_for_glue,weight_w,merged_counts_per_bin,range2_corrected_counts,range2_norm,ratio_mean_overlap,ratio_std_overlap
24-03-2026,04.35,1024,0,0.0,3.55929,0.000792695,0.469996,0.088389,0.0,25.920078711288713,37.04061216583417,4490.1128428967,5.3173584948353305,0.0117499,0.9260153041458542,-22.360788711288713,-0.9142654041458542,0.0,0.0,-0.9142654041458542,-0.822250562430811,-0.747063500314285,0.660102233879629,13.839579238747596,0.17584995343664733,-0.9208273408844718,0.0,-0.9208273408844718,-0.0,,1.000002307803189,0.0015482498123499408
24-03-2026,04.35,1025,1,3.75,3.55962,0.000809685,0.268569,0.0670656,0.0,25.920078711288713,37.04061216583417,4396.302265695918,4.004571643286573,0.006714225,0.9260153041458542,-22.360458711288715,-0.9193010791458542,0.0,0.0,-0.9193010791458542,-0.8263213721403533,-0.7504223526932866,0.660102233879629,13.839579238747596,0.17584995343664733,-0.9206095071472937,0.0,-0.9206095071472937,-12.946071194258819,,1.000002307803189,0.0015482498123499408
24-03-2026,04.35,1026,2,7.5,3.55813,0.00075058,0.268569,0.0670656,0.0,25.920078711288713,37.04061216583417,4740.507340989634,4.004571643286573,0.006714225,0.9260153041458542,-22.361948711288715,-0.9193010791458542,0.0,0.0,-0.9193010791458542,-0.8263213721403533,-0.7504223526932866,0.660102233879629,13.839579238747596,0.17584995343664733,-0.9215930594757751,0.0,-0.9215930594757751,-51.83960959551235,,1.000002307803189,0.0015482498123499408
24-03-2026,04.35,1027,3,11.25,3.55852,0.000778328,0.318926,0.0729123,0.0,25.920078711288713,37.04061216583417,4572.005632586776,4.374104232070583,0.00797315,0.9260153041458542,-22.361558711288712,-0.9180421541458542,0.0,0.0,-0.9180421541458542,-0.8253040875958635,-0.7495832693286099,0.660102233879629,13.839579238747596,0.17584995343664733,-0.9213356196045588,0.0,-0.9213356196045588,-116.60653935620198,,1.000002307803189,0.0015482498123499408
24-03-2026,04.35,1028,4,15.0,3.55925,0.000799582,0.234998,0.0625945,0.0,25.920078711288713,37.04061216583417,4451.388350413091,3.754291511235013,0.00587495,0.9260153041458542,-22.360828711288715,-0.9201403541458542,0.0,0.0,-0.9201403541458542,-0.8269993985625154,-0.750981501548758,0.660102233879629,13.839579238747596,0.17584995343664733,-0.9208537449738294,0.0,-0.9208537449738294,-207.19209261911163,,1.000002307803189,0.0015482498123499408
24-03-2026,04.35,1029,5,18.75,3.55989,0.000774393,0.318926,0.0766955,0.0,25.920078711288713,37.04061216583417,4597.006946085516,4.158340450221981,0.00797315,0.9260153041458542,-22.360188711288714,-0.9180421541458542,0.0,0.0,-0.9180421541458542,-0.8253040875958635,-0.7495832693286099,0.660102233879629,13.839579238747596,0.17584995343664733,-0.9204312795441449,0.0,-0.9204312795441449,-323.58912171473844,,1.000002307803189,0.0015482498123499408
24-03-2026,04.35,1030,6,22.5,3.55964,0.000778328,0.251783,0.0646581,0.0,25.920078711288713,37.04061216583417,4573.444614609779,3.89406740996101,0.006294574999999999,0.9260153041458542,-22.360438711288715,-0.9197207291458542,0.0,0.0,-0.9197207291458542,-0.8266604111008797,-0.7507019588908808,0.660102233879629,13.839579238747596,0.17584995343664733,-0.9205963051026167,0.0,-0.9205963051026167,-466.0518794581997,,1.000002307803189,0.0015482498123499408
24-03-2026,04.35,1031,7,26.25,3.55975,0.000791842,0.45321,0.0897647,0.0,25.920078711288713,37.04061216583417,4495.530674048611,5.048866648025337,0.01133025,0.9260153041458542,-22.360328711288712,-0.9146850541458542,0.0,0.0,-0.9146850541458542,-0.8225899773680351,-0.7473436700607279,0.660102233879629,13.839579238747596,0.17584995343664733,-0.9205236938568877,0.0,-0.9205236938568877,-634.2983577982617,,1.000002307803189,0.0015482498123499408
24-03-2026,04.35,1032,8,30.0,3.56005,0.000788693,0.45321,0.0866694,0.0,25.920078711288713,37.04061216583417,4513.86027262826,5.229181233514943,0.01133025,0.9260153041458542,-22.360028711288713,-0.9146850541458542,0.0,0.0,-0.9146850541458542,-0.8225899773680351,-0.7473436700607279,0.660102233879629,13.839579238747596,0.17584995343664733,-0.9203256631867234,0.0,-0.9203256631867234,-828.2930968680511,,1.000002307803189,0.0015482498123499408
24-03-2026,04.35,1033,9,33.75,3.56,0.000802338,0.352497,0.0766955,0.0,25.920078711288713,37.04061216583417,4437.032771724635,4.59605843889146,0.008812424999999999,0.9260153041458542,-22.360078711288715,-0.9172028791458542,0.0,0.0,-0.9172028791458542,-0.8246257480424051,-0.7490236513352682,0.660102233879629,13.839579238747596,0.17584995343664733,-0.9203586682984195,0.0,-0.9203586682984195,-1048.3460456086684,,1.000002307803189,0.0015482498123499408
