bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,photon_counting_shifted,pc_sterr_shifted,SNR_analog,SNR_Photon,photon_deadtime_corr_hz,photon_deadtime_corr,analog_bg_corr,photon_bg_corr,afterpulse_profile,photon_APcorr,analog_scaled_for_glue,weight_w,merged_sig,overlap_func,merged_counts_ovcorr,range2_corrected_counts,range2_corrected_counts_overlap,nrb,range2_norm
0,0.0,126.12,0.140168,191.2,0.889039,0.0,191.2,0.889039,899.7774099651848,215.0636811208507,460802838.08275175,460.80283808275175,120.44217898101898,460.6060854755975,38.0,422.80283808275175,10987.076932589885,0.0,10987.076932589885,0.2,54935.38466294942,0.0,0.0,0.0,0.0
1,3.75,121.621,0.138572,188.992,0.857898,0.0,188.992,0.857898,877.6737003146378,220.29658537495132,448183438.0055914,448.18343800559137,115.94317898101897,447.98668539843715,36.06328740122878,412.1201506043626,10576.716837997788,0.0,10576.716837997788,0.2,52883.58418998894,148735.0805343439,743675.4026717196,5949403.2213737555,0.001832342383289134
2,7.5,107.711,0.187101,189.076,0.890407,0.0,189.076,0.890407,575.6837216262875,212.34783643884202,448656119.7818538,448.6561197818538,102.03317898101898,448.4593671746996,34.23847134592593,414.4176484359279,9307.966245471436,0.0,9307.966245471436,0.2,46539.83122735718,523573.10130776826,2617865.5065388414,20942924.052310728,0.006450160788092191
3,11.25,91.567,0.134797,191.117,0.886985,0.0,191.117,0.886985,679.2955332833816,215.46813080266293,460321038.0180759,460.3210380180759,85.88917898101897,460.1242854109217,32.51885340007681,427.8021846179991,7835.449382369679,0.0,7835.449382369679,0.2,39177.24691184839,991674.0624561625,4958370.312280812,39666962.4982465,0.012216932337138615
4,15.0,85.2129,0.0971785,193.342,0.885274,0.0,193.342,0.885274,876.8698837705872,218.39791974010308,473444063.99749565,473.4440639974957,79.53507898101898,473.24731139034145,30.898139760816136,442.5459242366795,7255.883017166828,0.0,7255.883017166828,0.2,36279.41508583414,1632573.6788625363,8162868.394312681,65302947.15450145,0.02011249756866436
5,18.75,78.4889,0.104716,193.609,0.889381,0.0,193.609,0.889381,749.5406623629626,217.68960659155076,475048291.4686225,475.0482914686225,72.81107898101898,474.85153886146827,29.370416759027677,445.6778747095948,6642.577554611314,0.0,6642.577554611314,0.2,33212.887773056565,2335281.17154304,11676405.857715199,93411246.86172159,0.02876950516409851
6,22.5,69.4301,0.131959,189.494,0.880484,0.0,189.494,0.880484,526.1490311384597,215.21572226184688,451016874.1346509,451.0168741346509,63.752278981018975,450.82012152749667,27.930127845898994,423.0867462887519,5816.311712226144,0.0,5816.311712226144,0.2,29081.558561130718,2944507.8043144853,14722539.021572426,117780312.17257941,0.036274874954770595
7,26.25,59.1746,0.180017,189.46,0.859267,0.0,189.46,0.859267,328.7167323086153,220.4902550662367,450824314.1502583,450.8243141502583,53.49677898101898,450.6275615431041,26.572051973526886,424.25226217673145,4880.893185867121,0.0,4880.893185867121,0.2,24404.465929335605,3363240.460886563,16816202.304432817,134529618.4354625,0.04143345349016262
8,30.0,48.1798,0.160262,188.223,0.876377,0.0,188.223,0.876377,300.63146597446683,214.77400707686306,443882785.683025,443.882785683025,42.50197898101898,443.6860330758708,25.29128328511626,418.59150239790876,3878.0420705034458,0.0,3878.0420705034458,0.2,19390.210352517228,3490237.8634531014,17451189.317265507,139609514.53812405,0.042997998468081056
9,33.75,41.8316,0.0994737,192.271,0.877404,0.0,192.271,0.877404,420.5292454186383,219.13622458981266,467073130.9750591,467.0731309750591,36.15377898101898,466.87637836790486,24.083212035431963,442.9899189396271,3299.01385256845,0.0,3299.01385256845,0.2,16495.06926284225,3757782.9664412504,18788914.832206253,150311318.65765,0.04629402136923814
