bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,photon_counting_shifted,pc_sterr_shifted,SNR_analog,SNR_Photon,photon_deadtime_corr_hz,photon_deadtime_corr,analog_bg_corr,photon_bg_corr,afterpulse_profile,photon_APcorr,analog_scaled_for_glue,weight_w,merged_sig,overlap_func,merged_counts_ovcorr,range2_corrected_counts,range2_corrected_counts_overlap,nrb,range2_norm
0,0.0,52.8043,0.0804657,185.888,0.892236,1.0,185.888,0.892236,656.2336498657191,208.33949762170548,431111896.1353553,431.11189613535527,47.14749396603396,431.09720959237177,38.0,393.11189613535527,4432.38977375738,0.0,4432.38977375738,0.2,22161.948868786898,0.0,0.0,0.0,0.0
1,3.75,52.172,0.0740096,185.435,0.887415,0.0,185.435,0.887415,704.9355759252854,208.9608582230411,428683153.1346799,428.6831531346799,46.51519396603396,428.6684665916964,36.06328740122878,392.61986573345115,4372.947380355128,0.0,4372.947380355128,0.2,21864.73690177564,61494.57253624399,307472.86268121994,2459782.9014497595,0.00048472248335377095
2,7.5,47.9645,0.0746243,186.308,0.878461,0.0,186.308,0.878461,642.7463976211502,212.08454330926472,433377703.597825,433.377703597825,42.307693966033966,433.3630170548415,34.23847134592593,399.1392322518991,3977.4011677345743,0.0,3977.4011677345743,0.2,19887.00583867287,223728.8156850698,1118644.078425349,8949152.627402792,0.0017635115208378502
3,11.25,44.0476,0.0668933,188.106,0.860554,0.0,188.106,0.860554,658.4755124952724,218.58709621941213,443232640.1845222,443.2326401845222,38.39079396603397,443.2179536415387,32.51885340007681,410.7137867844454,3609.1742015519376,0.0,3609.1742015519376,0.2,18045.871007759688,456786.1098839171,2283930.5494195856,18271444.39535668,0.0036005534864713847
4,15.0,42.7339,0.0790164,186.191,0.847124,0.0,186.191,0.847124,540.8231708860438,219.79190767821476,432745154.19371474,432.7451541937147,37.077093966033964,432.7304676507312,30.898139760816136,401.84701443289856,3485.6735338110875,0.0,3485.6735338110875,0.2,17428.367669055435,784276.5451074947,3921382.725537473,31371061.804299787,0.0061819516568972326
5,18.75,40.2427,0.0568556,188.442,0.873296,0.0,188.442,0.873296,707.8053876838869,215.78250673311229,445102680.06413716,445.10268006413713,34.585893966033964,445.08799352115363,29.370416759027677,415.7322633051094,3251.4763324135065,0.0,3251.4763324135065,0.2,16257.381662067532,1143097.1481141234,5715485.740570617,45723885.924564935,0.009010305552118795
6,22.5,37.8974,0.0554457,185.855,0.852634,1.0,185.855,0.852634,683.5047623170055,217.97746747138865,430934440.60139537,430.93444060139535,32.24059396603396,430.91975405841185,27.930127845898994,403.00431275549636,3030.9951601119055,0.0,3030.9951601119055,0.2,15154.975800559527,1534441.2998066521,7672206.49903326,61377651.99226608,0.012095021832447029
7,26.25,36.3256,0.0533759,185.821,0.861588,0.0,185.821,0.861588,680.5618265921512,215.67268810614817,430751694.51964486,430.75169451964484,30.668793966033967,430.73700797666135,26.572051973526886,404.179642546118,2883.230564271862,0.0,2883.230564271862,0.2,14416.15282135931,1986726.06069358,9933630.3034679,79469042.4277432,0.01566009405651958
8,30.0,34.3051,0.0540589,184.78,0.886726,0.0,184.78,0.886726,634.5874592342797,208.38455171044944,425198792.74653846,425.19879274653846,28.648293966033968,425.18410620355496,25.29128328511626,399.9075094614222,2693.2837733984625,0.0,2693.2837733984625,0.2,13466.418866992311,2423955.396058616,12119776.98029308,96958215.84234464,0.019106493966175798
9,33.75,32.3863,0.0560352,185.771,0.861243,0.0,185.771,0.861243,577.9634943749643,215.70102746843804,430483110.3547721,430.48311035477207,26.729493966033964,430.46842381178857,24.083212035431963,406.3998983193401,2512.8977786803825,0.0,2512.8977786803825,0.2,12564.488893401913,2862347.6260281233,14311738.130140616,114493905.04112493,0.022562060232102332
10,37.5,30.8454,0.0560852,185.519,0.845747,0.0,185.519,0.845747,549.9739681769879,219.35519723983649,429132339.788226,429.13233978822603,25.188593966033967,429.11765324524254,22.943506666970173,406.18883312125587,2368.038085507,0.0,2368.038085507,0.2,11840.190427534999,3330053.5577442185,16650267.788721092,133202142.30976874,0.026248687707512406
11,41.25,29.2278,0.0563776,182.764,0.875362,0.0,182.764,0.875362,518.4293052559882,208.78676478988123,414673286.53106385,414.67328653106387,23.570993966033964,414.65859998808037,21.868096971831555,392.8051895592323,2215.9678410542347,0.0,2215.9678410542347,0.2,11079.839205271173,3770607.7795438464,18853038.89771923,150824311.18175384,0.029721295575740818
12,45.0,27.6714,0.0564918,183.419,0.874329,0.0,183.419,0.874329,489.83038246258747,209.78258756143282,418060570.38250595,418.06057038250594,22.014593966033964,418.04588383952245,20.853158273520616,397.20741210898535,2069.6509960577687,0.0,2069.6509960577687,0.2,10348.254980288842,4191043.2670169817,20955216.335084908,167641730.68067926,0.03303532029650651
13,48.75,26.3164,0.0546751,182.243,0.864687,0.0,182.243,0.864687,481.32330805064834,210.76181323415292,412000892.8950504,412.0008928950504,20.659593966033967,411.9862063520669,19.895096566880543,392.10579632816984,1942.2677237818687,0.0,1942.2677237818687,0.2,9711.338618909343,4615920.637300347,23079603.186501738,184636825.49201387,0.0363843575456587
14,52.5,25.1308,0.0540978,183.637,0.860899,0.0,183.637,0.860899,464.5438446665114,213.30841364666472,419194815.9610189,419.19481596101895,19.473993966033966,419.18012941803545,18.99053455811675,400.2042814029022,1830.8097107853316,0.0,1830.8097107853316,0.2,9154.048553926657,5046169.26535207,25230846.326760348,201846770.6140828,0.039775732993075096
15,56.25,24.1793,0.0556516,181.369,0.879494,0.0,181.369,0.879494,434.4762774116108,206.21971269843797,407560840.2006189,407.56084020061894,18.522493966033966,407.54615365763544,18.13629855037899,389.42454165024,1741.359390807089,0.0,1741.359390807089,0.2,8706.796954035444,5509769.947475555,27548849.737377774,220390797.8990222,0.04343000140498986
16,60.0,23.3218,0.0561312,180.68,0.841615,0.0,180.68,0.841615,415.4872869277692,214.68248545950345,404098057.0729238,404.0980570729238,17.664993966033965,404.0833705299403,17.329406123675696,386.76865094924807,1660.745991562377,0.0,1660.745991562377,0.2,8303.729957811884,5978685.569624557,29893427.848122783,239147422.78498226,0.04712616409833127
17,63.75,22.4647,0.0553304,178.9,0.867786,0.0,178.9,0.867786,406.0100776426702,206.15681746421356,395301458.7927508,395.3014587927508,16.807893966033966,395.2867722497673,16.56705456099788,378.73440423175293,1580.1701962356804,0.0,1580.1701962356804,0.2,7900.8509811784015,6421910.43813907,32109552.19069535,256876417.5255628,0.050619822970809476
18,67.5,21.7213,0.0549838,179.908,0.87364,0.0,179.908,0.87364,395.04908718568015,205.92921569525205,400256722.4565762,400.25672245657626,16.064493966033965,400.24203591359276,15.846609975445318,384.4101124811309,1510.2833146047547,0.0,1510.2833146047547,0.2,7551.416573023773,6881228.352167914,34406141.76083957,275249134.08671653,0.05424033305412965
19,71.25,21.1046,0.0534808,179.118,0.868475,0.0,179.118,0.868475,394.62012535339784,206.244278764501,396367400.0371588,396.3674000371588,15.447793966033966,396.3527134941753,15.16559709588684,381.201802941272,1452.3074740050886,0.0,1452.3074740050886,0.2,7261.537370025442,7372729.6610039575,36863648.30501978,294909186.4401583,0.05811452430654009
20,75.0,20.502,0.0526068,178.211,0.869163,0.0,178.211,0.869163,389.72148087319505,205.03749009104163,391953062.49303627,391.95306249303627,14.845193966033964,391.9383759500528,14.521689671259445,377.43137282177685,1395.6571715154519,0.0,1395.6571715154519,0.2,6978.285857577259,7850571.589774417,39252857.94887208,314022863.59097666,0.06188104738022532
21,78.75,19.9696,0.0516088,177.69,0.861243,0.0,177.69,0.861243,386.94176187006866,206.3180774763917,389441657.83049726,389.44165783049726,14.312793966033965,389.42697128751377,13.912701456027971,375.5289563744693,1345.6063566374523,0.0,1345.6063566374523,0.2,6728.031783187262,8344861.921084451,41724309.60542225,333794476.843378,0.0657772227174739
22,82.5,19.4579,0.0511641,176.884,0.865376,0.0,176.884,0.865376,380.3037676808543,204.40132381762376,385590843.13085717,385.5908431308572,13.801093966033964,385.5761565878737,13.336577741597804,372.2542653892594,1297.5015445167305,0.0,1297.5015445167305,0.2,6487.507722583652,8831119.887366997,44155599.43683498,353244795.49467987,0.06961008404565228
23,86.25,18.8885,0.0513601,175.187,0.869508,0.0,175.187,0.869508,367.7660284929352,201.47830727261857,377616964.433559,377.616964433559,13.231693966033966,377.6022778905755,12.791387400606144,364.8255770329529,1243.9723672223413,0.0,1243.9723672223413,0.2,6219.861836111706,9253988.18803995,46269940.94019974,370159527.5215979,0.07294328508080011
24,90.0,18.4137,0.0497771,174.414,0.836449,0.0,174.414,0.836449,369.9231172567305,208.51719590793937,374043659.5724458,374.0436595724458,12.756893966033964,374.0289730294623,12.275315413021143,361.76834415942466,1199.3365165385053,0.0,1199.3365165385053,0.2,5996.682582692526,9714625.783961892,48573128.91980946,388585031.3584757,0.07657419737456063
25,93.75,17.9901,0.0470291,172.465,0.866409,0.0,172.465,0.866409,382.53124129528317,199.05725817714267,365193027.2726445,365.19302727264454,12.333293966033967,365.17834072966104,11.786655844860713,353.4063714277838,1159.5139673605931,0.0,1159.5139673605931,0.2,5797.569836802965,10191040.728755213,50955203.64377606,407641629.15020853,0.080329472443933
26,97.5,17.5362,0.0466396,172.734,0.862276,0.0,172.734,0.862276,375.9937906843112,200.32333034898338,366401266.4679482,366.4012664679482,11.879393966033966,366.3865799249647,11.32380525211114,355.07746121583705,1116.8429213930424,0.0,1116.8429213930424,0.2,5584.214606965212,10616988.02149261,53084940.10746305,424679520.8597044,0.08368694320920742
27,101.25,17.0685,0.0454996,171.793,0.839204,0.0,171.793,0.839204,375.1351660234376,204.7094627766312,362192998.8824689,362.1929988824689,11.411693966033965,362.1783123394854,10.885256484086923,351.30774239838195,1072.8745402539735,0.0,1072.8745402539735,0.2,5364.372701269867,10998640.404072374,54993202.02036187,439945616.16289496,0.08669526545671818
