bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,photon_counting_shifted,pc_sterr_shifted,SNR_analog,SNR_Photon,photon_deadtime_corr_hz,photon_deadtime_corr,analog_bg_corr,photon_bg_corr,afterpulse_profile,photon_APcorr,analog_scaled_for_glue,weight_w,merged_sig,overlap_func,merged_counts_ovcorr,range2_corrected_counts,range2_corrected_counts_overlap,nrb,range2_norm
0,0.0,77.4233,0.095745,188.908,0.883221,0.0,188.908,0.883221,808.6406600866886,213.88531296244085,447711332.1296279,447.71133212962786,71.15515285714285,397.5480858024716,38.0,409.71133212962786,3614.9456015421943,0.0,3614.9456015421943,0.2,18074.72800771097,0.0,0.0,0.0,0.0
1,3.75,75.5554,0.0967545,190.983,0.888354,0.0,190.983,0.888354,780.8980460857119,214.9852423695959,459544434.9484863,459.54443494848636,69.28725285714286,409.38118862133007,36.06328740122878,423.4811475472576,3522.217774412482,0.0,3522.217774412482,0.2,17611.08887206241,49531.18745267553,247655.93726337765,1981247.498107021,2.6561789499649186e-06
2,7.5,69.0217,0.117622,190.732,0.87056,0.0,190.732,0.87056,586.8094404108075,219.091159713288,458093869.1336596,458.0938691336596,62.75355285714285,407.9306228065033,34.23847134592593,423.8553977877337,3197.86646860521,0.0,3197.86646860521,0.2,15989.332343026048,179879.98885904305,899399.9442952152,7195199.5543617215,9.64631506934537e-06
3,11.25,63.5265,0.125079,191.803,0.891434,0.0,191.803,0.891434,507.89101287985994,215.16231151156452,464320932.0590966,464.32093205909655,57.25835285714285,414.15768573194026,32.51885340007681,431.80207865901974,2925.069233398188,0.0,2925.069233398188,0.2,14625.34616699094,370204.07485195814,1851020.3742597909,14808162.994078325,1.9852709401577085e-05
4,15.0,61.987,0.123622,190.28,0.877062,0.0,190.28,0.877062,501.4236948116031,216.95159521219708,455495146.3004066,455.4951463004066,55.718852857142856,405.3318999732503,30.898139760816136,424.59700653959044,2848.6441089984914,0.0,2848.6441089984914,0.2,14243.220544992457,640944.9245246606,3204724.622623303,25637796.98098642,3.437156474869239e-05
5,18.75,58.7362,0.107275,193.225,0.872271,0.0,193.225,0.872271,547.5292472617106,221.51945897547893,472743108.86241955,472.74310886241955,52.46805285714285,422.57986253526326,29.370416759027677,443.37269210339184,2687.2652233872327,0.0,2687.2652233872327,0.2,13436.326116936163,944741.680097074,4723708.400485369,37789667.203882955,5.066308911382234e-05
6,22.5,56.1632,0.101914,190.849,0.870218,0.0,190.849,0.870218,551.0842475027965,219.31171269727813,458769362.82478994,458.76936282478994,49.89505285714286,408.60611649763365,27.930127845898994,430.83923497889094,2559.534242497062,0.0,2559.534242497062,0.2,12797.671212485311,1295764.2102641377,6478821.051320689,51830568.4105655,6.948716145176132e-05
7,26.25,54.3449,0.141287,191.568,0.867822,0.0,191.568,0.867822,384.6418991131527,220.74572896285184,462946136.16099226,462.94613616099224,48.07675285714286,412.78288983383595,26.572051973526886,436.37408418746537,2469.268699336317,0.0,2469.268699336317,0.2,12346.343496681584,1701480.4631364308,8507402.315682154,68059218.52545723,9.124426088669155e-05
8,30.0,51.5621,0.162329,192.857,0.842499,0.0,192.857,0.842499,317.63948524293255,228.910657460721,470546378.5737476,470.5463785737476,45.293952857142855,420.3831322465913,25.29128328511626,445.2550952886313,2331.12265439999,0.0,2331.12265439999,0.2,11655.61327199995,2098010.3889599913,10490051.944799954,83920415.55839965,0.00011250873073228169
9,33.75,49.2343,0.146402,191.987,0.877404,0.0,191.987,0.877404,336.29526919031156,218.8125424547871,465400713.63365895,465.40071363365894,42.96615285714285,415.23746730650265,24.083212035431963,441.31750159822695,2215.5640934531807,0.0,2215.5640934531807,0.2,11077.820467265903,2523665.9751990135,12618329.875995068,100946639.00796053,0.00013533510470490882
10,37.5,47.0422,0.113714,191.301,0.8644,0.0,191.301,0.8644,413.6887278611253,221.31073577047664,461389921.0682464,461.38992106824645,40.774052857142856,411.22667474109016,22.943506666970173,438.4464144012763,2106.742063445663,0.0,2106.742063445663,0.2,10533.710317228315,2962606.0267204638,14813030.133602317,118504241.06881854,0.000158873876640505
11,41.25,44.7017,0.0974744,190.949,0.85824,0.0,190.949,0.85824,458.5993860952209,222.48904735272185,459347630.093006,459.347630093006,38.43355285714286,409.1843837658497,21.868096971831555,437.4795331211744,1990.5530386600253,0.0,1990.5530386600253,0.2,9952.765193300125,3387050.4048449495,16935252.024224743,135482016.19379798,0.00018163529789014458
12,45.0,42.6067,0.0909048,190.933,0.881852,0.0,190.933,0.881852,468.6958224428193,216.51365535259885,459255050.1266378,459.2550501266378,36.33855285714285,409.0918037994815,20.853158273520616,438.4018918531172,1886.551326664336,0.0,1886.551326664336,0.2,9432.75663332168,3820266.436495281,19101332.1824764,152810657.4598112,0.00020486711128360257
13,48.75,40.5518,0.0897446,191.0,0.853792,0.0,191.0,0.853792,451.8578276575973,223.7078820134178,459642874.3321943,459.6428743321943,34.283652857142854,409.479628005038,19.895096566880543,439.74777776531374,1784.5402918290417,0.0,1784.5402918290417,0.2,8922.701459145208,4241071.537299957,21205357.686499782,169642861.49199829,0.0002274333712155532
14,52.5,38.5884,0.0935973,188.741,0.88459,0.0,188.741,0.88459,412.28112349394695,213.36551396692255,446774447.1367127,446.7744471367127,32.320252857142854,396.6112008095564,18.99053455811675,427.78391257859596,1687.071575202628,0.0,1687.071575202628,0.2,8435.35787601314,4649991.029152243,23249955.145761218,185999641.1660897,0.0002493622488045705
15,56.25,37.028,0.0935456,189.862,0.889039,0.0,189.862,0.889039,395.8283446789587,213.55868527702384,453107171.2940897,453.10717129408965,30.759852857142853,402.94392496693337,18.13629855037899,434.9708727437107,1609.6089158240727,0.0,1609.6089158240727,0.2,8048.044579120363,5092903.210224605,25464516.051123023,203716128.40898418,0.0002731140317225855
16,60.0,36.053,0.0901258,189.745,0.847974,0.0,189.745,0.847974,400.02973621315977,223.76275687697972,452441376.0016864,452.4413760016864,29.78485285714285,402.27812967453013,17.329406123675696,435.1119698780107,1561.2071644179643,0.0,1561.2071644179643,0.2,7806.0358220898215,5620345.791904672,28101728.959523357,224813831.67618686,0.0003013988751681886
17,63.75,35.4766,0.0889049,189.511,0.88151,0.0,189.511,0.88151,399.0398729428862,214.98451520686095,451113189.89353734,451.11318989353737,29.208452857142852,400.9499435663811,16.56705456099788,434.5461353325395,1532.5930418431121,0.0,1532.5930418431121,0.2,7662.96520921556,6228553.909115523,31142769.54557761,249142156.36462092,0.0003340148830052064
18,67.5,34.8386,0.0872825,189.394,0.874666,0.0,189.394,0.874666,399.147595451551,216.53293943059407,450450793.27991754,450.45079327991755,28.570452857142854,400.28754695276126,15.846609975445318,434.60418330447226,1500.9209214358332,0.0,1500.9209214358332,0.2,7504.604607179165,6838570.948292015,34192854.74146007,273542837.93168056,0.00036672789680340466
19,71.25,34.0536,0.0853215,189.661,0.882195,0.0,189.661,0.882195,399.1209718535188,214.98761611661823,451964069.7369782,451.96406973697816,27.785452857142857,401.8008234098219,15.16559709588684,436.79847264109134,1461.9513062011717,0.0,1461.9513062011717,0.2,7309.756531005858,7421687.177886886,37108435.88943443,296867487.1154754,0.00039799831720091006
20,75.0,33.3745,0.0844871,187.905,0.882537,0.0,187.905,0.882537,395.0248026030009,212.91458601735678,442118280.7868132,442.1182807868132,27.106352857142852,391.95503445965693,14.521689671259445,427.5965911155538,1428.2388658115426,0.0,1428.2388658115426,0.2,7141.194329057713,8033843.6201899275,40169218.10094964,321353744.8075971,0.00043082605947307565
